;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
9167;24122;250663;1954875;250649;25106701;2015-10-09 19:46:04;[id82853210|Сергей], СОМНЕНИЕ? ??<br>Вы там, колхозники, совсем ума лишились.;0;;л3;4.0
9168;24123;250664;82853210;250649;25106701;2015-10-09 19:47:55;[id1954875|Владимир], Аа-а..,барин из мАсквы.Нахлебничек.Боисся оброка лишиться,паразит?;0;;л3, ц3;4.0
9169;24124;250665;73449365;250649;25106701;2015-10-09 19:48:09;Так она хохлушка,вот и за это получила;0;;С3;4.0
9170;24125;250667;85404313;250649;25106701;2015-10-09 19:50:49;Читал её высер в газете;0;;е1, л4;4.0
9171;24126;250668;181515408;250649;25106701;2015-10-09 19:54:04;Высеры поцреотических быдлогопников, которые не читали произведений Алексиевич - ни  У войны не женское лицо , ни  Цинковых мальчиков . Писательница описывала ужасы войны, ту горькую правду, которую старательно замалчивалась официальными СМИ. За что её поцреоты и ненавидят.;1;;л3, И4;2.0
9172;24127;250670;355926;250649;25106701;2015-10-09 19:56:10;Вы не получите премию , если вы мастер слова. Блестящий автор, великолепный и пронзительный. Умный и удивительно ироничный. Вы зря пишите, зря мараете бумагу. Вы имеете все шансы на успех, если во время поймёте на что насрать. Вас забудут через неделю, но деньги не пахнут . А своей ироничностью и пиздабольством, дела не поправить.;1;;И4;4.0
9173;24128;250671;82853210;250649;25106701;2015-10-09 19:56:37;Я смотрю словечко ,- высер  стало опознавательным знаком ватника.Полюбилось им по простоте душевной...;0;;ж4;4.0
9174;24129;250672;468301;250649;25106701;2015-10-09 19:58:43;[id82853210|Сергей], чуть выше Ваш духовный родич употребляет эт слово с особым смаком. Так что мимо, дорогой Вы наш интеллектуал;0;;Ш3;4.0
9175;24130;250673;82853210;250649;25106701;2015-10-09 20:00:22;[id468301|Vlad], во дела!!! Ватники мне уже родню приписывают.А ваша родня кто? Рамзан? Обрезание то сделали? Больно,небось? Плакали?;0;;л3;4.0
9176;24131;250674;7854657;250649;25106701;2015-10-09 20:00:30; У войны не женское лицо  - потрясающая книга. Лет 15 назад читал для себя, хотя и в школе проходили. А таких  не читал, но осуждаю  всегда навалом, тем более в помойке, типа вконташи  : );1;;е1,Н3;2.0
9177;24132;250675;50216703;250649;25106701;2015-10-09 20:00:34;[id82853210|Сергей], как здоровье? Глазоньки еще видят за компом-то сидеть сутками и строчить поганенькие комментарии?;1;;а3, Н3;4.0
9178;24133;250676;82853210;250649;25106701;2015-10-09 20:00:53;[id50216703|Сергей], завидуй молча...;0;;Ц3;4.0
9179;24134;250677;468301;250649;25106701;2015-10-09 20:01:16;[id82853210|Сергей], фуфуфу, как быстро с Вас слетел флёр невинного возмущения :);1;;л3;4.0
9180;24135;250679;82853210;250649;25106701;2015-10-09 20:02:11;[id468301|Vlad], что не так тебе,вата? Вполне обычные бытовые вопросы.Не глупее твоих...;0;;Л3;4.0
9181;24136;250680;50216703;250649;25106701;2015-10-09 20:02:29;[id82853210|Сергей], ох, тут надо вас на принудительное лечение определять, но никак не завидовать;0;;л3;4.0
9182;24137;250681;82853210;250649;25106701;2015-10-09 20:03:00;[id50216703|Сергей], палату №6 перечти.,доктор...;0;;р3,л3;4.0
9183;24138;250682;177897429;250649;25106701;2015-10-09 20:10:01;[id82853210|Сергей], страсть как хочется нахуйвас послать, но не буду.;0;; л3;4.0
9184;24139;250683;82853210;250649;25106701;2015-10-09 20:10:48;[id177897429|Vanya], да безразлично как то ...Ты посылаешь,комары жужжат...Гумус...;0;;К3, Н3;4.0
9185;24140;250684;462798;250649;25106701;2015-10-09 20:15:25;Вата опять чем-то недовольна, не хвалят её, болезную!)) http://vk.com/photo-25106701_382359321;0;;л4;4.0
9186;24141;250686;32753515;250649;25106701;2015-10-09 20:17:41;Дожились. Уже за русофобию премии вручают;4;;Т4;2.0
9187;24142;250687;32753515;250649;25106701;2015-10-09 20:18:24;[id462798|Андрей], Ты родную Украину покажи));4;;Ц3;4.0
9188;24143;250689;91416795;250649;25106701;2015-10-09 20:19:32;Мне кажется, что слово  дожились  само по себе некая форма русофобии. По крайней мере, на уровне языка.;1;;И4;4.0
9189;24144;250690;32753515;250649;25106701;2015-10-09 20:21:55;[id91416795|Scoffer], Что умным стал? Вперед на майдан ??;0;;Ц3;4.0
9190;24145;250691;92832370;250649;25106701;2015-10-09 20:25:36;Холодная война вернулась, вернулись и нобелевские премии для пятой коллоны;4;;И4;4.0
9191;24146;250692;91416795;250649;25106701;2015-10-09 20:25:36;Ого! Потрясающая находчивость и остроумие! Сразу видно человека начитанного и сведущего во многих областях. А уж познания в родном языке окончательно выдают Истинного Высокодуховного Русского Патриота.;0;;ш3;4.0
9192;24147;250693;32753515;250649;25106701;2015-10-09 20:26:18;[id91416795|Scoffer], Кто не скачет тот москаль?  ??;0;;Ц3;4.0
9193;24148;250694;91416795;250649;25106701;2015-10-09 20:28:09;Пожалуй, перефразирую:  Кто не знаком с элементарными правилами родного языка, тот вряд ли в праве читать нотации по теме подлинных патриотических чувств или их отсутствия .;0;;п3;4.0
9194;24149;250696;32753515;250649;25106701;2015-10-09 20:28:33;[id91416795|Scoffer], Москалей на ножи? ));0;;М3;4.0
9195;24150;250699;91416795;250649;25106701;2015-10-09 20:32:52;Ещё раз подивлюсь потрясающему чутью в своевременном подборе потрясающе разнообразных и глубоких в своей сути аргументов. Браво!;0;;ш3;4.0
9196;24151;250701;32753515;250649;25106701;2015-10-09 20:33:28;[id91416795|Scoffer], Слава Руине? ))));0;;Ш3;4.0
9197;24152;250702;91416795;250649;25106701;2015-10-09 20:33:54;[id32753515|Евгений], а также знатокам современной русской словесности!;0;;ш3;4.0
9198;24153;250703;32753515;250649;25106701;2015-10-09 20:34:28;[id91416795|Scoffer], Что тебе каклу до русской словесности? )));0;;л3;4.0
9199;24154;250704;82853210;250649;25106701;2015-10-09 20:36:11;Что положено Чеченцу,не положено Хохлу!!!;0;;С3;4.0
9200;24155;250705;91416795;250649;25106701;2015-10-09 20:36:37;[id32753515|Евгений], оу... с термином  каклу  мне до сей поры ещё не доводилось иметь дела. Тут, пожалуй, признаю свою полную аргументационную несостоятельность.... Не вышло у меня поучаствовать в высокосодержательных дебатах по теме современной литературы на сей раз.;0;;е1, ш3;4.0
9201;24156;250706;32753515;250649;25106701;2015-10-09 20:37:17;[id91416795|Scoffer], Ну правильно.Тебе только с терминами кацап и москаль приходится сталкиваться ));0;;л3;4.0
9202;24157;250707;91416795;250649;25106701;2015-10-09 20:39:19;[id32753515|Евгений], не знаю уж, чем именно навлёк на себя подобные подозрения, но уж вам виднее, стало быть. Аналитический ум, стало быть.;0;;Ш3;4.0
9203;24158;250708;32753515;250649;25106701;2015-10-09 20:40:21;[id91416795|Scoffer], Ну не я же умничать начал,а ты.Ко мне какие претензии? ));0;;Ф3;4.0
9204;24159;250709;462798;250649;25106701;2015-10-09 20:41:20;[id32753515|Евгений], в Украине в селах есть асфальт, газ и канализация, в отличие от вяликой сколении!));0;;Ч4;4.0
9205;24160;250710;32753515;250649;25106701;2015-10-09 20:41:53;[id462798|Андрей], Ага.Еще дурь на майдане растет ));3;;Ц3;4.0
9206;24161;250711;91416795;250649;25106701;2015-10-09 20:42:28;[id32753515|Евгений], а вот  умничать , позвольте спросить — это как? В смысле, когда без хамства, нарочитого пренебрежения элементарной грамотностью и неприкрытой агрессии в адрес незнакомых оппонентов и перехода на личности? Тогда, пожалуй, да, умничал именно я. А кое-кто как раз наоборот — вовсю валяет дурака.;0;;Н3,Ш3;4.0
9207;24162;250712;32753515;250649;25106701;2015-10-09 20:42:55;[id462798|Андрей], Погоняло не забудь поменять,в знак солидарности с Руиной.А они тебе в знак благодарности еще одну Хатынь сожгут ));0;;с3;4.0
9208;24163;250713;1954875;250649;25106701;2015-10-09 20:43:09;[id82853210|Сергей], что за чушь вы пишете. Приезжайте в Москву и заработайте. <br> Барин ,  оброка ... вы только из нас все тянете, а рассказываете, что это мы с вас что-то имеем. <br>Скидку на газ клянчите, постоянно вас все ущемляют обижают, убогих.<br>Ваши друзья из правого сектора устроили выставку в Европе, с имитировали нападение на себя и завили что это РФ создала такую ситуацию и мы должны вам заплатить.<br>Вот вся ваша натура такая б%#@кая.;1;;р3, Т3, л4;4.0
9209;24164;250714;32753515;250649;25106701;2015-10-09 20:43:31;[id91416795|Scoffer], Умнисать,это по русски доебыватся ));0;;Л4;4.0
9210;24165;250715;91416795;250649;25106701;2015-10-09 20:44:12;[id32753515|Евгений], это как раз не по-русски.;0;;Ф3;4.0
9211;24166;250716;32753515;250649;25106701;2015-10-09 20:45:18;[id91416795|Scoffer], Ага,это по украински? ));0;;Ш3;4.0
9212;24167;250717;91416795;250649;25106701;2015-10-09 20:46:32;[id32753515|Евгений], возможно и такое. Не знаю, судя по апломбу и узконаправленности в высказываниях, знаток по лингвистике тут явно вы.;0;;ж3;4.0
9213;24168;250718;32753515;250649;25106701;2015-10-09 20:47:00;[id91416795|Scoffer], А ну,да.Я же философ ));0;;е1;4.0
9214;24169;250719;91416795;250649;25106701;2015-10-09 20:47:17;[id32753515|Евгений], охотно верю и в это тоже.;0;;е1;4.0
9215;24170;250720;82853210;250649;25106701;2015-10-09 20:47:30;[id1954875|Владимир], проснись,господинчик стАличный...С какого бодуна я должен в этот мАсквабад переться,где вы перед чурками-КУ делаете?И скидку на газ я не клянчу,а добываю его.В отличии от Тимченко и Матвиенко,к которым претензий у вас нет,не смотря на то,что у нас одинаковые паспорта.На хозяев не гавкаешь,сявка???;0;;Ч3, л4;4.0
9216;24171;250721;462798;250649;25106701;2015-10-09 20:48:07;[id32753515|Евгений], погоняла есть только у таких ушлепков, как ты, своим бескультурьем позорящих скалению на весь мир!);0;;Ф3,л3;4.0
9217;24172;250722;32753515;250649;25106701;2015-10-09 20:48:24;[id462798|Андрей], А весь мир это ты? ));0;;а3;4.0
9218;24173;250723;32753515;250649;25106701;2015-10-09 20:48:50;[id462798|Андрей], Или дай угадаю.Весь мир для вас это США и ЕС.Верно?;0;;Ц3;4.0
9219;24174;250724;462798;250649;25106701;2015-10-09 20:55:48;Евгений, страны третьего мира к скалении относятся с не меньшим пренебрежением, особенно, с недавних пор, негодуют сунниты. И я не могу сказать, что у них на это нет оснований, самовлюбленное хамло нигде не в чести.;0;;И4;4.0
9220;24175;250725;32753515;250649;25106701;2015-10-09 20:57:17;[id462798|Андрей], Ага.А США и ЕС,это страны высшего мира.Арийцы,типа того.Верно?У тебя дед случайно полицаем не был?  ));0;;Н3;4.0
9221;24176;250726;1954875;250649;25106701;2015-10-09 20:59:15;[id82853210|Сергей], ты реально ума лишился на старости лет, дядя. <br>Да, у нас есть кавказцы в мск. Самое престижное, что у них бывает - это владеть каким-нибудь ларьком или забегаловкой. И КУ у нас делают они и вы(хохлы), словом все, кто едет  покорять Москву . <br> <br>Вот именно для этого и съездить, чтобы увидеть своими глазами а не трендеть непонятную чушь, услышанную другим таким же 'малоумным колхозником с Окраины.<br>Что ты там зарабатываешь, тролль? Если бы не РФ - почти все товары и услуги у вас подорожали бы в 2 раза. <br>Достаточно оценить финансовые вливания в плане скидок. <br>Хотя, надо признать, что Украина уже сейчас делает достаточно много, чтобы вы окончательно обнищали. <br>Так что то, что вы сейчас делаете, разжигая рознь - неминуемо приведет к тому, что ваш украинский народ будет страдать еще больше. <br><br>Не нужно строить иллюзий, что Украина не зависит от РФ.;1;;ж3, л3, у3;4.0
9222;24177;250727;82853210;250649;25106701;2015-10-09 21:02:12;[id1954875|Владимир], что то велеречив ты Вова,а краткость,-сестра таланта! (с) И с этим у тебя не сложилосьТы давай подробней расскажи,как Тимченко перед тобой,холоп воровской КУ делал.Буду рад так же и фото и видеодоказательствам...;0;;р3, Н3;4.0
9223;24178;250728;1954875;250649;25106701;2015-10-09 21:03:34;[id82853210|Сергей], с темы не съезжай. Я тимченко с тобой не обсуждал.;0;;Р3;4.0
9224;24179;250729;82853210;250649;25106701;2015-10-09 21:04:48;[id1954875|Владимир], не физди.Мы оба с Украинскими фамилиями и Российскими паспортами.Так что,про,-не съезжай,отнеси к себе...;0;;Ч3, Р3;4.0
9225;24180;250730;82853210;250649;25106701;2015-10-09 21:08:09;[id1954875|Владимир], кстати,что с зубами то ? Извини,сужу как и ты по фамилии!!!;0;;Ц3;4.0
9226;24181;250731;462798;250649;25106701;2015-10-09 21:08:09;[id32753515|Евгений], они успешнее и культурнее, у них нет комплекса неполноценности, и вызванных им злобы и агрессии, которая видна в каждом высокодуховном комментарии любителя  русского мира . В чем причина, физическое вырождение, или обыкновенная распущенность - вопрос спорный, оставим его ученым.;1;;ж3;4.0
9227;24182;250732;32753515;250649;25106701;2015-10-09 21:09:17;[id462798|Андрей], Да,да.Культурные не устраивают войну в чужих странах,типа Афгана,Ливии,Сирии,Йемена и других.Как видим культура так и прет ));1;; ж3,Н4;4.0
9228;24183;250733;32753515;250649;25106701;2015-10-09 21:10:09;[id462798|Андрей], А теперь получили бумеранг,в виде беженцев.Пускай мучаются.));0;;Ц4;4.0
9229;24184;250734;1954875;250649;25106701;2015-10-09 21:17:00;[id82853210|Сергей], я сужу по тем бредням, которые ты пишешь. Типичный укро-тролль на заработной плате. Аргументировка - уровня неполноценного подростка, лицо 40-летнего мужа.;0;;е1, л3;4.0
9230;24185;250735;82853210;250649;25106701;2015-10-09 21:18:14;[id1954875|Владимир], веселишь Зомби! А себя наверное Гегелем чтешь!!!;0;;л3;4.0
9231;24186;250736;154894807;250649;25106701;2015-10-09 21:19:11;Почему Навальному не дали?;0;;а3 ;4.0
9232;24187;250737;1954875;250649;25106701;2015-10-09 21:19:11;[id82853210|Сергей], я вас заблокировал. <br>Время свое тратить, на общение с неполноценными не считаю нужным.;0;;г3;4.0
9233;24188;250738;191323200;250649;25106701;2015-10-09 21:20:00;Теперь её стараниями либерализм приравняют к любви к маленькому человеку,любите Акакия Акакиевича и вы станете либералом.Либерал от немецкого-либер,как ливерная колбаса.Наверняка Кремль подкупил Нобелевский комитет.;0;;Т4;3.0
9234;24189;250739;82853210;250649;25106701;2015-10-09 21:21:37;[id1954875|Владимир], я это к тому,что эмбриональное состояние философского предикта,все еще не позволяет тебе мыслить абстрактно.Развивайся как нибудь...Этот ответ ты прочтешь из порока любопытства,а дальнейшая блокировка меня не колышет.Тьфу на тебя,Зомбак...;1;;Н3, г3;4.0
9235;24190;250740;176107782;250649;25106701;2015-10-09 21:38:43;[id82853210|Сергей], ты кем работаешь в обычной жизни? сантехник или дворник?;0;;Н3;4.0
9236;24191;250741;82853210;250649;25106701;2015-10-09 21:44:19;А в официанты тебя уже не берут? Белой рубашки нет?;0;;Ш3;4.0
9237;24192;250743;181724904;250649;25106701;2015-10-09 22:12:45;предикт предикт КАРЛ)))) У МИРОШНИЧЕНКО ПРЕДИКТ!! А У ВСЕХ ПРЕДИКАТ!!!!!;1;;л3;4.0
9238;24193;250744;181724904;250649;25106701;2015-10-09 22:21:57;философ мирош философ))) ОТ СОХИ!!!!;1;;л3;4.0
9239;24194;250745;193444768;250649;25106701;2015-10-09 22:36:28;Премия за Русофобию. Нобелевка скатилась ниже плинтуса, то Обаме премию, то Алексеичу;2;;Т4;3.0
9240;24195;250747;22420760;250649;25106701;2015-10-09 23:00:50;Сколько хохлодаунов-то прискакало, как блохи, ей-богу);1;;л4;4.0
9241;24196;250751;82104926;250649;25106701;2015-10-10 00:28:18;Такие убогие, то есть, если я ей симпатизирую ей, как писательнице, значит я русофоб?));0;;Ф3;3.0
9242;24197;250765;133941677;250649;25106701;2015-10-10 04:06:20;[id82104926|Евгений], то есть это литература? и по каким признакам? если вы ей симпатизируете как писательнице, поясните, пожалуйста?;0;;а3;4.0
9243;24198;250766;154177232;250649;25106701;2015-10-10 05:14:24;А Вы суть, мысль и идею в её произведениях прочувствовали!? Ну, если, как Вы утверждаете, что там что то читали?...??;0;;а3;4.0
9244;24199;250773;210246326;250649;25106701;2015-10-10 09:45:39;[id82853210|Сергей], вас еще какие нибудь темы в жизни интересуют? кроме засирания комментов в формате  вы все ватные ватники .. или вы на работе? Что у вас вообще в голове творится?);0;;Ч3;4.0
9245;24200;250775;210246326;250649;25106701;2015-10-10 09:51:51;[id82853210|Сергей], другого и не ждал. <br><br>Сегодня выходной. Пойди трахни кого нибудь уже.. полегчает, а то все кабинет..кабинет..;0;;г3, С3;4.0
9246;24201;250790;202959370;250649;25106701;2015-10-10 12:26:14;Сергей, ты себя со Шнуром и вообще с людьми то не сравнивай . Многие опозиционеры много за что критикуют власть и то что в стране не так. Но ты из тех редкостных кого неустраивает ВСЁ ! Абсолютно всё ! А это не критика или несогласие с чем то ,это у тебя клинический случай .;1;;р3, н3;4.0
9247;24202;250792;168699879;250649;25106701;2015-10-10 13:16:27;Юнна Мориц<br><br>ГЛАВНАЯ ХАЛВА<br><br> Дорогие и уважаемые собратья! <br>Я был очень доволен, что Нобелевская <br>премия не была мне присуждена...  <br>Лев Толстой<br><br>Чтоб Нобелевской премии добиться,<br>Не надо становиться Львом Толстым,<br>Который был в политике тупица<br>И дух её не почитал святым.<br><br>Была ему та премия желанна,<br>Но у него не тот был инструмент,<br>Не те фанаты, связи, чувство плана,<br>Диктующего, как ловить момент.<br><br>С тех пор вполне решили справедливо,<br>Что Нобелевка - главная халва,<br>Её дают по воле коллектива,<br>Который выбрал не Толстого Льва,<br><br>Не выбрал, то-есть, даже Льва Толстого,<br>Имея право на Большой секрет<br>Для маленькой компании густого<br>Тумана ...Карта бита, ваших нет!..;0;;И4;2.0
9248;24203;250794;1630004;250649;25106701;2015-10-10 13:32:10;Эта мадам,типичный пример совкового(не советского) кухонного интеллигента.Говорильня и рассуждальня,обличильня и критиковальня.Разумеется те кто не согласен с её одухотворенным и возвышенным взглядом на вещи,являются бесхарактерными ,безвольными ну и конечно тупыми людьми.Поэтому она не русофоб),это именно рассуждальня и критиковальня,без особой пользы для общества и к тому же с очень пристрастным взглядом на мир.;4;;ж4;4.0
9249;24204;250828;322625546;250649;25106701;2015-10-10 17:49:58;http://vk.com/photo322625546_380710001;0;;;
9250;24205;250840;24124116;250649;25106701;2015-10-11 02:45:00;Фу, и откуда только  выкопали это продажное чудо;0;;л4 ;4.0
9251;24206;250842;154894807;250649;25106701;2015-10-11 03:41:51;[id24124116|Лариса], над этим трудится целый Нобелевский комитет при Королевской академии наук Норвегии, сами понимаете, трудная работа....;0;;Ш3;4.0
9252;24207;250914;164598131;250649;25106701;2015-10-11 15:29:54;Старческий маразм у бабки!  Вся Россия радовалась убитым на Донбассе??   Одноклеточное...слов нет цензурных...;3;;л4, а3;3.0
9253;24208;250916;99451213;250649;25106701;2015-10-11 16:36:54;Сделала себе имя на цинковых гробах из Афгана;1;;Т4;3.0
9254;24209;250920;19234639;250649;25106701;2015-10-11 17:20:02;после обамы эта премия стала фарсом;3;;Н4;3.0
