;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
5384;70330;191312;182301892;191281;25106701;2015-04-28 20:01:49;[id141318098|Роман], ошибочка вышла.;0;;К3;4
5385;70331;191313;5607476;191281;25106701;2015-04-28 20:01:53;Азиатских державах)))) автор, подучи географию чтоли;0;;Ц3;4
5386;70332;191314;206525001;191281;25106701;2015-04-28 20:02:50;[id182301892|Алексей], верно;0;;в3 ;4
5387;70333;191315;141318098;191281;25106701;2015-04-28 20:03:35;[id25600334|Алексей], Вадим прав,нынешняя Россия не Европа,ведь они открыто говорят о том,что надо пересмотреть свои взгляды на Азию, хотя есть Южная Корея и Япония, но во второй половине 20ого века на них больше Запад влиял.;0;;в3, ж4;4
5388;70334;191316;206525001;191281;25106701;2015-04-28 20:04:37;[id53094448|Вадим], ребёнок тебе спать пора));0;;Ш3,г3;4
5389;70335;191317;53094448;191281;25106701;2015-04-28 20:06:04;[id206525001|Алексей], скажите уже открыто, что врать и воровать - это правильно;1;;П3;4
5390;70336;191320;206525001;191281;25106701;2015-04-28 20:06:50;[id53094448|Вадим], А при чём тут Путин?В сё это сложилось задолго до его появления));0;;а3, И4;4
5391;70337;191321;302559485;191281;25106701;2015-04-28 20:07:05;Мудро.;0;;Х3;4
5392;70338;191322;53094448;191281;25106701;2015-04-28 20:07:10;[id206525001|Алексей], он этому предал официальный статус;0;;И4;4
5393;70339;191323;137591215;191281;25106701;2015-04-28 20:07:10;да, американцы неправы, что до хуя пиздят и воруют;0;;Л4;4
5394;70340;191324;206525001;191281;25106701;2015-04-28 20:07:19;[id53094448|Вадим], ?? Смешной ты дурачёчек;0;;л3;4
5395;70341;191325;53094448;191281;25106701;2015-04-28 20:07:54;[id206525001|Алексей], а ты не смешной, вежливый оккупант;0;;л3;4
5396;70342;191326;141318098;191281;25106701;2015-04-28 20:07:54;[id25600334|Алексей], геополитика, блин, вам меньше ТВ смотреть надо и по Старикову угарать)))) Европой были, то есть могли стать, но сейчас вот язык это не поворачивается назвать Европой,последние 100 лет.;0;;Р3,Ч1;4
5397;70343;191332;206525001;191281;25106701;2015-04-28 20:10:22;[id53094448|Вадим], А в Украине и т.д.этому кто оф.статус придал?Ты по-ходу всё тут знаешь,очевидец всего и свидетель.;0;;а3, н3;4
5398;70344;191334;1954875;191281;25106701;2015-04-28 20:13:56;[id141318098|Роман], ну тогда отнести Россию к азии - полнейшее заблуждение. Например.;0;;Ч3;4
5399;70345;191336;136191344;191281;25106701;2015-04-28 20:18:21;Алексей, ошибочка ещё в том вышла у Вас, что Роман не ошибается, а целенаправленно дистанцирует  рашку-парашку  от великой, просвещённой и могучей Европы. А куда её,  рашку-парашку  ещё можно отнести? Конечно к Азии, как и сделал аргентинский журналист. И ничего, что РФ исторически начиналась из европейской части континента, а в азиатскую часть вошла сравнительно недавно по времени развития европейских государств. Но последнему (журналисту, т.е.) простительно, у них может быть так в школе учат, они то от России далеко достаточно. Ой, простите, от  рашки-парашки . А вот Романом явно движут некоторые политические мотивы, связанные с оппозиционными концепциями. <br>А если что - у Азии, в частности того же Китая, история культурного развития исчисляться начинает далеко из до н.э., поэтому связь с этой частью света у нормальных людей не должна ассоциироваться с отсталость и варварством. А вот у некоторых ассоциируется. Специфика, однако.;1;;ж3,Л4,Н4;4
5400;70346;191340;1954875;191281;25106701;2015-04-28 20:26:57;[id136191344|Евгений], вы так часто произносите оскорбительный термин, что спутал вас с вышиватой. <br>Мне кажется, что вам этот термин нравится. Учитывая, что его тут ни кто не употреблял.;1;;Н3;4
5401;70347;191341;136191344;191281;25106701;2015-04-28 20:28:40;Ув. Владимиp, то, что я использую его в кавычках (пардон) как бы намекает на ироничный характер моих высказываний с этим термином.;0;;Ф3;4
5402;70348;191342;1954875;191281;25106701;2015-04-28 20:31:54;[id136191344|Евгений], а вы прочтите свое сообщение и подумайте как это выглядит со стороны. <br>Даже укры чаще пишут просто рашка, а вы еще и модернизировали в словосочетание... <br>Странно, словом.<br><br>p.s. наверное, все же, кавычки вы имели ввиду...;0;;р3, Ц3;4
5403;70349;191345;136191344;191281;25106701;2015-04-28 20:38:49;Да, я уже исправил на кавычки (поэтому добавил  пардон ).<br>Нет, не я этот термин модернизировал. Он вполне существовал до моего комментария чуть ли ни с диссидентских времён. И я заверяю Вас, что использование такой модернизации мной было направлено только лишь на повышение ироничности моим же высказываниям.;0;;Ф3;4
5404;70350;191348;141318098;191281;25106701;2015-04-28 21:04:54;[id1954875|Владимир], аргументируйте.;0;;р3;4
5405;70351;191349;141318098;191281;25106701;2015-04-28 21:06:24;[id25600334|Алексей], вообще наша культура копировала и перенимала ,а не создавала, пэтому сложно отнести к Европе например обычного крестьянина, если аристократов можно, а их то всего ничего было.;0;;И4;4
5406;70352;191354;182348047;191281;25106701;2015-04-28 21:41:30;[id22156819|Макс], а ты у европейцев спроси - считают ли европейцы россию ближе к европе???<br><br>но лучше не спрашивай...;0;;Р3,Ш3;4
5407;70353;191356;137591215;191281;25106701;2015-04-28 21:56:12;нет такого народа - европейцы, как и не существует у них единого мнения, нечего тут дурочку валять;0;;Н3;4
5408;70354;191357;141318098;191281;25106701;2015-04-28 22:16:04;[id137591215|Юрий], европейцы не народ, а культура,если что.;0;;ж3;4
5409;70355;191358;1954875;191281;25106701;2015-04-28 22:16:47;[id141318098|Роман], вы не утруждались в аргументах. <br>По России нечего аргументировать, пишете бред.<br><br>Россия занималась культурным обменом с Западом значительно больше, чем с Востоком - потому отнести ее к азии не верно. <br>2. Территориально РФ находится и на западе и в азии, но большая часть населения живет в европейской части РФ, - второй аргумент в пользу скорее Европейской страны, чем азиатской.<br>3. Если разобрать народную составляющую - славяне, коренной народ РФ. Половина Европы - славяне, мы чем-то хуже?<br>4. Вопрос неоднократно поднимался и поэтами и историками, философами и социологами. Звучит она :  Россия, между западом и востоком . Существует масса рефератов, сочинений, статей на эту тему. А вы - как в школе не учились, смело отнесли РФ к азии. <br><br>p.s. далее вы Алексею заявили, что мы только копировали. <br>1.Началось все с того, что мы очень многое переняли от Византии: кольчуги шлемы, элементы архитектуры, как (купола церквей). Эта культура уже стерта, и мы ее продолжатели.<br>2.До этого нашими предками были Ари, а заселяться далее на запад они стали гораздо позже, судя по исследованиям гапла-групп крови. <br>Что-то было перенято от викингов, которые занимались торговлей с нами. В том числе корабли и элементы быта (говоря об периоде до 1000 года н.э.) <br>3. Наши бани - были переняты у нас, <br>4. Паровоз. Первая в России двухцилиндровая вакуумная паровая машина, попросту говоря паровоз, была спроектирована механиком Иваном Ползуновым в 1763 году. На испытаниях машины, которые состоялись в Барнауле всего через год, присутствовал Джеймс Ватт. Идея ему очень приглянулась…<br>В апреле 1784 года в Лондоне ему удалось получить патент на паровую машину с универсальным двигателем. Член комиссии по приему изобретения Ползунова, Джеймс Ватт считается ее изобретателем.<br>5. Наркоз.<br>Николай Пирогов. В 1850 году этот великий хирург впервые в истории медицины начал оперировать раненых с эфирным обезболиванием в полевых условиях. Всего Пирогов провел около 10 000 операций под эфирным наркозо;0;;ч3;4
5410;70356;191360;302559485;191281;25106701;2015-04-28 22:21:47;[id141318098|Роман],  европейской культуры  нет тоже. Есть нынешние,  либерастические ценности , но суть заокеанский вирус содомии лишь. А в остальном, ничего, кроме давно уже утраченного Христианства и выше обозначенной болезни не скрепляют Европу.;0;;Ч3;4
5411;70357;191361;141318098;191281;25106701;2015-04-28 22:21:55;[id1954875|Владимир], лол,что могу сказать, ари,ахахахах,наши предки пришли из закарпатья. паравоз Жозе Кюньо, Башни еще в междуречье были, Вавилон например, велосипед Карл фон Друз, радио Малон Лумис, лампа накаливания Деларю, у вас с историей проблемы.;0;;Ц3;4
5412;70358;191362;141318098;191281;25106701;2015-04-28 22:22:21;[id302559485|Calm], либерализм и есть часть европейской культуры.;0;;ж3;4
5413;70359;191363;302559485;191281;25106701;2015-04-28 22:23:53;[id141318098|Роман], либерализм - да, увы, отсутствует также, утрачен и замещен лишь либерастическим фашизмом и его  ценностями  диктата содомских меньшинств всяческих, в Европе.;0;;Т4;4
5414;70360;191364;141318098;191281;25106701;2015-04-28 22:24:32;[id302559485|Calm], чего ? Лол, не смешите, фашизм - военная диктатура,где в Европе военная диктатура ?;0;;Н3;4
5415;70361;191365;302559485;191281;25106701;2015-04-28 22:25:26;[id141318098|Роман], ну, либерастический фашизм довольствуется полицией. Новый феномен: всматривайтесь в Европу и изучайте.;0;;Т4;4
5416;70362;191366;141318098;191281;25106701;2015-04-28 22:25:54;[id302559485|Calm], ну как часто ты бываешь в Европе и как часто у тебя там проблемы с полицией?;0;;Ц3;4
5417;70363;191367;302559485;191281;25106701;2015-04-28 22:27:26;[id141318098|Роман], к сожалению, не довелось бывать на митингах, демонстрациях, (и к счастью) стать жертвой отъема детей по надуманным причинам и многим прочим прелестям  полицейской диктатуры меньшинств , что и есть суть либерастический фашизм.;0;;Ч4;4
5418;70364;191368;141318098;191281;25106701;2015-04-28 22:28:36;[id302559485|Calm], отъем детей?Что ? Лол,а когда там отнимали детей? И да есть факты того,что разгоняли мирный протест ?;0;;Ц3;4
5419;70365;191369;302559485;191281;25106701;2015-04-28 22:29:53;[id141318098|Роман], дело не в  разгоняемых протестах . Дело в законах, принимаемых в угоду меньшинств, и обеспечивающих их полицейский диктат.;0;;М4;4
5420;70366;191370;141318098;191281;25106701;2015-04-28 22:30:16;[id302559485|Calm], например ?;0;;а3;4
5421;70367;191371;302559485;191281;25106701;2015-04-28 22:31:17;[id141318098|Роман], вся содомия: от наркотиков (их свободных продаж, разрешенного повсеместного употребления наркотиков наркоманами, как  больными ) до однополых браков, сексуального просвещения детей и тому подобного.;0;;Т4;4
5422;70368;191372;141318098;191281;25106701;2015-04-28 22:33:43;[id302559485|Calm], так разве кто то заставляет европейцев любить человека одного пола и употреблять наркотики?))) Что плохого в том,что дети узнают,что надо предохраняться? И вообще раняя беременность в РФ гораздо выше чем в ЕС, так же как и наркозависимость.;0;;Р3;4
5423;70369;191373;302559485;191281;25106701;2015-04-28 22:34:20;[id141318098|Роман], в том, что это не нравится очень и очень многим.;0;;И4;4
5424;70370;191374;141318098;191281;25106701;2015-04-28 22:35:22;[id302559485|Calm], ну, так а есть факты протестов против легализации легких наркотиков ? Или против сексуального воспитания детей?;0;;а3;4
5425;70371;191375;1954875;191281;25106701;2015-04-28 22:36:41;[id141318098|Роман], Жозе Кюньо в 1769 представил свой проект, Ползунов - в 1763. А к 1769-му у нас было уже несколько паровозов. <br>Учите Нашу историю. Многое прояснится.<br><br>По поводу закарпатья - Ари, это на пару тысяч лет ранее возраста тех башен. Кроме того, я говорил о Востоных славянах, а вы о Полянах.<br>Исторические сведения на этот счет очень ограничены и противоречивы.;0;;Щ4;4
5426;70372;191376;141318098;191281;25106701;2015-04-28 22:40:13;[id1954875|Владимир], лол,где ты это вычитал ?Восточные славяне и есть потомки тех кто пришел из закарпатья)));0;;Б3,И4;4
5427;70373;191377;1954875;191281;25106701;2015-04-28 22:40:31;[id141318098|Роман], и по остальным фамилиям - сравните даты с датами этого же изобретения нашеми людьми. <br>У нас попросту крали, и оформляли патенты.<br>А вы говорите, что мы все заимствовали. <br>Все данные по фамилиям, представленные мной есть в открытых источниках - проверьте.;0;;Щ4;4
5428;70374;191378;141318098;191281;25106701;2015-04-28 22:41:33;[id1954875|Владимир], так , лол, так где доказательства,то,что я писал легко проверить в любом учебнике и энциклопедии,а вы сказки мне пишите.;0;;т3, е1;4
5429;70375;191379;302559485;191281;25106701;2015-04-28 22:45:19;[id141318098|Роман], естественно. Ещё спросите:  есть ли факты протестов против секс.содомии?  ??<br><br>Пусть, даже если (предположим) в РФ и выше уровень нарко-зависимых, однако подавляющее большинство россиян, которые не-нарко-зависимы, избавлены от лицезрения сцен такого рода, или по крайней мере могут вызвать полицию для наведения порядка (компашка, употребляющая наркотики, раскуривающая крек, вкалывающая всякую дрянь себе в вены посреди парка в Германии :  компашка почти разошлась, а один остался  отдыхать ): http://vk.com/photo-25106701_363500290;0;;а3, ж4;4
5430;70376;191380;141318098;191281;25106701;2015-04-28 22:45:53;[id302559485|Calm], чего ? это что ?) Лол.;0;;а3;4
5431;70377;191381;302559485;191281;25106701;2015-04-28 22:46:45;[id141318098|Роман], это немецкий парк, и публичное, открытое употребление наркотиков в нём. Очевидно, подавляющему большинству немцев это крайне претит. Однако, согласно законодательству - это  больные  люди, а не преступники, употребляющие наркотики. Полиция ничего с ними поделать не может :  лишь защищать их.<br><br>Это и есть либерастический фашизм, а именно полицейская диктатура меньшинств.<br>Лишь малый пример.;1;;Т4,П4;4
5432;70378;191382;1954875;191281;25106701;2015-04-28 22:47:18;[id141318098|Роман], захотите - проверите. Вбейте в поисковик нашего изобретателя паровоза и убедитесь, что дата создания паровой машины раньше, чем Кюньо. <br>Я надеюсь вы в состоянии сделать выводы самостоятельно.<br>И от количества слова  лол  - ситуация не изменится, вы не владеете вопросом.<br>То что европейская общественность настаивает на том, что они все придумали - так же общеизвестно, но в корне не верно.<br><br>p.s. все  сказки  я взял из достоверных источников. У вас под рукой поисковик - вы в состоянии все проверить.;1;;Р3,Т4;4
5433;70379;191383;141318098;191281;25106701;2015-04-28 22:51:35;[id1954875|Владимир], проверил, и могу сказать лооооол, славяно арий )));0;;е1 ;4
5434;70380;191384;141318098;191281;25106701;2015-04-28 22:51:59;[id302559485|Calm], где там и что употребляет ?;0;;а3;4
5435;70381;191386;302559485;191281;25106701;2015-04-28 22:55:20;[id141318098|Роман], я вам показываю фото. Где? Прямо на газоне - в парке, для милых детишек. А так, везде.  Ночной Франкфурт цэ ни то Колумбия, ни то Куба  - уже как притча во языцах. Курят, шыряются, нюхают и вдыхают повсюду. Цэ больные. Ну, а большинству что делать? Лицезреть и терпеть. Ведь действует полицейский диктат меньшинств, что и есть суть либерастический фашизм.;0;;Т4,П4;4
5436;70382;191388;141318098;191281;25106701;2015-04-28 22:57:47;[id302559485|Calm], что?Там ничего не видно,лол.;0;;а3, ж3;4
5437;70383;191389;137591215;191281;25106701;2015-04-28 22:58:11;[id141318098|Роман], это не та ли культура, что истребила коренное американское население, спиздила всё что можно было спиздить, а теперь кичится награбленным богатством и учит других - воровать нехорошо? ?? <br>Нет единой европейской культуры. Что общего между скандинавом и каким-нибудь греком или итальянцем?;0;;Т4,Л4;4
5438;70384;191390;302559485;191281;25106701;2015-04-28 22:58:29;[id141318098|Роман], что не видно? Вам надо побывать самому значит.;0;;а3, н3;4
5439;70385;191393;141318098;191281;25106701;2015-04-28 23:00:43;[id302559485|Calm], там видно как фотограф фотографирует отдыхающего, вон и ремень от фотоаппарата.;0;;ж3;4
5440;70386;191394;302559485;191281;25106701;2015-04-28 23:01:04;[id141318098|Роман], вахаха. Ок-ок. Одна поправочка, не столько отдыхающий, сколько вероятно уже копыта-откидывающий.;0;;Н4;4
5441;70387;191395;302559485;191281;25106701;2015-04-28 23:05:54;[id137591215|Юрий], вирус содомии, насильственно инъецированный в обоих.;0;;Ц3;4
5442;70388;191396;22156819;191281;25106701;2015-04-28 23:11:44;[id182348047|Арина], а кого волнует их мнение? Есть объективная истина, Россия или отдельная цивилизация , или часть европы;0;;Ч2;3
5443;70389;191397;302559485;191281;25106701;2015-04-28 23:12:40;[id22156819|Макс], я бы сказал  Россия больше Европа, чем сама Европа .;0;;И4;4
5444;70390;191398;22156819;191281;25106701;2015-04-28 23:13:00;[id302559485|Calm], можно и так сказать;0;;в3;4
5445;70391;191399;137591215;191281;25106701;2015-04-28 23:15:10;такими темпами Европа совсем скоро превратится в Африку;0;;и4;4
5446;70392;191400;1954875;191281;25106701;2015-04-28 23:17:25;[id141318098|Роман], все с вами понятно.;0;;г3;4
5447;70393;191401;141318098;191281;25106701;2015-04-28 23:18:13;[id1954875|Владимир], так в какой энциклопедии то это есть ?;0;;а3;4
5448;70394;191402;1954875;191281;25106701;2015-04-28 23:32:43;[id141318098|Роман], <br>Иван Ползунов<br>http://interpretive.ru/dictionary/1019303/word/polzunov-ivan-ivanovich<br>или<br>http://enc-dic.com/enc_sovet/Polzunov-ivan-ivanovich-49463.html<br>в 1765 приведена в действие паровая машина.<br><br>Кюньо:<br>http://enc-dic.com/enc_sovet/Kjuno-nikola-zhozef-31037.html<br>1769~70<br><br>Кто у кого  свиснул ?<br>Остальные указанные изобретения можете так же проверить по энциклопедиям.<br>Хотя, сомневаюсь, что вы это будете делать.;0;;ж3;4
5449;70395;191403;141318098;191281;25106701;2015-04-28 23:35:47;[id1954875|Владимир], лол, вот из твоей же статьи  За Ползуновым нельзя признать, как то делают некоторые, чести изобретения первой паровой машины. Тем не менее машина Ползунова, действительно, была первая, построенная в России ;0;;И4;4
5450;70396;191404;1954875;191281;25106701;2015-04-28 23:42:00;[id141318098|Роман], человек ЛОЛ...<br><br> Нельзя признать , т.к. патенты на эти изобретения находятся у англичан, французов и т.д. <br>У нас вообще нет огромного количества патентов на изобретения.<br><br>У нас с вами был разговор, о том, что мы перенимаем все у запада. Убедились, что это не так?;0;;Ф3;4
5451;70397;191405;141318098;191281;25106701;2015-04-28 23:42:51;[id1954875|Владимир], что ? Там о патентах ни слова.;0;;Ф3;4
5452;70398;191406;141318098;191281;25106701;2015-04-28 23:44:21;[id1954875|Владимир], вообще перенимаем,все.;0;;ж3;4
5453;70399;191407;1954875;191281;25106701;2015-04-28 23:57:29;[id141318098|Роман], умение признавать ошибки - важное качество мужчины. <br>Вы пытаетесь докопаться до мелочей в глобальном вопросе. Мы шли своим путем и паровую машину изобрели в тот же год, в который изобрели ее англичане. Но наш автор умер от чахотки, и, разумеется права не были закреплены. <br>Приведенные ссылки далеко не единственные источники, в которых говориться о нашем изобретателе, я уже позакрывал все. <br><br>Я уже понял, что вам бесполезно что-то доказывать, показывать, приводить примеры.<br>Если вас интересует вопрос патентов - все есть в открытых источниках. <br>У нас вообще, походу, патентного права не было в то время (я так думаю).;0;;п3, ж3, г3;4
5454;70400;191408;141318098;191281;25106701;2015-04-28 23:57:51;[id1954875|Владимир], лол, так признай.;0;;р3;4
5455;70401;191413;200856281;191281;25106701;2015-04-29 00:15:14;Путин лучший из лучших. ?? ?? ?? <br>Путин самый лучший президент.<br>Если бы не Путин, мы бы не испытывали гордость за Россию !???? ???? ???? http://vk.com/photo200856281_360759126;0;;Ц4;4
5456;70402;191414;302559485;191281;25106701;2015-04-29 00:18:24;[id200856281|Наталья], ну, испытывали бы всё равно: Путин - лишь малая часть того, чем можно гордится.;0;;И4,Х4;4
5457;70403;191415;200856281;191281;25106701;2015-04-29 00:20:33;[id302559485|Calm], да, да и да !<br><br> Широка страна моя родная,<br>Много в ней лесов, полей и рек!<br>Я другой такой страны не знаю,<br>Где так вольно дышит человек.  http://vk.com/photo200856281_343488385;0;;ш3;4
5458;70404;191416;1954875;191281;25106701;2015-04-29 00:25:14;[id141318098|Роман], я уже давно признал, что вы ошибки не признаете.<br>Я ошибочно счел вас умным собеседником, достойным диалога. Но кроме  лол ,  докажи  не дождался конструктива. <br><br>Я все данные в первом посте привел из энциклопедий и исторических источников - хотите опровергнуть, опровергайте.<br><br>По поводу Ари - погуглите. Тогда  закарпатьем  и не пахло еще.<br>Повесть временных лет - источник так себе, т.к. описывает события даже не до н. э. <br>Я могу вам привести видео для просмотра, относительно заселения земли, но, учитывая, что вы даже то, что я пишу читаете не внимательно, сомневаюсь, что вы осилите несколько часов лекции ученых.<br><br>Зайдя на вашу страницу я все понял. Эхо Москвы, Дождь, Лентач и прочее...<br>я понял, что вы настроены на опозиционные не патриотичные позиции, что очень хорошо показывает только что выясненная вами информация об русском ученом, представившим проект двигателя раньше всех в мире и создавшем двигатель в том же году, что и англичане. <br>Вы с легкостью признаете, что наш ученый из села приехал в Лондон на двувесельной лодке, выкрал чертежи и каким-то чудом построил машину, чем то, что мы изобрели ее раньше. <br>Но да - мы переняли это у запада.<br>Смешно.<br><br>Я желаю вам удачи.;0;;н3, ж3, г3;4
5459;70405;191417;141318098;191281;25106701;2015-04-29 00:26:49;[id1954875|Владимир], аахаххаах, не могешь в троллинг.;0;;н3;4
5460;70406;191418;1954875;191281;25106701;2015-04-29 00:28:40;[id141318098|Роман], вы троллите, а я провел работу, почерпнул кое какие полезные данные. <br>Даже в этом троллинге есть польза.;0;;т3, е1;4
5461;70407;191419;211159725;191281;25106701;2015-04-29 00:29:00;[id200856281|Наталья], Я другой такой страны не знаю,<br>Где так вольно кругом разойдись;0;;ш3;4
5462;70408;191420;141318098;191281;25106701;2015-04-29 00:29:26;[id1954875|Владимир], какую работу? У тебя русские от мифических ариев произошли и паровоз придумали.;0;;Ц3;4
5463;70409;191421;1954875;191281;25106701;2015-04-29 00:40:08;[id141318098|Роман], под работой я имел ввиду подборку фактов русских изобретений.<br>По поводу ариев - не только русские от них произошли, но я говорил о славянах.;0;;ж3;4
5464;70410;191426;182348047;191281;25106701;2015-04-29 01:55:17;[id22156819|Макс], истина не всегда бывает объективная, бывает еще и субъективная, особенно, если не  волнует их мнение ...<br><br>также истина, (тем более обьективная), должна быть одна, а у вас - или отдельная... , или часть....<br><br>так россия отдельная от всех или все же часть чего-то.... европы, а может всеже планеты, человеческой цивилизации...<br><br>запутался однако...;0;;ж3, н3;4
5465;70411;191427;137591215;191281;25106701;2015-04-29 02:32:12;смешно, ей богу, если Россия - не Европа, то почему она член Совета Европы, других европейских организаций, чемпионатов Европы по различным видам спорта, Евровидения и прочая-прочая-прочая? ??;1;;а3;4
5466;70412;191499;161055686;191281;25106701;2015-04-29 14:13:04;[id137591215|Юрий], потомучто она не це!;0;;Ц3;4
