;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
8099;38071;233849;301050906;233725;25106701;15.08.2015 12:54;[id238522548|Алла], мой проект конституции опубликован в моей книге, которая находится на моей странице под названием Дом Солнца.;0;;Е3,О1;4
8100;38072;233853;59163309;233725;25106701;15.08.2015 13:05;Там другой менталитет, в рф если таким путем и пойдут то очень очень не скоро. <br>Но в нашей власти собрались реальные идиоты а такие всегда лажают.;0;;У4;4
8101;38073;233860;8043062;233725;25106701;15.08.2015 13:37;А по мне так с оппозицией все нормич - чего сраные либералы заслуживают, то и получают.;1;;И4;4
8102;38074;233861;238522548;233725;25106701;15.08.2015 13:40;[id301050906|Александр], мне это напомнило у кого то из классиков было что то подобное, и назвали это утопией. Простите я ещё вашей книги не читала. А в интернете можно её прочитать?;0;;И4,А3;4
8103;38075;233862;238522548;233725;25106701;15.08.2015 13:42;[id301050906|Александр], мне это напомнило у кого то из классиков было что то подобное, и назвали это утопией. Простите я ещё вашей книги не читала. А в интернете можно её прочитать?;0;;И4,А3;4
8104;38076;233872;22229939;233725;25106701;15.08.2015 14:44;Ну выразили недовольство. Ну поднялась волна. Ну раскачали лодку на радость либерасне. Смена правительства - обесценивание рубля еще разика в два как минимум. Убийства. Кто хочет 135 за доллар ?? А спросить с либералов за последствия бесполезно - скажут  ну это не мы виноваты а вы неправильно сделали . В итоге произойдет мощный передел собственности как в Украине с убийствами и карманными армиями. Страна залезет в долги, грохнут армию, иностранцы прихватят активы страны. Англосаксы якобы стараются для чужой страны это бред собачий. Как там королева ? Не кашляет ?;6;;У4,Ц4;4
8105;38077;233877;33584112;233725;25106701;15.08.2015 15:28;[id22229939|Виктор], а потом либерасня свалит в лондон,и скажет что плодами революции воспользовались подонки,и что им, честным революционерам не пристало защищать эту самую революцию с автоматом в руках...и вообще не безопасно находится в России,одни варвары да быдло...)));3;;У4,Л4;4
8106;38078;233881;272083778;233725;25106701;15.08.2015 15:31;[id7950507|Сергей], точно тебя блокируют!!!! Знаю на своём опыте)))));0;;у3, е1;4
8107;38079;233888;22229939;233725;25106701;15.08.2015 15:38;[id33584112|Вячеслав], верно. Богатая уедет. И будет обвинять как сейчас, что в России только быдло и подонки живут. А расходное мясо революции, как тот парень на фото, борцун с режимом, познает почем фунт лиха.;1;;в3, и4;4
8108;38080;233891;132608829;233725;25106701;15.08.2015 15:41;Странно, такая статья, а всякие петухи а-ля фомичев/мирошниченко еще не пришли;3;;С3;4
8109;38081;233930;53431652;233725;25106701;15.08.2015 17:06;двойные стандарты они такие двойные http://vk.com/photo53431652_336792851;0;;ж4;4
8110;38082;233932;53431652;233725;25106701;15.08.2015 17:08;http://vk.com/video53431652_168819069;0;;;
8111;38083;233962;311634391;233725;25106701;15.08.2015 19:32;Миша #Галустян, Давидыч, Емельяненко воюют ЗА ОПОЛЧЕНЦЕВ ! https://youtu.be/NlQnYrC-tlI http://vk.com/video311634391_171756453;1;;ж4;4
8112;38084;233968;267361595;233725;25106701;15.08.2015 20:12;А почему в США не выходят с протестами, а если выходят, то получают? ) Да и протесты там не против власти, если хоть один урод призовет в США к революции- ему конец.;3;;Щ4;3
8113;38085;233971;206551750;233725;25106701;15.08.2015 20:48;[id307296345|Sergey], меньше слушай  классиков  ,слушай совесть свою (если она у тебя есть и ты знаешь,что это такое);0;;р3;4
8114;38086;233973;258847601;233725;25106701;16.08.2015 0:43;[id24880723|Тамара], а у вас вообще свое мнение есть?;0;;а3,Н3;4
8115;38087;233978;301050906;233725;25106701;16.08.2015 7:59;Ручное управление экономикой Путиным показало, что у Путина в место рук ниточки, и стоит он не на ногах, а двух соломинках. http://vk.com/photo-25106701_375614112;0;;ц4;4
8116;38088;233979;272083778;233725;25106701;16.08.2015 8:24;[id301050906|Александр], Путин то нормально стоит, все бы так стояли, а вот у тебя соломинки из одного места торчат, факт!!!!??;2;;ф4, л3;4
8117;38089;233995;72207517;233725;25106701;16.08.2015 11:16;[id132608829|Александр], видать в другой новости  правду  вещают.;0;;ж3;3
8118;38090;234011;272083778;233725;25106701;16.08.2015 12:43;Вот бесет! К пендосов против властей попробуй правду найти? Доищешся на пожизненное заключение, за подрыв устоев государства...  Демократы хреновы, две партии и обе с дебилизмом...;0;;ж4, л4;2
8119;38091;234015;301050906;233725;25106701;16.08.2015 13:10;[id272083778|Александр], ваша швабра вам к лицу как путиноиду подлецу. http://vk.com/photo-25106701_375631118;0;;л3;4
8120;38092;234026;272083778;233725;25106701;16.08.2015 13:33;[id301050906|Александр], ды вы   сударь  дурак!!! Фу, аж не интересен,  урод????????????;1;;л3, г3;4
8121;38093;234058;301050906;233725;25106701;16.08.2015 16:29;[id272083778|Александр], и часто у вас такие припадки эпилепсии, сударыня? Через час или непрерывно до сотрясения мозга, пидарасятина? http://vk.com/photo-25106701_375648685;0;;Н3, л3;4
8122;38094;234060;272083778;233725;25106701;16.08.2015 16:35;Шалупонь! Птицу видно по полёту шакала по тявканью, ПНХ ублюдок.;0;;л3,Г3;4
8123;38095;234062;272083778;233725;25106701;16.08.2015 16:39;Нани сыктыгим, !!! И тебя тоже , маймул!!!!;0;;л3;4
8124;38096;234068;1354402;233725;25106701;16.08.2015 17:27;С чего кризис? Люди землю по 6соток получают и за неделю забор ставят! <br>Все трудятся для себя! <br><br>Провакаторы;0;;а4, ж4;4
8125;38097;234171;301050906;233725;25106701;17.08.2015 11:08;[id272083778|Александр], вот твоё настоящее имя: киль мандэ бирале юг, то есть киль от манды - клитор мэн сам шелупонь: http://vk.com/photo-25106701_375734534;0;;л3;4
8126;38098;234177;272083778;233725;25106701;17.08.2015 11:36;Шалупонь!@@@@@@@@@@@@@@@@@@@@@@@@@#@@@@####!!!!!! Пиранет кунем!!!!Бозик!!!;0;;л3;4
8127;38099;234222;301050906;233725;25106701;17.08.2015 12:39;[id272083778|Александр], слово шалупонь отсутствует в русском языке, в словаре есть слово шелупонь, что доказывает, что ты залупонь.;0;;Ф3,Л3;4
8128;38100;234245;272083778;233725;25106701;17.08.2015 13:10;Шалупунь от слова шалава, это ты!!!! Так что всё касаемо тебя правильно, шалупонь))))));0;;л3;4
8129;38101;234323;301050906;233725;25106701;17.08.2015 16:46;[id272083778|Александр], у тебя, залупонь, что не работает в браузере? То же ни шариков, ни роликов, как и мозгов нет? Раз шалава, то шалавопонь, а понь - это ты - залупонь от коня. Вот ты и доказал, что Путин - это параша, а ты - это опарыш на ниточках в его залупе. http://vk.com/photo-25106701_375794627;0;;л3;4
8130;38102;234412;272083778;233725;25106701;17.08.2015 21:19;Эй ты шалава укрохеройская, булова с вилами с герба вашего через очко не вылезло? Или через твою поганую пасть вылазит..... Помочь? Свистни, ребятки тебе помогут угомонится... Не голова у тебя а седалище, в жилах моча а не кровь, засадить тебя хохлотварь во влагалище и переделать вновь, но похоже не получится. Родившийся от ишачки и шакала продолжает клепать себе подобных тварей, тьфу гнида@@@@@.;0;;л3;4
8131;38103;234431;301050906;233725;25106701;17.08.2015 22:47;[id272083778|Александр], ты опять обосрался: ты опять не прав: я русский и живу в Магнитогорске. http://vk.com/photo-25106701_375813902;0;;л3, е1;4
8132;38104;234435;272083778;233725;25106701;17.08.2015 22:53;Щалава, очень нечтяк, ??????????, жди!!!!;0;;л3;4
8133;38105;234438;272083778;233725;25106701;17.08.2015 22:55;Сюрприз, жди?????????;0;;а3;4
8134;38106;234540;301050906;233725;25106701;18.08.2015 7:56;[id272083778|Александр], шалавей, не свисти, у тебя ещё свиристелка не выросла. http://vk.com/photo-25106701_375844763;0;;л3;4
8135;38107;234581;200680368;233725;25106701;18.08.2015 11:00;Че за бред?) У нас если народ сильно не доволен он довольно успешно выходит. У меня в городе так  с налогом новым боролись и победили.;0;;а3, ж4;3
