;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9
294;4367;82566;1618536;82548;32803139;2015-05-21 18:13:26;[id13795|Алексей], да никто, кроме особо упёртых, давно уже не отрицает существование российских военнослужащих на территории Новороссии. Проблема в том, что все о них знают, но никто их не видел))) Я зимой за время боев под Дебальцево ни одного не встретил ( по крайней мере никто не сознался)) Военная техника летом открыто границу пересекала (когда бои у нашей границы шли), так что все, кто хотел увидеть- видели без всяких спутников. Никто особо и не скрывался. Вероятно, существуют какие-то договоренности  не замечать  присутствие военспецов с обеих сторон. Тот факт, что со стороны укромутантов воюют военспецы других стран,включая США, тоже давно не секрет. Под Никишино у нас на частоте укровермахта минимум три языка звучало, помимо русского и украинского. Есть же неофициальная договорённость о бесполётной зоне над линией фронта, почему бы такой не существовать и по военспецам?;2;Щ4,А4;3
295;4368;82567;1618536;82548;32803139;2015-05-21 18:21:28;[id406032|Александр],  В противном случае - это объявление войны, со всеми вытекающими последствиями. Мобилизация всего населения России и угроза со стороны НАТО, а также большая вероятность начала третьей мировой войны. -— редкостная чушь. Было открытое вторжение в Осетию и Абхазию- никто даже попу от стула не оторвал, схавали безропотно. Был Крым с хорошо спланированной военной операцией- весь мир схавал. С чего вы решили, что НАТО будет воевать из-за пары каких-то мятежных областей? Их затяжной конфликт устраивает, а в прямом боестолкновении с армией (а не с шахтерами, которые забыли с какой стороны автомат держать) еще не известно кто верх одержит. В Европе армия выродилась и её в расчет можно вообще не брать, там Белоруссия не напрягаясь справится. США войну с бородатыми дикарями в Афганистане не может выиграть, а армия РФ, при всех её огромных проблемах и недостатках, это всё же армия, а не банды талибов, которые получая зарплату крестики вместо подписи ставят.;1;Ч3,А3,О4,Н4;3
296;4369;82569;168154272;82548;32803139;2015-05-21 20:52:45;[id13795|Алексей], верите Вы в присутствие российских войск в Украине, или не верите, это не имеет никакого значения. Важно, что думают об этом в других странах и правительствах. От этого зависит судьба нашей страны (санкции, политическая изоляция... и т.д. и т.п. - гамбургский счёт большой). А ещё от того, как скоро люди начнут думать головой. Процесс уже пошёл.;2;Щ3;3
297;4370;82574;13795;82548;32803139;2015-05-21 23:31:10;Пётр, спасибо за адекватную информацию и оценку.;0;Х3;4
298;4371;82582;175118514;82548;32803139;2015-05-22 06:20:03;[id406032|Александр], как у вас всё это ходульно-примитивно;0;Ч3;4
299;4372;82583;175118514;82548;32803139;2015-05-22 06:24:19;[id168154272|Андрей], а так ли важно, а так ли зависит? А эти санкции, их разве ещё не отменили? Я вот смотрю вокруг и не вижу никаких поводов браться людям сейчас за ум;0;Ж3, А3;3
300;4373;82584;175118514;82548;32803139;2015-05-22 06:33:18;[id1618536|Пётр], всё это конечно верно, только вот чем подтвердить, что армия РФ__это всё же армия, кроме того, что наши крестики вместо подписей не ставят?;0;А3;3
301;4374;82589;1618536;82548;32803139;2015-05-22 12:52:53;[id175118514|Аларих], достаточно чуть-чуть заняться изучением этого вопроса и  быть немножко в теме. Ответ на этот вопрос уведёт за рамки обсуждения темы опроса. Есть большое количество тематических сообществ и форумов, которые позволят вам за короткое время изучить этот вопрос лучше, чем в группе, где большинство активных пользователей автомат видели только по телевизору). Я не склонен преуменьшать размер и количество проблем в нашей армии, но и преувеличивать достоинства армии НАТО не вижу смысла. <br>Когда паникёры и дилетанты предлагают задуматься, как все будут жить в разбомбленной НАТО стране, я вспоминаю, как все кирпичами какали, когда РФ объявила о поставке комплексов С-300 Ирану. А ведь С-300 -далеко уже даже не вчерашний день в области средств ПВО, которые к счастью в нашей стране пака ещё остаются лучшими в мире.;0;И4,Н3,И4;3
302;4375;82591;5156359;82548;32803139;2015-05-22 13:38:48;[id13795|Алексей], мы, как налогоплательщики, должны ждать доказательств, что наши деньги не тратятся по тайным статьям на тайную войну в Украине от МО РФ, от министерства финансов РФ , от Счетной палаты. Черт возьми, парламент бы должен заинтересоваться на какие деньги туда-сюда ездят гумконвои, что они возят и по каким ценам там всё закупается!;0;Р3,Ч4;4
303;4376;82592;5156359;82548;32803139;2015-05-22 13:45:00;[id1499317|Виктор], :) а я не считаю Чечню частью России. Доказательства?;1;Ш3;4
304;4377;82594;13795;82548;32803139;2015-05-22 14:00:25;[id5156359|Геннадий], должны, да не обязаны. Вы, как налогоплательщики, хоть немного себе представляете последствия такого официального отчёта? Как внутри страны, так и за её пределами?;0;Ч3;4
305;4378;82596;5156359;82548;32803139;2015-05-22 14:17:34;[id13795|Алексей], это я к тому кто и что должен и просто обязан нам доказывать, но не делает этого, а вместо этого тявкает в сторону журналистов и блоггеров. Но когда-нибудь , не скоро ,но узнаем как про секретные протоколы пакта Риббентроп-Молотов, всю правду об агрессии России против Украины. И тогда вернемся к разговору про доказательства.;0;Н4,И1;4
306;4379;82597;13795;82548;32803139;2015-05-22 14:23:56;[id5156359|Геннадий], ваша аватарка говорит сама за себя. Ехали б уже к этой статуэтке поближе, там полно ваших единомышленников. ) Удачи. );0;Н3,Г3;4
307;4380;82598;5156359;82548;32803139;2015-05-22 14:24:53;[id13795|Алексей], а может, вы бы поехали в ДНР-ЛНР там сплошные ваши?;0;Г3;4
308;4381;82600;13795;82548;32803139;2015-05-22 14:42:12;Мои все в Петербурге, а друзей, в Луганске в частности, у меня несколько имеется, так они в Краснодар все переехали, когда начались боевые действия, и сказали, что вернутся домой только в том случае, если юго-восток к России присоединится, потому как с фашистским правительством Украины они жить не будут уже ни при каких раскладах. Им было виднее, откуда на их дома ракеты падают.;0;Е1,И4,Щ4;4
309;4382;82604;175118514;82548;32803139;2015-05-22 16:54:50;[id5156359|Геннадий], Чечня и Дагестан, к сожалению, часть России, и их наличие здесь слишком ощутимо. При этом выпустить их из под контроля было бы ещё пагубней, чем сохранять внутри России. http://vk.com/photo175118514_341751826;0;У4;4
310;4383;82606;175118514;82548;32803139;2015-05-22 17:06:18;[id5156359|Геннадий], все эти  секреты полишинеля __чисто для западной публики. Наши, если даже им открыть полную смету расходов, в большинстве своём только бы посетовали, что мало даём.;0;Н4,Ц4;4
311;4384;82607;1499317;82548;32803139;2015-05-22 18:30:16;[id5156359|Геннадий], чего? что вы так не считаете? не считаете и не считайте;0;А3,Н3;4
312;4385;82609;168154272;82548;32803139;2015-05-22 21:17:19;[id1618536|Пётр], оторопь берёт от радужных (не в смысле ЛГБТ) перспектив для моей страны, которые вы нарисовали. Бомбёжки НАТО, ракеты, ПВО.... А иначе никак? Без всего этого трэша? Или вам кроме С-300 и АК похвастаться больше нечем?;0;Т3,Ж3;4
313;4386;82610;168154272;82548;32803139;2015-05-22 21:22:53;[id13795|Алексей], ваши друзья из Луганска не рассказывали вам, что у них было раньше - триколоры и вооруженные зеленые человечки, или ракеты от укрофашистов?;0;А3;4
314;4387;82611;1381406;82548;32803139;2015-05-22 21:33:30;[id168154272|Андрей], сначала триколоры, потом фашисты, потом человечки, потом ракеты.;0;И4;4
315;4388;82612;168154272;82548;32803139;2015-05-22 22:03:05;[id1381406|Денис], у меня сложилась несколько другая очередность: триколоры, приход из России группы Гиркина и вооруженный захват ими зданий СБУ и МВД, вспоротые животы проукраинским людям (депутат Рыбак, два студента), уничтожение Гиркиным группы СБУ, а уже потом ракеты. Про фашистов - вы кого имеете в виду? Российских  добровольцев  с нацистской символикой?;1;И4, А3;4
316;4389;82616;1618536;82548;32803139;2015-05-23 00:27:16;[id168154272|Андрей], я не сомневаюсь, что вам ближе радужные в смысле ЛГБТ перспективы. Однако, вы невнимательны, истерические картины жизни в условиях войны в разбомбленной НАТО стране нарисовал не я, а мой оппонент. Я лишь легко намекнул, что он недооценивает военный потенциал нашей страны. И пример с С-300 говорит лишь о том, что именно наличие в армии страны эффективного и массового вооружения и хорошо обученного личного состава гарантирует невозможность заинтересованных стран устроить у нас, как вы выразились,  трэш , на подобие Югославии или Ливии.;1;Ц3,Ф3;4
317;4390;82617;44991606;82548;32803139;2015-05-23 00:33:18;а поставка оружия и бронетехники считается  действием вооружённых сил РФ на востоке Украины  ?;1;А3;4
318;4391;82618;1618536;82548;32803139;2015-05-23 00:40:35;[id168154272|Андрей], опять-таки, ИМХО, вы не верно поставили вопрос Денису. На мой взгляд его луганских знакомых следовало бы спросить, результатом чего стала их вынужденная иммиграция- результатом появления Стрелкова в Славянске или налеты на Луганск штурмовиков укролюфтваффе? Я даже не сомневаюсь в их ответе. Имел возможность видеть, как спокойно ведут себя в общении с ополчением люди даже в поселке, на территории которого ведутся боевые действия. В те дома, из которых население не выехало ополченцы даже не заходили без стука, что бы пролом в заборе сделать для передвижения через дворы на случай штурма- разрешение у хозяев спрашивали. И видел зашуганных, как тени жмущихся к стенам, жителей Дебальцево, которые после уничтожения укромутантов по привычке разрешение спрашивали, что бы дорогу перейти или с земли что-нибудь поднять. Так что можете сколько угодно про добровольцев с нацистской символикой рассказывать, только не рассказывайте их тем, чьи дома разрушили алкаши из укровермахта.;1;Ж3, И4;4
319;4392;82619;1618536;82548;32803139;2015-05-23 00:42:40;[id44991606|Евгений], не поворачивается язык назвать тыловые службы, занимающиеся снабжением, вооруженными силами);0;Щ4;4
320;4393;82620;1381406;82548;32803139;2015-05-23 02:07:08;[id168154272|Андрей], мы с вами в параллельных вселенных живем, видимо.;2;Г3;4
321;4394;82621;168154272;82548;32803139;2015-05-23 07:11:00;[id1618536|Пётр], вам не приходит в голову, что жители освобожденного Дебальцево просто не видят в вас освободителей? Потому и  жмутся к стенам при встрече.<br>Насчет  несокрушимой и легендарной  не надо мне петь. Нагадить всему миру мы можем, а победить даже  несостоявшееся государство  - нет. У нас и армии-то нет - все уволились ещё в декабре. Вы, когда опять поедете освобождать, не забывайте, что и вас в случае чего предадут.;0;А3,Н1,М3;4
322;4395;82622;2102258;82548;32803139;2015-05-23 12:14:50;[id1618536|Пётр], укролюфтваффе, укромутанты, алкаши из укровермахта... Откуда они взялись, как Вы думаете? Как так получилось, что вот эти люди такие ужасные? Их же не в специальных питомниках выращивали.;0;Ж3;4
323;4396;82627;1618536;82548;32803139;2015-05-23 17:36:23;[id168154272|Андрей], можете тешить себя любыми предположениями. В любом случае они далеки от действительности.;1;Н3;4
324;4397;82629;1618536;82548;32803139;2015-05-23 17:45:59;[id2102258|Даниил], тотальная промывка мозгов. Пару раз на отдыхе смотрели украинское телевидение- это мрак. Первый канал нервно курит в сторонке. А остатки человеческого выжигает боевая химия, там это популярное пойло. Такое ощущение, что на них фармкорпарации всю свою химию испытывают.;0;Щ4;4
325;4398;82630;1618536;82548;32803139;2015-05-23 17:48:18;[id2102258|Даниил], рекомендую прочитать, это мой близкий друг написал, врач из горловской больницы. http://okopka.ru/n/nabolewshee/text_0120.shtml;1;С3;4
326;4399;82632;2102258;82548;32803139;2015-05-23 18:18:50;[id1618536|Пётр], тот текст, который Вы привели, к сожалению, скорее свидетельствует об обратном. Автор приписывает одной из сторон конфликта нечеловеческие зверства и призывает к уничтожению бойцов противоположной стороны, объявляя их нелюдьми. Но ведь из этого совершенно не следует, что автор описывает события хоть сколько-нибудь соответствующие действительности. Я только вижу, что автор считает оправданными убийства военных украинской армии.;0;Т4;4
327;4400;82633;1618536;82548;32803139;2015-05-23 18:44:53;[id2102258|Даниил], автор ничего никому не приписывает- он участник этого боя. Считать врагов людьми перестаёшь после первого убитого ими на твоих глазах ребёнка.;0;Ф4;4
328;4401;82635;2102258;82548;32803139;2015-05-23 19:25:20;[id1618536|Пётр], Вы слышали о том, что мирное население гибнет не только от снарядов украинской армии, но и от снарядов ополчения/русских военных? Или Вы этому не верите?;0;Ж3,А3;4
329;4402;82636;1618536;82548;32803139;2015-05-23 19:33:26;[id2102258|Даниил], возможно. Вот только ополчение не жрет боевую химию и не расстреливает мирняк специально.;1;Ф4;4
330;4403;82637;2102258;82548;32803139;2015-05-23 19:50:54;[id1618536|Пётр], а Вы считаете, что украинская армия специально убивает мирное население? Кстати, откуда у Вас уверенность, что  боевую химию  использует украинская армия и не использует противная сторона? Вы понимаете, что это только господу богу известно, а любой другой источник - просто домыслы?;0;А3,Ф4;4
331;4404;82638;1618536;82548;32803139;2015-05-24 02:22:15;[id2102258|Даниил], я не считаю, а знаю. А уверенность базируется на личном опыте. Я пишу о том, что видел.;0;Е1,И4;4
332;4405;82639;45328830;82548;32803139;2015-05-24 03:15:30;[id2102258|Даниил], могу в сотый раз привести свидетельства Рубана, что это делается для устрашения.;0;И4;4
333;4406;82640;175118514;82548;32803139;2015-05-24 04:12:05;[id1618536|Пётр], всё же не оскорбляйте Вермахт неуместными сравнениями.  укровермахт __это нонсенс: всё равно, что  апокалипсис без штанов ,  граф Дракула из пельменного цеха  или  холокост в кабинете проктолога .;0;Н3,Ц3;4
334;4407;82641;175118514;82548;32803139;2015-05-24 04:17:22;[id44991606|Евгений], естественно...  нет.;0;Ц3;4
335;4408;82644;168154272;82548;32803139;2015-05-24 10:05:20;[id1618536|Пётр], вы лично видели, как украинская армия  жрёт боевую химию ? Это не в освобожденном Славянске было, когда они распяли мальчика в трусиках?;0;А3;4
336;4409;82646;1618536;82548;32803139;2015-05-24 13:18:58;[id175118514|Аларих], это не сравнение, а одно из устоявшихся в среде ополчения обозначений противника.;0;Ф3;4
337;4410;82647;1618536;82548;32803139;2015-05-24 13:25:01;[id168154272|Андрей], я служил в разведзводе и таких обдолбаных утырков неоднократно приходилась приводить Юрию Юрьевичу (автору вышеприведенного текста), что бы он их в адекватное состояние привел перед допросом. Некоторых по два дня откачивать приходилось, прежде чем они вообще говорить связанно начинали.;1;Е1,И4;4
338;4411;82648;168154272;82548;32803139;2015-05-24 13:31:08;[id1618536|Пётр], война - это грязь, смерть и мерзость. Ничего хорошего в ней нет. Поэтому пьяные и обкуренные на войне есть. Меня сильно удивило бы, если бы они были только на одной стороне. Но меня  зацепили  ваши слова о том, что украинцы  жрут химическое оружие . Это можно сказать только, если нанюхаться клея. Может, вы что-то имели другое в виду? И вообще, в ваших текстах много ярлыков и шаблонов, что сильно им, текстам, вредит.;0;Щ4,Н3,Ч3;4
339;4412;82649;1618536;82548;32803139;2015-05-24 13:31:50;[id45328830|Максим], помимо устрашения бывали и другие мотивы. Один раз после того, как наша артиллерия удачно отработала по позициям укромутантов, те в ответку по жилым домам отработали и по рации предупредили, что ещё раз такое повториться- будут мирняк расскатывать. К счастью, местное население быстро догадалось собрать шмотки и эвакуироваться на время, когда в их поселке боевые действия велись.;1;И4;4
340;4413;82650;1618536;82548;32803139;2015-05-24 13:32:40;[id168154272|Андрей], где я про  химическое оружие  писал? цитату в студию.;0;А3,Р3;4
341;4414;82651;168154272;82548;32803139;2015-05-24 13:36:12;[id1618536|Пётр],  Даниил, тотальная промывка мозгов. Пару раз на отдыхе смотрели украинское телевидение- это мрак. Первый канал нервно курит в сторонке. А остатки человеческого выжигает боевая химия, там это популярное пойло. Такое ощущение, что на них фармкорпарации всю свою химию испытывают.   Даниил, возможно. Вот только ополчение не жрет боевую химию и не расстреливает мирняк специально. ;0;Щ4;4
342;4415;82652;1618536;82548;32803139;2015-05-24 13:36:43;[id168154272|Андрей], где там фраза про химическое оружие?;0;А3;4
343;4416;82653;168154272;82548;32803139;2015-05-24 13:37:18;[id1618536|Пётр], боевая химия - это ЧТО?;0;А3;4
344;4417;82654;1618536;82548;32803139;2015-05-24 13:39:53; Боевая наркота, БНВ, боевые наркотические вещества  - широко применяемые противником вещества для комплексного изменения сознания своих солдат: снижение болевой чувствительности, инстинкта самосохранения и критичности восприятия, повышения агрессивности и жестокости. <br>Пример массового применения- гитлеровская германия, где в войсках широко применялся первинтин.;1;И4;4
345;4418;82655;1618536;82548;32803139;2015-05-24 14:13:24;[id168154272|Андрей], насчет алкоголя. Могу, не перессказывя чужие истории и слухи, написать только о том, что видел лично. В рядах ополчения, безусловно, кто-то местами злоупотребляет, люди там разные. Большей частью в тыловых частях. Моё подразделение практически всё время своего существования, от Славянска до Дебальцево, было на передовой. У нас был строгий запрет на алкоголь, введенный ещё Стрелковым, и мы его свято соблюдали. Выпить можно было только после возвращения с боевых. Была традиция, в первый вечер в день вывода с боевых ротный наливал в столовой всем по сто грамм, помянуть тех, кто не вернулся. Потом тихо продолжали в расположении, под гитару. За пару часов все рассасывались по койкам, буянить просто сил ни моральных ни физических не оставалось.<br>Так было у нас. Слухи про другие подразделения пересказывать не буду. http://vk.com/video1618536_170777148 http://vk.com/video1618536_170786952;1;Е1,Ф4;4
346;4419;82656;168154272;82548;32803139;2015-05-24 15:58:01;[id1618536|Пётр], ваш рассказ про алкоголь в вашей группе выглядит правдоподобным. Вы не утверждаете, что так же было везде в рядах сепаратистов и добровольцев. И это правильно, так как в сети полно видео с пьяными рожами и казаками, которых секут плетьми. Полагаю, что и в ВСУ не все - алкаши. Вы же вешаете ярлыки - наркоманы, укровермахт, укролюфтваффе.... Ярлыки это инструмент пропаганды. Её задача - превратить противника в глазах наших людей в уродов, которых убить не грех. Вспомните - хунта, укры, укро-фашисты, бендеровские нацисты, геноцид русского народа.... Всё это ложь, но прекрасно сработало - вы сами тому пример.;0;Х3,Т3,Щ4;4
347;4420;82657;29383383;82548;32803139;2015-05-24 17:32:10;Знаете,очень  забавно  наблюдать,когда люди ,которым  кажется  пытаются опровергать участника событий (т. е. свидетеля). Можно верить,можно нет ,но вы там не были,а Петр был.Ваши доводы (Андрей,Даниил, ...) это просто домыслы,если не сплетни.;1;Н3;4
348;4421;82658;168154272;82548;32803139;2015-05-24 18:42:04;[id29383383|Вера],  забавляйтесь  дальше. <br>Но я не нахожу ничего забавного в том, что люди, перебравши телевизионной пропаганды, идут добровольно в чужую страну убивать. Русские Ерофеев и Александров, приехали защищать русских, но для этого убивают русского парня Вадима Пугачева. Мне очень интересно узнать у «свидетеля», как такое возможно. Если бы не они, не было бы ни «геноцида русского народа», ни войны вообще.;0;Щ4;4
349;4422;82661;168154272;82548;32803139;2015-05-24 21:21:48;[id1618536|Пётр], вы рассказали, что в ВСУ наркоманы и упыри, а вот Гиркин говорит про ополченцев и ситуацию в ДНРе и ЛНРе, что там ещё хуже. А украинскую власть и армию, наоборот, хвалит. Кстати, создается впечатление, что всю эту заваруху устроили ради имперского русского мира, а вовсе не из-за злодеяний хунты. Смотрите 28-34 минуты http://dok911.ru/dokumentalnie-filmi/1884-igor-strelkov-2015.html;0;Щ4,Р3;4
350;4423;82662;2102258;82548;32803139;2015-05-25 01:38:23;[id29383383|Вера], не сомневаюсь, что в интернете можно найти кучу свидетелей, которые будут свидетельствовать ровно о противоположном. О  зверстве российских оккупантов , убивающих украинских детей  для устрашения  или какие-то подобные конструкции. Вопрос только в том, в чьи  свидетельства  ты готов поверить. Вот Вы свой выбор сделали, судя по всему.;0;Ж3;4
351;4424;82663;29383383;82548;32803139;2015-05-25 01:49:54;[id2102258|Даниил], Я не ищу никаких свидетелей в интернете,в данном обсуждении свидетель присутствует. А по поводу   в чьи  свидетельства  ты готов поверить  - это более к Андрею Горбунову,чем ко мне . Какой я выбор сделала,можно узнать ?;0;Ф3,А3;4
352;4425;82667;2102258;82548;32803139;2015-05-25 14:27:13;[id29383383|Вера], мне показалось, что свидетельства Петра не вызывают у Вас сомнения. Возможно, я поторопился с выводами. Если так, то не взыщите.;0;К3;4
353;4426;82674;168154272;82548;32803139;2015-05-25 19:02:00;[id2102258|Даниил], так Гиркин, тоже, как и Петр не последний человек в этом деле. Но их мнения сильно отличаются. Как быть бедному крестьянину? Кому верить?;0;А3;4
354;4427;82675;5156359;82548;32803139;2015-05-25 19:58:41;[id175118514|Аларих], это  да;0;В3;4
355;4428;82676;5156359;82548;32803139;2015-05-25 20:00:09;[id175118514|Аларих], а может попробовать и хуже не будет? Пусть танцуют лезгинку, но после получения въездной  визы;0;Ш3;4
356;4429;82677;175118514;82548;32803139;2015-05-25 20:59:34;[id5156359|Геннадий], узбеки обходятся без всяких виз, и этим преграды не будет. А вот филиал ИГИЛ нам под боком совсем не нужен. Хватит с нас и опыта незалежной  Ичхерии .;0;И4;4
357;4430;82683;5156359;82548;32803139;2015-05-26 17:59:46;[id175118514|Аларих], если в Чечне еще публично никого не казнят, то это не значит ,что там не ИГИЛ;0;И4,;4
358;4431;82684;175118514;82548;32803139;2015-05-26 18:26:41;[id5156359|Геннадий], вообще-то пока там Россия, в Чечне вообще никого не казнят и ИГИЛов и прочих джамаатов с халифатами в принципе быть не может.;0;И4;4
359;4432;82686;5156359;82548;32803139;2015-05-26 21:46:23;[id175118514|Аларих], всё начинается с малого-вот введут многоженство и понеслась.... Москва ж не против;0;У4;4
360;4433;82721;165131127;82548;32803139;2015-05-31 00:30:50;[id13795|Алексей], а чё, какие еще факты нужны.... могил мало? Про Льва Шлоссберга слышали?;0;А3;4
