;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9
1592;2172;85505;514431;85485;32803139;2015-10-13 00:24:54;[id1169819|Лев], ну да, просто я подумал, что речь идет о нормальном распределении <br>https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%80%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5_%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5;0;Е1;3
1593;2173;85506;1169819;85485;32803139;2015-10-13 00:26:36;[id514431|Дмитрий], как в последней цифре реального количества голосов, так и в первой цифре после запятой в показателях явки и кандидатов, должно быть равномерное распределение, а не нормальное.;1;Ч4;3
1594;2174;85507;338090;85485;32803139;2015-10-13 00:31:27;[id1169819|Лев], как Вы можете это утверждать не проведя диагностику прибора на месте, даже если Вы самый супер специалист по этим приборам определить его поломку на расстоянии не возможно, для нас сейчас выборы в Белоруссии это кот Шрёдингера;0;Ч3;3
1595;2175;85508;1169819;85485;32803139;2015-10-13 00:35:55;[id338090|Ольга], это не так. Диагностику можно провести. Как - написано в этом посте. Первая цифра после запятой в показателях явки и показателях кандидатов (с некоторыми оговорками) должна быть равномерно распределена. Вероятность ухода от равномерного распределения можно подсчитать. Скажем, по данным Беларуси можно точно сказать, что прибор, по меньшей мере, сбоит. Уверен, если бы в Беларуси публиковали данные с участков, - можно было бы гарантировано показать, что прибор пришел в совершенную негодность.;1;Б3,И4;3
1596;2176;85509;514431;85485;32803139;2015-10-13 00:37:08;[id1169819|Лев], вот и я так подумал=);0;В3;4
1597;2177;85510;1741219;85485;32803139;2015-10-13 00:37:29;[id338090|Ольга], почему же нельзя? Вполне можно - изучив результаты серии измерений и имея представление о характере измеряемой величины. Вот измеряем уровень гемоглобина в крови 200 здоровых человек - он от 120 до 180. И видим, что встречаются только варианты 130, 140, 150, редко 160 и 170. Можно предположить, что последняя цифра отображается неправильно - там всегда 0. И никакая диагностика на месте для этого не нужна - очевидно, что так быть не может!;3;Б3,Щ4;4
1598;2178;85511;185901;85485;32803139;2015-10-13 00:45:31;Вот ровно такие же диалоги я вел в 2012-м со сторонниками Путина(((<br>http://vk.com/wall-32803139_85485?reply=85497;4;И4;4
1599;2179;85516;5156359;85485;32803139;2015-10-13 17:30:35;[id185901|Аркадий], да, люди застряли в 2012 году. Так о чем они всё спорят?;0;В3,А3;4
1600;2180;85519;32179240;85485;32803139;2015-10-13 22:13:38;[id1169819|Лев], Вам  кажется, что то, что власть не может организовать честный подсчет голосов своих граждан, само по себе значит довольно много для понимания сути этой власти и ситуации с выборами в стране.<br>Т.е. это значит, что зачищено политическое поле, некому конкурировать, некому даже всерьез возмутиться фальсификациями. Выборы - это несколько иное. <br><br>Простите, что привел целиком Ваш текст, но так понятнее читателям будет.<br><br>А не кажется ли Вам, что понимание сути этой власти лежит в другой плоскости? Например, политические заключенные в стране, понятие  кгб , 5-й срок  президента ... <br><br>И возможно ли , что организация  честного подсчета голосов  ИЗМЕНИТ Ваше понимание сути этой власти? <br> А вдруг ?  )<br><br> Если долго мучиться, что-нибудь получится . Смотрите, как  мучаются :<br><br> Итоги оглашались только после того, как получались  бьющиеся  числа. Никакой УФП законом не предусмотрено, также законом не предусмотрен контроль со стороны наблюдателей за тем, верно ли сортируют бюллетени члены комиссии, — молча предполагается, что бюллетени по пачкам они раскладывают в полном соответствии с проставленными галочками. Подсчет идет по уголкам и одновременно, наблюдатели при этом находятся не ближе 2 метров к столу (это активные), большинство же сидит в 5 метрах от стола и старательно записывает полученные цифры в отчеты.  <br>Галина, спасибо.<br><br> <br>1) Ящики для выездного голосования хранятся в отдельной комнате, к которой ограниченный доступ (урны непрозрачные). (нарушение закона)<br>2) Списки голосующих на выездном составляются прямо в процессе выездного голосования. Т.е. могут дать проголосовать попросту прохожему (нарушение закона)<br>....<br>5) На ряде участков аномальное досрочное голосование — 70-75%  <br>Активисты, спасибо.<br><br>Ну и т.п.  свидетельства наблюдавших ...<br><br>Это я к тому, что проблем нет, чтобы<br>&lt : опять Вас цитирую&gt :   рисовать надо централизовано, т.е. фактически полностью держать в руках результаты, получаемые на местах. Это значит либо искажать ре;0;Ч3, Ж4;3
1601;2181;85521;1169819;85485;32803139;2015-10-13 22:47:09;[id32179240|Евгений], если честно, не очень понял, чему вы оппонируете. В приведенной вами моей цитате я отвечал на вопрос, можно ли, несмотря на рисование выборов, их итоги все же признать. Мой ответ был  нет , т.к. сама возможность рисования выборов свидетельствует о том, что и выборов никаких нет, и демократии никакой нет. <br><br>Но, разумеется, это далеко не единственная возможность показать  суть этой власти . И я нигде не утверждал, что только рисование выборов может быть основой для глобальных выводов. Все примеры, что вы привели, тоже говорящие. Но данный пост был про доказанное  рисование , поэтому я пытался своей собеседнице объяснить свою мысль именно через этот факт, тем более, что любой его может так же проверить, как это сделал я. <br><br>Организация честного подсчета голосов, наверное, не изменила бы моего представления, на фоне наличия политзаключенных и прочих свидетельств. Но! Я практически уверен, что в ситуации  тоталитарного режима  честного подсчета не может быть никак. И честный подсчет, если бы такой вдруг случился, являлся бы свидетельством началом конца режима (т.е. в любом случае был бы позитивным событием). <br><br>Что касается второго момента, то обсуждение касалось возможности фальсифицировать выборы так, чтобы с математической точки зрения к ним было не придраться. Я высказался в том духе, что это малореально, т.к. требует очень больших ресурсов (еще бОльших, чем тратятся сейчас). <br><br>Ну и, напоследок, если 0 будет присутствовать в 0 случаев из 146, то это будет таким же свидетельством рисования, ведь вероятность подобного события - менее одной миллионной :) Это подтверждает мой тезис о том, что чтобы рисовать грамотно, надо намного больше квалифицированных кадров.;0;Ф3, И4;3
1602;2182;85523;175118514;85485;32803139;2015-10-14 00:42:01;[id338090|Ольга], суть в том, что наличие масштабных фальсификаций на выборах, наличие признаков фальсификаций и указаний на эти фальсификации, наличие самой возможности фальсификаций засчёт дыр в законодательстве и соответствующей организации электоральных процедур ВСЕГДА влияет на конечные результаты выборов. И вот почему: Вы спрашиваете, значит ли всё, изложенное в пасте и комментах, что можно оспорить результаты выборов и победу Лукашко, а я возьму да заявлю, что да, можно, и что батько выборы проиграл :  и вот тут, даже если Вы прекрасно понимаете, что этого не может быть, даже если я сам это знаю не хуже Вас, но доказать очевидное(?) Вы не сможете НИКАК. Именно потому что выборы сопровождались фальсификациями точный процент которых в данных условиях не поддаётся исчислению и даёт возможность рисовать любые их размеры, какие только позволяет фантазия, да и сама непрозрачность выборов даёт мне право утверждать всё, что угодно. Бездоказательно? Да, но и Вы в данной ситуации не сможете доказать обратное, а любые Ваши доводы разобьются об эти аргументы. То есть при условии безусловного наличия фальсификаций в целом, Вы, не доказав убедительно, с цифрами в руках, именно ОТСУТСТВИЕ влияния фальсификаций на реальный результат выборов(а вовсе не наоборот), никогда НЕ СУМЕЕТЕ ОТСТОЯТЬ ЛЕГИТИМНОСТЬ ЭТИХ ВЫБОРОВ И ИХ РЕЗУЛЬТАТОВ ВООБЩЕ. А частности в таком случае не имеют никакого значения. Потому как, что ни умножай на ноль__ноль и получится. Ноль в данном случае__это та  чёрная дыра  в которую  улетучиваются  реальные цифры голосования, искажённые фальсификациями, и которая их собой подменяет. В конечном итоге результат выборов тоже превращается в большую  чёрную дыру . А эти упомянутые несчастные нули после запятой при таком  математическом  подходе обнуляют весь результат в целом.<br>Потому что, даже если потом и суды  не найдут оснований усомниться  в результате, он всё равно уже превращается в глазах людей в вопрос  верю_не верю , а дальше и в вопрос  хочу верить или нет . И если в какой-то момент, да хоть завтра, ;0;И4;3
1603;2183;85527;32179240;85485;32803139;2015-10-14 11:31:08;[id1169819|Лев], в целом согласен, и я не оппонировал, а уточнял. Спасибо за ответ.<br><br>Правда я не столь уверен в том,  что в ситуации  тоталитарного режима  честного подсчета не может быть никак ...<br>СТРАХ сделает свою работу за  рисовальщиков  и, как следствие, сократит количество требуемых  квалифицированных кадров  до достижимого уровня.;0; Ф3,Б3;3
1604;2184;85528;185901;85485;32803139;2015-10-14 13:27:21;[id32179240|Евгений], страх перед чем или кем?;0;А3;4
1605;2185;85529;185901;85485;32803139;2015-10-14 13:29:50;Наш тролль Алларих просто Сократище!!!<br>Сакральным знанием поделился с народом)))<br><br> А общая мораль сказанного такова: выборы бывают либо честные и прозрачные, либо никакие. Третьего не дано. Даже капля туши, брошенная в ведёрко белой краски, делает её, хоть и с допуском в пределах ста оттенков, но всё же серой. И точно не белой. Потому что белое оттенков не имеет.  (с) Сократ-Алларих;0;Ц3;4
1606;2186;85530;175118514;85485;32803139;2015-10-14 13:40:54;А что, наша Шляпа несогласна?;0;Ш3;4
1607;2187;85533;32179240;85485;32803139;2015-10-14 15:45:53;[id185901|Аркадий], что так ленитесь то...? <br><br> Четвертый признак тоталитаризма - государственно направляемый террор, посредством которого существующая власть стремится добиться всеобщей лояльности граждан. Вместе с тотальной пропагандой террор порождает всеобщее насилие, вызывающее у граждан постоянный страх и неуверенность в собственных силах. Репрессивные действия государственных карательных органов начинаются с  охоты на ведьм , с расправы над оппозицией. Но со временем террор достигает общенационального размаха. Чувство незащищенности отдельного человека перед государственной машиной становится настолько явным, личная безопасность оказывается столь минимальной, что наступает паралич индивидуальной воли, появляется трусость, предательство и подозрительность людей друг к другу. ;0;И4;4
1608;2188;85534;185901;85485;32803139;2015-10-14 15:47:36;Алларих, трудно не согласиться с банальной эрудицией, только при этом зевота одолевает));0;Щ3;4
1609;2189;85535;185901;85485;32803139;2015-10-14 15:48:13;[id32179240|Евгений], а Вы что так ленитесь прямо ответить на вопрос? К чему эти пространные цитаты? Своими словами можете конкретно ответить? <br>Страх перед чем или кем?;0;Ч3;4
1610;2190;85538;168154272;85485;32803139;2015-10-14 20:04:24;Искренне не понимаю, нафига наблюдать, как Колин папа в пятый раз  избирается ? Вот, если бы коронация, тогда другое дело.;1;Ц4;4
1611;2191;85550;175118514;85485;32803139;2015-10-15 14:14:27;[id168154272|Андрей], а чтобы бросить большой камень в застоявшуюся воду. Если кратко. А если развёрнуто, см.выше.;0;Р3;4
1612;2192;85552;32179240;85485;32803139;2015-10-15 14:52:56;[id175118514|Аларих], от большого камня в застоявшейся воде - круги... ??<br><br>http://www.youtube.com/watch?v=QKgfV6HDyFA http://vk.com/video32179240_171289092;0;Ш3;4
1613;2193;85554;185901;85485;32803139;2015-10-15 15:04:49; чтобы бросить большой камень  точка)) В переводе, чтобы просто вякнуть, отрабатывая свою зарплату тролля.;0;Н3;4
1614;2194;85556;175118514;85485;32803139;2015-10-15 19:04:33;[id32179240|Евгений], шевеление и оживление. Переполох));0;Ш3;4
1615;2195;85557;175118514;85485;32803139;2015-10-15 19:11:11;Вот например, бросили камень в болото, и тут же из под коряги выполз покрытый тиной некто Вишнев, бывший  пан наблюдатель , а ныне болотный трололо в шляпе. Выполз и вякнул что-то недовольное.;0;Н3,Ш3;4
1616;2196;85558;185901;85485;32803139;2015-10-15 19:30:12;Аларих, так вся твоя суета из-за меня?))) Лукавишь ведь, это просто заработок для тебя.;0;Ш3;4
1617;2197;85562;6099;85485;32803139;2015-10-15 20:23:28;&gt : на общие результаты выборов это повлияло и если да, то с каким результатом?<br>По имеющимся данным можно лишь прикинуть количество  сводных результатов  подвергнувшихся коррекции, оно достаточно высоко. Делать из данных в этом посте какие-то выводы о реальных результатах - спекуляция.;0;А3,Т4;3
1618;2198;85845;185901;85485;32803139;2015-10-25 00:20:20;Лучше всего вообще не комментируй. Видишь тебе люди пишут - в твоих комментах нет смысла, одни буквы. http://vk.com/wall-32803139_85522?reply=85588;0;Г3, Н3;4
1619;2199;87382;185901;85485;32803139;2015-12-12 01:49:06;Никто тебе ничего объяснять не будет. Это только я с троллем общаюсь, да и то, исключительно из санитарных соображений. <br>Если животное на аватарке, кличка тоже как у животного, никакой информации о реальном человеке на странице и все время несет пургу в пользу действующей власти, то вероятность, что это тролль 99% и 9 в периоде.;0;Г3,Т3;4
1620;2200;87411;185901;85485;32803139;2015-12-13 15:04:48;Никто тебе ничего объяснять не будет. Это только я с троллем общаюсь, да и то, исключительно из санитарных соображений. <br>Если животное на аватарке, кличка тоже как у животного, никакой информации о реальном человеке на странице и все время несет пургу в пользу действующей власти, то вероятность, что это тролль 99% и 9 в периоде.;0;Г3,Т3;4
1621;2201;87426;175118514;85485;32803139;2015-12-14 16:25:15;Кто-нибудь может объяснить, что это за кретин с аватаркой в дурацкой шляпе болтается чуть ли не в каждой ветке группы как кальсоны на верёвке? Что это за ходячее недоразумение несёт тут несусветную чушь, каких-то троллей проклинает, мельтешение у него, видите ли, перед глазами, навязчивые идеи__не иначе укурок какой-то на стенке прописался, глюки ловит и выкладывает в комменты, засирает ими группу. Наверняка торчок или алкаш, который пока ещё комп не успел пропить. То-то у него тёмные очки на морде: не иначе  стеклянные  глаза прячет)) Или параноик конченый. Или тролль, совсем обдолбанный.<br> Похоже, этот сумасшедший просто беседует сам с собой, бывает такое. Вот на Невском у Гостинки обитает такая же выжившая из ума старушка-бомжиха в красном балахоне: бродит, сама с собой разговаривает, кому-то грозит, проклятья сыпет... Этот Вишнёв, видимо, схожий персонаж.;0;Н3,Л3;4
1622;2202;87524;175118514;85485;32803139;2015-12-22 14:41:44;http://vk.com/photo-32803139_396006709;0;Н3,Л3;4
1623;2203;87526;185901;85485;32803139;2015-12-22 14:54:26;Никто тебе ничего объяснять не будет. Это только я с троллем общаюсь, да и то, исключительно из санитарных соображений. <br>Если животное на аватарке, кличка тоже как у животного, никакой информации о реальном человеке на странице и все время несет пургу в пользу действующей власти, то вероятность, что это тролль 99% и 9 в периоде.;0;Г3,Т3;4
