;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9
2419;7443;79029;215907756;78967;32803139;2015-01-20 15:32:18;[id1256387|Alexander], &gt :  а что там на ambinight.com тестировать то было<br><br>Я на нем вообще учился обкатывать приложения в тестинге. Там тесты практически на каждый более-менее сложный класс и, по-моему, вообще на каждую страницу (большая часть которых за админкой, можете поставить проект из репы). Плюс сам проект задавал жесткие условия (фиксированная структура БД, обязательный кэш сайдбара) - с этим прикольно было играться, там есть тест на проверку автоматической инвалидации кэша или сохранения бейджа  автор поста  у комментария от автора поста (структура БД не подразумевает никаких связей комментариев с реальными юзерами). Там, конечно, половину надо было делать не так - модели наверняка тестируются в связке с БД, компоненты в связке с другими компонентами, coverage не мерялся - но это я только теперь знаю.<br><br>&gt :  зацените лучше мой проект<br><br>Я могу в код заглянуть. Так я могу только сказать, что апишки это всегда болезненно, но насколько хорошо они написаны - я не скажу );0;Ж3;4
2420;7444;79030;1256387;78967;32803139;2015-01-20 15:40:24;Про тестинг - ничего не понял ваще :) Я так понимаю у вас нет практической привязки к реально работающим сайтам с оригинальным функционалом :(;0;Н3,Щ3;4
2421;7445;79031;215907756;78967;32803139;2015-01-20 15:54:00;[id1256387|Alexander], это просто моя любимая тема сейчас<br><br>https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BE%D0%B1%D0%B5%D1%81%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D1%8F;0;Ф3;4
2422;7446;79032;1256387;78967;32803139;2015-01-20 15:56:30;в вебе тестируют пользователи сайта :))) бесплатно;0;Ш3;4
2423;7447;79033;215907756;78967;32803139;2015-01-20 16:33:42;[id1256387|Alexander], тестирование - это совсем другая штука. Если пользователь увидит 500ю ошибку, для вас она так и останется просто 500й, и придется повторять путь пользователя, чтобы снова наткнуться на нее. При этом ошибка может быть в неправильном преобразовании в низкоуровневов компоненте, и разматывать цепочку ошибок в этом случае придется очень долго и болезненно. В больших проектах это недопустимо - большинство ошибок должно отлавливаться вообще до того, как пользователь увидит проект :  плюс, если на многостраничном проекте что-то отвалилось, то об этом сложно узнать до запуска без автоматизации.<br>Это если вкратце.;0;И4;4
2424;7448;79034;1256387;78967;32803139;2015-01-20 16:37:31;больших проектов в вебе - десятки, не более, вангую - никто из тех, кто придет на ваши лекции, никогда не будет работать в большом проекте :)<br>Вообще я заметил тенденцию -  Расскажем человеку в авиамодельном кружке про то, как делаются самолеты Стелс, пусть почувствует себя идиотом ;0;И4,Ч2;3
2425;7449;79035;215907756;78967;32803139;2015-01-20 16:52:10;[id1256387|Alexander], я, вроде, обещал основы рассказывать.;0;Ф3;1
2426;7450;79036;1256387;78967;32803139;2015-01-20 16:57:49;Так основы без практики - ноль, я считаю, основы проще в инете и изучать. Очень мало практических примеров программирования простых и работающих сайтов, сейчас все в массе  работают  на готовых движках, что к программированию вообще никакого отношения не имеет.;0;Щ4;3
2427;7451;79037;215907756;78967;32803139;2015-01-20 17:13:17;[id1256387|Alexander], хорошо, занимайтесь практикой, я не против.;0;Г3;4
2428;7452;79038;1256387;78967;32803139;2015-01-20 17:13:31;:))));0;Ш3;4
