;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9
1228;2647;84675;2102258;84605;32803139;2015-09-16 23:54:15;[id5156359|Геннадий], ясно. Это по-китайски. Сидеть на берегу и ждать пока мимо проплывет труп врага. Но знаете, моё наблюдение в Костроме очень близко к Вашим рецептам жизни. Я путешествовал в замечательной компании близких мне по духу людей по красивым русским городам. Я знакомился с людьми, которые там живут. Я занимался интересным для меня делом. Другое дело, мне совершенно непонятно, как Ваш рецепт может приблизить  светлое завтра . Я так полагаю, Вы просто не имеете ответа на этот вопрос.;0;Е1,Т3;4
1229;2648;84676;5156359;84605;32803139;2015-09-16 23:59:07;[id2102258|Даниил], а нету никакого  завтра   Жизнь это то, что проходит пока мы строим планы на будущее. Строим,  рриближаем, а она проходит. Вам мало опыта полученного в НП?  Вам что то не ясно?  Вы сделали, что могли, пусть другие попроюуют, если дозрели.;0;Щ3,Ж3;4
1230;2649;84677;2102258;84605;32803139;2015-09-17 00:14:00;[id5156359|Геннадий], это Ваша точка зрения. А я считаю, что каждым эпизодом своего участия в наблюдении я это  светлое завтра  приближаю. :));1;Е1;4
1231;2650;84694;5156359;84605;32803139;2015-09-17 09:42:16;[id2102258|Даниил], какое будущее вы приближаете, о чем вы, ей богу? Пока же своим участием вы и другие хорошие люди не приближаете, а укрепляете сегодняшнюю власть и все вместе по уши увязаем в херовом настоящем и идем семимильными шагами не в будущее, а в совок или ко дну. Это надо доказывать?;1;А3,Щ4;4
1232;2651;84697;2102258;84605;32803139;2015-09-17 11:16:24;[id5156359|Геннадий], а смысл? Если бы Вы реальную альтернативу предлагали... Ваше утверждение, что мои действия укрепляют власть ничем не лучше утверждения, что Ваше бездействие укрепляет власть. В пользу каждого из этих утверждений можно приводить аргументы. Но аргументы не всегда убеждают. Часто люди даже не замечают аргументы своих собеседников. Вот как Вы мои аргументы не заметили чуть выше. :));0;А3,Т3;4
1233;2652;84699;32179240;84605;32803139;2015-09-17 11:52:19;[id2102258|Даниил],   Но наличие нескольких сотен квалифицированных наблюдателей не даёт усомниться в реальной картине...  ))))<br><br>К сожалению, сотни наблюдателей на выходе всей  избирательной кампании  выдали только, что   ПАРНАС набрал очень мало голосов.  (Обратите внимание на точку, которую Вы же и поставили). Т.е., где же продолжение от Вас и других наблюдателей этой фразы:  ... из-за того, <br>что власть вела против ПАРНАСа в Костроме массированную кампанию, город и область были завалены изданиями с «чернухой», на выборы выпустили партию-спойлер с названием «ПарЗас», эпопеи с «отбраковкой» подписей, собранных партией в свою поддержку, арест главы оппозиционного штаба Андрея Пивоварова и преследование занявшего его место Леонида Волкова  и т.д.<br><br>Только ТОЧКА в виде подписи независимых наблюдателей под протоколом. Честные  ВЫБОРЫ !;0;Ц3,И4,Р3;4
1234;2653;84703;2102258;84605;32803139;2015-09-17 12:12:51;[id32179240|Евгений], <br>Когда человек о чем-то свидетельствует, важно, что он это видел своими глазами или хотя бы слышал от участников. Повторение того, что читал в интернете и слышал по ТВ имеет нулевую ценность. Поэтому, естественно, ценны рассказы наблюдателей о дне голосования, а не о том, что Вы пишете.<br> <br> <br> Как человек и гражданин я солидарен с Вами в оценке происходящего. Но как наблюдатель, как непосредственный свидетель, я должен ставить точку именно там, где я её поставил. Опять же, как свидетель я могу рассказать, что ПАРЗАС на моём участке получил в пять раз меньше чем ПАРНАС. :)) <br> <br> <br> Кстати, под протоколом в РФ подписываются только члены комиссии с правом решающего голоса. :));1;Н4,Щ4;4
1235;2654;84704;32179240;84605;32803139;2015-09-17 12:26:31;[id2102258|Даниил],  под протоколом в РФ подписываются только члены комиссии с правом решающего голоса . <br><br>По форме верно, а вот по сути...;0;В3,Ж3;4
1236;2655;84705;2102258;84605;32803139;2015-09-17 12:43:08;[id32179240|Евгений], а по сути участие наблюдателей легитимизирует выборы уж точно не больше, чем участие того же ПАРНАСа. :));0;Щ4;4
1237;2656;84706;32179240;84605;32803139;2015-09-17 13:15:42;уходим от темы... именно УЧАСТИЕ парнаса/яблока дает нам инфу о фальсификации выборов... независимое наблюдение тут все лишь дополняет эту инфу некоторыми фактами, но незначительно... <br><br>тут уж либо впрягаться в саму борьбу (вступление в партию и т.д.) и как следствие НЕОБХОДИМОСТЬ (а не тяга к прекрасному) участвовать в качестве наблюдателя от партии в день голосования (дискуссия на предмет целесообразности участия партии в самих  выборах  выходит за рамки этой беседы) , <br><br>либо с независимой стороны прежде всего НАСТАИВАТЬ НА ОТСУТСТВИИ этих выборов, а не наблюдать  за борьбой нанайских мальчиков  и выносить пампезные вердикты ( выборы в Ломоносове были просто замечательные ). <br><br>По поводу выявленных нарушений в день голосования: спасибо огромное за проделанную работу.;0;Ж3;4
1238;2657;84709;5156359;84605;32803139;2015-09-17 14:18:14;[id2102258|Даниил], не знаю, как я могу укреплять власть не участвуя в ее спектаклях под названием  выборы .? Я могу сказать, что не выбирал эту власть точно, а вы, пришедшие в день голосования к ним этого сказать не можете. Вот и вся разница.;0;А3,Т3;4
1239;2658;84710;19353280;84605;32803139;2015-09-17 14:39:27;[id32179240|Евгений], могу согласиться с тем, что из данного поста, половина которого посвящена борьбе с ветряными камерами, не совсем понятно, что в Ломоносове прошли честные выборы. Наблюдатели четыре месяца потратили на организацию долгосрочного наблюдения за ними и общество вправе ожидать от них развернутый аналитический отчет по всем стадиям, а не  пампезные вердикты .<br>По моей информации, в борьбе участвовало достаточное количество независимых кандидатов, которые вели реальную избирательную кампанию, нарушений, существенно повлиявших на результат волеизъявления граждан, не было, за исключением голосования в отдельных округах военнослужащих, не проживающих на их территории.<br>Остается вопрос: почему независимые кандидаты, такие как Владимир Журавлев, проигрывают админресурсу даже на таких относительно честных выборах?;0;Ж3;4
1240;2659;84711;2102258;84605;32803139;2015-09-17 14:46:32;[id5156359|Геннадий],  Не бойся врагов – в худшем случае они могут тебя убить.<br>Не бойся друзей – в худшем случае они могут тебя предать.<br>Бойся равнодушных – они не убивают и не предают, но только с их молчаливого согласия существует на земле предательство и убийство.  Есть такая точка зрения, что Ваше равнодушное неучастие гораздо хуже, чем любые формы противодействия.;1;П3;4
1241;2660;84712;2102258;84605;32803139;2015-09-17 14:54:38;[id32179240|Евгений], да ну?! При неучастии ПАРНАСа или Яблока наблюдатели точно так же информируют общество о том, что происходит на выборах. Вы, вероятно, просто не совсем в курсе. И мне странна Ваша постановка вопроса, мол бессмысленно наблюдать, если ты не в партии. В политических партиях состоит исчезающе мало людей. А выборы всё равно проводить надо.;0;Б3;4
1242;2661;84713;32179240;84605;32803139;2015-09-17 15:01:31;[id2102258|Даниил], без участия оппозиционных партий происходит  борьба нанайских мальчиков . Спасибо еще раз за ценные наблюдения для программы  В мире животных .;0;Ц3;4
1243;2662;84714;2102258;84605;32803139;2015-09-17 15:16:43;[id32179240|Евгений], нда... Под  борьбой нанайских мальчиков  обычно имеют в виду отсутствие реальной борьбы и заранее предопределенный результат, с которым согласны все стороны. Так вот, реальное противостояние сторон на выборах случается и без ПАРНАСа или Яблока. Вероятно, опять же, Вы не совсем в курсе дела.;0;Ч3;4
1244;2663;84715;32179240;84605;32803139;2015-09-17 15:35:44;[id2102258|Даниил],  случается . Да, иногда случается... ))) Я в курсе как раз отсутствия реальной борьбы...;0;Е1;4
1245;2664;84718;5156359;84605;32803139;2015-09-17 15:47:07;[id2102258|Даниил], вы правы, к этой власти я абсолютно равнодушен и не желаю ее совершенствовать и поддерживать своим участием в ее мероприятиях. Бояться надо не меня, а тех, кто не уразумев момента наивно пытается о чем то договориться с международными террористами, захватившими кусок чужой земли и организовавшими террор на части территории некогда братского нам государства. О чем вы с ними хотите договориться? О соблюдении ими честных правилах ИХ переизбрания?;0;Щ4,А3;4
1246;2665;84719;2102258;84605;32803139;2015-09-17 15:51:42;[id32179240|Евгений], Да. Бывает отсутствие реальной борьбы. Тогда, например, организаторы нагоняют искусственно явку, чтобы повысить  легитимность . И именно наблюдатели Вам сообщат, как эта явка достигалась. А бывает наличие конкурентной борьбы. Тут у наблюдателей несколько шире функции.;0;Щ4;4
1247;2666;84720;32179240;84605;32803139;2015-09-17 15:53:43;[id2102258|Даниил], Вы не поможете мне найти информацию о том, как повышали явку на 9-м участке Ломоносова?;0;А3;4
1248;2667;84721;2102258;84605;32803139;2015-09-17 15:53:56;[id5156359|Геннадий], я Вас уже спрашивал, какой Вы видите путь из сегодняшнего тупика в прекрасное далеко. Судя по всему Вы не видите никакого. А я считаю, что пути есть и как раз через деятельность, подобной наблюдательской.;0;Ч3;4
1249;2668;84722;5156359;84605;32803139;2015-09-17 15:58:51;[id2102258|Даниил], какой путь? Путь выбирают люди с убеждениями, взглядами, а НП всего лишь хотят следить за процедурами и играть в игры московских престолов . Вы что?;0;А3,Н4;4
1250;2669;84723;32179240;84605;32803139;2015-09-17 15:59:15;[id2102258|Даниил], насчет зависшего коиба и ОТКАЗА в ручном пересчете голосов в курсе...;0;И4;4
1251;2670;84724;2102258;84605;32803139;2015-09-17 16:04:44;[id5156359|Геннадий], я считаю, что у меня есть убеждения и взгляды. :) И с Вашей оценкой НП я не согласен. И я, кстати, вовсе не понимаю, к чему тут про НП. Наблюдательское сообщество, а именно о нем я говорю, включает в себя как минимум Голос, Гражданин Наблюдатель, Сонар, множество людей, не состоящих в организациях, некоторое число организаций помельче...;1;Б3,Ж3;4
1252;2671;84725;2102258;84605;32803139;2015-09-17 16:06:20;[id32179240|Евгений], а откуда Вы знаете о зависшем КОИБе и отказе ручного пересчета?;0;А3;4
1253;2672;84726;32179240;84605;32803139;2015-09-17 16:12:16;[id2102258|Даниил],  сорока на хвосте принесла ... )));0;Ц3;4
1254;2673;84727;2102258;84605;32803139;2015-09-17 16:14:14;[id32179240|Евгений], ниочем. Достоверная информация может быть только от реальных независимых свидетелей. То есть как раз от тех, кто идет на участки наблюдать.;0;И4;4
1255;2674;84728;32179240;84605;32803139;2015-09-17 16:15:57;[id2102258|Даниил], и что же говорят  независимые свидетели ? Дружно опровергают сей факт, подтверждают?;0;А3;4
1256;2675;84729;32179240;84605;32803139;2015-09-17 16:22:15;И для меня одинаковую силу имеют публичные заявления кандидата (действующего депутата) от партии, так и записи на форумах от  независимых наблюдателей ... Так что, предлагаю покинуть эту  песочницу , в которую нас загнали...;0;Е1,Г3;4
1257;2676;84730;5156359;84605;32803139;2015-09-17 16:25:16;[id2102258|Даниил], я не сомневаюсь, что у вас есть убеждения, конечно. Но дело в том ,что я не могу их понять и на выходе получается так, что на примере вас я вижу, что убеждения эти позволяют на электоральной ниве сотрудничать с это властью. Какие это убеждения, в чем вы убеждены ,что можно одним точным броском бюллетеня исправить, например, заказчика убийства журналиста губернатора Турчака и человека, который его назначил?;0;Б3,А3;4
1258;2677;84731;2102258;84605;32803139;2015-09-17 16:29:28;[id32179240|Евгений], Вы же понимаете, что лично я не имею информации обо всех на свете участках. Если эту ветку читает кто-то из тех, кто в курсе, то Вам напишут. <br> Записи на форумах ... Записи на форумах не имеют ценности вовсе, если не понятен их автор. А вот люди, участвующие долгое время в наблюдении, организации, которые организуют наблюдение имеют авторитет и степень доверия к ним (у меня) достаточно высокая.;0;Ж3;4
1259;2678;84732;32179240;84605;32803139;2015-09-17 16:36:01;[id19353280|Дмитрий],   нарушений, существенно повлиявших на результат волеизъявления граждан, не было . Быть может Вы слишком навели  глаза на резкость ? Предлагаю отдалить фокус, так сказать, взглянуть шире  голосования в отдельных округах военнослужащих . Например, озаботиться данными о том, как не регистрировали кандидатов :  снимали по суду уже зарегистр. независимых :  о кандидатах-спойлерах :  о том, что из себя представляла агитация :  как потом, на неделе голосования,  оказывали помощь  в доставке на участки и т.д. <br><br> Относительно честные выборы . Относительно чего? )));0;Р3;4
1260;2679;84733;2102258;84605;32803139;2015-09-17 16:38:01;[id5156359|Геннадий], наоборот. Я не вижу путей что можно сделать что-то  одним точным броском.  Хоть бюллетеня, хоть булыжника, хоть гранаты. Поэтому скорее думаю, что можно сделать сейчас, чтобы через много лет на этой земле убийцы не становились губернаторами.;0;Ч3;4
1261;2680;84734;32179240;84605;32803139;2015-09-17 16:38:15;[id2102258|Даниил], не спорю, у Вас к ним степень доверия высокая. Для меня ничем не отличается от доверия форумчанам...;0;Ж3;4
1262;2681;84735;2102258;84605;32803139;2015-09-17 16:42:09;[id32179240|Евгений], да. Я о том и говорю. Вы не совсем в курсе.;0;Н3;4
1263;2682;84736;32179240;84605;32803139;2015-09-17 16:50:09;И что мешает ввести меня в курс дела? ) Я же на уровне вашей  песочницы  задал конкретные вопросы и что? 0.;0;А3,Ш3;4
1264;2683;84738;19353280;84605;32803139;2015-09-17 17:11:00;[id32179240|Евгений], Вы верно указываете аспекты, которые необходимо отразить в отчете наблюдателей. Надеюсь, мы увидим его в ближайшее время. Но, к сожалению, Вы говорите о них в таком тоне, как-будто знаете о нарушениях закона, которые наблюдатели не хотят замечать, слишком увлекаясь процедурными проблемами. Если у Вас есть факты этих нарушений, например, незаконного отказа в регистрации кандидатов, приведите их, пожалуйста.<br>В ИКМО г. Ломоносов в качестве члена с правом решающего голоса работал член Наблюдателей Петербурга Виктор Венгеров, который следил, чтобы принцип равенства соблюдался по отношению ко всем кандидатам, вне зависимости от их партийной принадлежности и лояльности/оппозиционности к действующей власти.;1;В3,Р3;4
1265;2684;84739;5156359;84605;32803139;2015-09-17 17:11:18;[id2102258|Даниил], вы подкинули образ так и отвечу-время бросать бюллетени кончилось.;0;М3;4
1266;2685;84744;32179240;84605;32803139;2015-09-17 19:57:41;[id19353280|Дмитрий], не мне определять законность отказа сейчас, но количество снятых выдвиженцев меня, например, впечатлило: <br>http://forum.ramboff.ru/index.php?showtopic=17145&amp : st=75<br><br>Надеюсь тоже, что отчет наблюдателей мы всё же увидим...;0;И4;4
1267;2686;84745;1512028;84605;32803139;2015-09-17 21:26:46;[id32179240|Евгений], я член УИК 1720 в Ломоносове, о каком  повышении явки   Вы сейчас говорите?;0;Е1,А3;4
