;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
1961;33902;238781;82697016;238700;25106701;27.08.2015 18:52;[id82853210|Сергей], министр-должность техническая, даже министр финансов и глава центробанка. Они не должны заниматься политикой, они управляют сложным механизмом, их назначает глава правительства, а вовсе не президент, которые лично назначает только силовиков. Большинство министров, хотя и не все прежде чем стать ими, хорошо потрудились по своей специальности. Тут нужно конкретно обсуждать, а не голословно всех обвинять. Если бы ты был карьерноориентированным смог бы стать одним из них, а так чего трепаться-то..<br><br>http://government.ru/gov/#ministers;0;;;Ж3, П4;3
1962;33903;238784;82853210;238700;25106701;27.08.2015 18:56;[id82697016|Александр], я вообще то в курсе,-как должно быть.Я о том,что все Гос Институты стали лишь ширмой узурпатора.Завтра сядут вместе.За пособничество.;0;;;К3, И4;4
1963;33904;238816;3024891;238700;25106701;27.08.2015 19:22;тяжок труд мирошниченко, зато в тепле работает )));0;;;Ш3;4
1964;33905;238914;82697016;238700;25106701;27.08.2015 20:03;[id82853210|Сергей], вы похожи на толстого, обрюзгшего болельщика, который орет на стадионе  Сапожники, ну кто так играет! , хотя сам по мячу попасть не сможет. Идите сыграйте лучше ну или пойдите поболейте за другой вид спорта.;0;;;Н3;4
1965;33906;238920;82853210;238700;25106701;27.08.2015 20:04;[id82697016|Александр], да мне пох на ассоциации неандертальцев...Поделись с соплеменниками...;0;;;Л3;4
1966;33907;238928;82697016;238700;25106701;27.08.2015 20:07;[id82853210|Сергей], да мне тоже, я уже понял, что ты за птица;0;;;Г3;4
1967;33908;238933;82853210;238700;25106701;27.08.2015 20:09;[id82697016|Александр], а мне то как пох!!! Тебя и за километр видно.Так отсвечиваешь глупостью...;0;;;Н3;4
1968;33909;238953;198229052;238700;25106701;27.08.2015 20:18;Он крут???? и умён;0;;;Х4;0
1969;33910;238990;301050906;238700;25106701;27.08.2015 20:30;http://vk.com/photo-25106701_376941032;0;;; - ; - 
1970;33911;239050;10407668;238700;25106701;27.08.2015 22:29;[id12025189|Дмитрий], Ггг. Объявить эмбарго поставок основного предмета экспорта страны крупнейшему покупателю? Браво, кэп ))) До такого даже сами японцы еще не додумались - как лучше свою экономику угробить. Мы-то без хай-фай проживем, а вот они с тысячами и десятками тысяч безработных - вряд ли.;0;;;Ц3, Ж4;3, 3
1971;33912;239068;1630004;238700;25106701;27.08.2015 23:35;[id256892362|Мерей], мы знаем,что ты ватник)));0;;;Щ3;4
1972;33913;239282;12025189;238700;25106701;28.08.2015 12:08;[id10407668|Сергей], Росиюшка после США,Канады,Японии,Китая,Европы,Австралии месте примерно на 12ом в рейтинге по закупками электроники у Японии находится. Ощутимо ,но не смертельно.;0;;;Ж3;3
1973;33914;239425;42474806;238700;25106701;28.08.2015 15:17;Рогозин-красавчик!;0;;;Х4;1
1974;33915;239570;10407668;238700;25106701;28.08.2015 20:16;[id12025189|Дмитрий], ну да, учитывая, что Япония как бы не в пятерке лидеров по размеру внешнего долга после США );0;;;Ж4;3
