;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Интент-анализ;контент-анализ
14190;60771;204448;252652514;204340;25106701;29.05.2015 19:19;[id2458765|Константин], либераст!!!!!!??????????искренне сочувствую !!!!!!! http://vk.com/audio2000046312_371600152;0;;А3,Д3;3
14191;60772;204455;2458765;204340;25106701;29.05.2015 19:22;[id252652514|Алан], эммм... это вы ошибаетесь. ))<br>Слово ватник ? производное от слова ?вата?, появившегося в русском языке в XVIII веке. Ср. ?ватница? (ватная юбка), зафиксированное на Енисее в 1865 году.<br><br>В XIX веке слово обозначало также профессию изготовителя ваты, а сами ватники назывались в то время обычно ?ватными кофтами? или ?ватными фуфайками?.<br><br>Русская армия столкнулась с ?ватными куртками?, ?ватными фуфайками? (ватниками) в качестве одежды солдат во время русско-турецкой войны 1877?1878 годов. Современники отмечали ?совершенный контраст? с российской военной формой того времени, приспособленность к климату с резкими переменами температуры и охотное использование трофейных ватников русскими солдатами.<br><br>Известные как ?теплушки? или ?тёплые ватные бешметы?, ватники в Российской империи входили в необходимый набор обмундирования кавказских казаков. Приказ Военного ведомства № 199, за 1885 год, предлагал на выбор казаку иметь овчинный полушубок или ватный бешмет. Полушубки были гораздо практичнее, и в войсках до 1900 года требовали иметь именно полушубки. Однако полушубки не помещались во вьюк, и с 1901 года казаков обязали иметь ватные бешметы (полушубки были по-прежнему разрешены ?для домашнего обихода?).<br><br>Ко времени русско-японской войны ватник (опять-таки под названием ?теплушка?) входил в зимний комплект обмундирования рядовых (но им пользовались также и офицеры). Теплушка обычно надевалась под мундир или шинель, но по приказу командира полка можно было использовать теплушку и без мундира и шинели на ?домашних? учениях и занятиях.<br><br>https://books.google.ru/books?id=eVFKAAAAYAAJ&amp : pg=PA549&amp : dq=%D0%B2%D0%B0%D1%82%D0%BD%D0%B0%D1%8F+%D0%BA%D0%BE%D1%84%D1%82%D0%B0&amp : hl=ru<br>https://books.google.ru/books?id=eVFKAAAAYAAJ&amp : pg=PA549&amp : dq=%D0%B2%D0%B0%D1%82%D0%BD%D0%B0%D1%8F+%D0%BA%D0%BE%D1%84%D1%82%D0%B0&amp : hl=ru<br><br>https://books.google.ru/books?id=5ag0AQAAIAAJ&amp : q=%D0%B2%D0%B0%D1%82%D0%BD%D0%B8%D0%BA&amp : hl=ru<br><br>http://www.yuga.ru/articles/society/4404.h;0;;б3,ж3;3
14192;60773;204457;2458765;204340;25106701;29.05.2015 19:24;[id252652514|Алан], и да, во времена русско-турецких войн тогдашней  турции  принадлежало гораздо больше территорий, чем нынешние остатки в виде  субтропиков . );0;;Ж3;3
14193;60774;204458;191323200;204340;25106701;29.05.2015 19:24;[id213000397|Максим], не по теме.Но впрочем могу и ответить:потому что в России.;0;;Ж3;3
14194;60775;204459;252652514;204340;25106701;29.05.2015 19:24;[id2458765|Константин], мне кажется , что вы ошибаетесь.<br>Вы самый настоящий ватник , к тому же подверженный  эффекту  Даннинга-Крюгера(это впрочем характерно для всех  ватников ).<br>Лично для меня субъект подписанный на такое ??, не может не быть ватником, только не патриотическим а либерастическим , увы....<br>http://vk.com/caucasian_girls<br>http://vk.com/teamnavalny<br>http://vk.com/public_rushka;0;;б3, н3;3
14195;60776;204463;213000397;204340;25106701;29.05.2015 19:25;Что мешает выбраться?;0;;а3;3
14196;60777;204465;2458765;204340;25106701;29.05.2015 19:27;[id252652514|Алан], я много на что подписан. ))) Вы диагнозы по юзерпику делаете? )<br>И да, уровень моей квалификации вы уж точно определить не можете, раз у вас во времена русско-турецких войн у османцев были только субтропики, а ватники, как одежду мы только в 30-е годы переняли, по вашему. ?? ??;0;;Е1, Н3, А3;3
14197;60778;204467;2458765;204340;25106701;29.05.2015 19:28;[id252652514|Алан], кстати, у вас полный набор ватных групп -  США - спонсор мирового терроризма ,  русская весна  и т.п.<br>Так что удачи в обмазывании самого себя, ватничек. ?? И подучи историю, прежде чем дискутировать. =);0;;н3;3
14198;60779;204468;191323200;204340;25106701;29.05.2015 19:28;[id213000397|Максим], власти.;0;;ж3;3
14199;60780;204470;213000397;204340;25106701;29.05.2015 19:29;Чем же вам помешали власти?;0;;а3;3
14200;60781;204471;252652514;204340;25106701;29.05.2015 19:31;[id2458765|Константин], речь идёт о конкретном предмете одежды  советских солдат - ватнике. Иначе  сюда можно приплести  и ватные халаты басмачей, и ватные  жилеты индусов. <br>Ватник имеется в виду , как предмет экипировки военных , утверждённый и производившийся серийно  по  утверждённому образцу.;0;;Ж3;3
14201;60782;204474;252652514;204340;25106701;29.05.2015 19:33;[id2458765|Константин], да , Османская империя была велика , но основные территории её находились ещё южней Малой Азии (Сирия,Палестина,Египет,Северная Африка), а там ещё жарче чем собственно в Турции.;0;;Ж3;3
14202;60783;204475;2458765;204340;25106701;29.05.2015 19:33;[id252652514|Алан], да-да. Именно предмет экипировки военных, утверждённый по образцу. )<br>Читаем на с. 65  Униформа офицеров русской армии в Маньчжурии в годы русско-японской войны 1904?1905 гг <br><br>http://hist.ivanovo.ac.ru/jdownloads/zhurnal/vestnik%20ivanovskogo%20gosudarstvennogo%20universiteta/gumanitar/2011%20/1230.pdf#page=64;0;;ж3;3
14203;60784;204477;294297886;204340;25106701;29.05.2015 19:33;Этот дед уже устал и воняет. Давайте другого...;0;;Ц4;1
14204;60785;204479;65844971;204340;25106701;29.05.2015 19:34;[id2458765|Константин], спасибо за пояснение.Просто надоело,что америкосы везде свой нос суют,и по делу,и без.;0;;Д3, К1;2
14205;60786;204480;252652514;204340;25106701;29.05.2015 19:35;Константин, а вы считаете что США  проводник мира на планете ???????;0;;А1;2
14206;60787;204481;2458765;204340;25106701;29.05.2015 19:37;[id252652514|Алан], а ещё Кавказ и Закавказье им принадлежали долгое время. )<br>И ватники, как я писал, были удобны для переменчивого климата. ?? В общем есть факт исторический и зафиксированный. просто примите это и в следующий раз где-нибудь блеснёте эрудицией. ??;0;;ж3;3
14207;60788;204482;191323200;204340;25106701;29.05.2015 19:37;[id213000397|Максим], это долгая история.Надеюсь Маккейн станет президентом и мне поможет.;0;;ш4;2
14208;60789;204483;252652514;204340;25106701;29.05.2015 19:39;[id2458765|Константин], возможно я ошибся годом,но Маньчжурия  это как раз Китай , где и был перенят ватник.;0;;к1, ж3;3
14209;60790;204485;252652514;204340;25106701;29.05.2015 19:40;[id2458765|Константин], не мелите чушь,Кавказ никогда не принадлежал Турции,ватник.;0;;Б3, Ж3;3
14210;60791;204486;2458765;204340;25106701;29.05.2015 19:41;[id65844971|Денис], коррупция в ФИФА - старая тема. Предыдущего их председателя в начале 00-х тоже из-за коррупции сняли в итоге. ) Соблазн большой.<br>И тут США абсолютно правильно полезли, ибо с коррупцией надо бороться. заметьте - в этом моменте их сейчас все поддерживают - и УЕФА, и известные футболисты, и Швейцария, и африканские федерации.;0;;ж3, В4;0
14211;60792;204488;2458765;204340;25106701;29.05.2015 19:42;[id252652514|Алан], Вы ошиблись веком. ))) В 1903-05 годах уже они были приняты на  вооружение .<br>Ватники в Российской империи входили в необходимый набор обмундирования кавказских казаков. Гуглите Приказ Военного ведомства № 199, за 1885 год <br>http://www.yuga.ru/articles/society/4404.html;0;;Б3,ж3;3
14212;60793;204489;213000397;204340;25106701;29.05.2015 19:42;Если вас преследуют власти, вы можете попросить политическое убежище.;0;;с3;3
14213;60794;204490;294297886;204340;25106701;29.05.2015 19:43;На правах мечты:<br>Все, что сейчас происходит в мире - это операция России. Цель - настроить весь мир против америки и под общие аплодисменты въебать их ядерным оружием. Территориально - америка для этого подходит идеально, Россия отработает чисто и без лишней пыли.;0;;И4;3
14214;60795;204491;2458765;204340;25106701;29.05.2015 19:44;[id252652514|Алан], да ладно? )))<br>То есть современный Азербайджан - это не Кавказ, да? ))<br>https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/OttomanEmpireIn1683.png/1024px-OttomanEmpireIn1683.png<br><br>Если не Кавказ, то извиняюсь. http://vk.com/photo-25106701_366957025;0;;Б3, А3;3
14215;60796;204492;2458765;204340;25106701;29.05.2015 19:45;[id294297886|Radical], мамке своей вьеби. );0;;л3;3
14216;60797;204494;252652514;204340;25106701;29.05.2015 19:45;[id2458765|Константин], вот такие невежественные и самоуверенные   ватники  как вы,для которых  погоня за интернетной  модой(сейчас) ,а в прошлом за успехом во французких салунах , и были , и есть главная беда России.<br>Таким жертвам  эффекта Даннинга-Крюгера , которые  своей наглой манерой  и драччёновой  глоткой  заменяют прорехи в своём образовании  и забивают  голову всякой чепухой  всякие иноземцы (американцы к примеру).;0;;п3;3
14217;60798;204495;294297886;204340;25106701;29.05.2015 19:47;[id2458765|Константин], нахуй пойди, хуесос );0;;л3;3
14218;60799;204496;252652514;204340;25106701;29.05.2015 19:48;[id2458765|Константин], для такого невежды как вы  -Азербайджан это Закавказье , и Азербайджан был скорее под влиянием Персии(Ирана), а не Турции.<br>Значительная часть азербайджанского народа живёт в северном Иране.<br>Боже , какая невежественная самоуверенность.;1;;П3,ж3;3
14219;60800;204500;2458765;204340;25106701;29.05.2015 19:52;[id252652514|Алан], ты трижды уже за диспут сел в лужу, а теперь в чём проблема? )))<br><br>Азербайджан входил в Османскую империю, преемницей которой является Турция.<br>Карту прикрепляю. Так что восполняй прорехи в своём образовании, ватничек. ??<br>https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/OttomanEmpireIn1683.png/1024px-OttomanEmpireIn1683.png http://vk.com/photo-25106701_366957770;0;;н3;3
14220;60801;204502;2458765;204340;25106701;29.05.2015 19:53;[id252652514|Алан], А в России армян живёт больше, чем в Армении - мы теперь тоже Кавказ? ))));0;;А3;3
14221;60802;204504;2458765;204340;25106701;29.05.2015 19:55;[id252652514|Алан], ладно, рабочий день к концу подходит. Хорошей пятницы. И мира во всём мире. =);0;;З3;3
14222;60803;204505;252652514;204340;25106701;29.05.2015 19:55;[id2458765|Константин], ты точно ватник,да к тому же ещё и дебил ??!;0;;л3;3
14223;60804;204513;3374419;204340;25106701;29.05.2015 20:00;[id252652514|Алан], но  ты же обосрался;1;;л3;3
14224;60805;204517;252652514;204340;25106701;29.05.2015 20:05;[id3374419|Шрек], не зря говорят - не связывайся с клиническими идиотами.<br>Не вам судить,вы же сами из них.;1;;Н3;3
14225;60806;204598;191323200;204340;25106701;29.05.2015 21:36;[id213000397|Максим], мне для эммиграции его просить не надо.На западе обо мне и так знают и хотят,чтобы я к ним приехал.Это русские в меня вцепились и не хотят выпускать.В доказательство на пример:в оригинале  Крепкий орешек звучит как моя фамилия-Prosheen,а Брюс Уилисс в №5-точная копия моего покойного отчима-Прошина Николая Ивановича.Сам я не видел,но мне рассказывали,что для главного героя №5 я послужил прототипом.;0;;Е1, Ш1;3
14226;60807;204623;213000397;204340;25106701;29.05.2015 22:39;Что вам мешает сесть на самолет и улететь?;0;;а3;3
14227;60808;204712;191323200;204340;25106701;30.05.2015 9:05;[id213000397|Максим], власти не позволяют мне устроится на работу,а значит у меня нет денег на билет.;0;;е1 ;3
14228;60809;204718;55380421;204340;25106701;30.05.2015 9:39;[id191323200|Анатолий], переползите границу ночью.;0;;с3;3
14229;60810;204738;272083778;204340;25106701;30.05.2015 10:44;[id191323200|Анатолий], это какуюже вам работу надо? Не иначе как чтобы каждый месяц с золотым парашютом????????;0;;а3;3
14230;60811;204739;272083778;204340;25106701;30.05.2015 10:45;[id55380421|Юрий], Ага , пока день пограничника отмечают.;0;;Ш3;3
14231;60812;204740;55380421;204340;25106701;30.05.2015 10:52;[id272083778|Александр], на день пограничника,наряды могут и усилить);0;;У3;3
14232;60813;204751;191323200;204340;25106701;30.05.2015 11:58;[id272083778|Александр], вы меня тут идиотом не выставляйте!Я же ясно сказал-мне нужна любая работа которая позволит мне: а).иметь средства к существованию.б).накопить денег на билет до Лондона.Кстати!Меня уже с десяток лет принуждают переехать в Москву и работать в системе пропаганды.Если бы я согласился,у меня было бы и денег навалом и квартира в Москве и прекрасный автомобиль.НО!!!Я был бы вынужден навсегда остаться в Рссии и работать на русских.Уверен,если бы вам сделали подобное предложение,то вы бы умерли от счастья и с радостью согласились.А я вот так ненавижу Россию,что отказываюсь и готов сдохнуть на соломе,но только бы не работать на русских.;0;;Е1, ж3;3
14233;60814;204758;272083778;204340;25106701;30.05.2015 13:00;[id55380421|Юрий], этого  товарища  в честь праздника бесплатно незаметят, пусть ползет????????;0;;Ш3;3
14234;60815;204759;272083778;204340;25106701;30.05.2015 13:05;[id191323200|Анатолий], и что это я я должен на деньги падать, не это не для меня.... Где большие деньги там невсегда хороший запах, гнилью припахивает...;0;;Е1, П3;3
14235;60816;204760;55380421;204340;25106701;30.05.2015 13:06;[id272083778|Александр], пусть ползёт....<br>С пулей в спине....;0;;Ц3;3
14236;60817;204775;191323200;204340;25106701;30.05.2015 19:03;[id272083778|Александр], а я и не гонялся,сами свалились.;0;;Е1;3
14237;60818;204777;213000397;204340;25106701;30.05.2015 20:47;Это троллинг? У вас есть семья? Где вы живете?;0;;А3;3
14238;60819;204821;191323200;204340;25106701;31.05.2015 13:27;[id213000397|Максим], если заинтересуетесь,прочитайте: http://vk.com/doc191323200_333665710;0;;р3;3
14239;60820;204865;213000397;204340;25106701;31.05.2015 14:39;[id191323200|Анатолий], какая прелесть! Я осилил далеко не все. Написано нудно. Скажите, а у Вас есть документальные подтверждения написанного? Почему бы Вам пешком не дойти до Эстонии хотя бы? На что Вы живете?;0;;н3;3
14240;60821;204869;213000397;204340;25106701;31.05.2015 14:44;[id191323200|Анатолий], круто! О документе<br>Оригинальность: 100%<br>Заимствования: 0%<br>Цитирование: 0%<br>Дата: 31.05.2015;0;;н3;3
14241;60822;204876;191323200;204340;25106701;31.05.2015 16:13;[id213000397|Максим], вы знаете достаточно.Меня интересует сможете ли вы помочь моей иммиграции из России,если сможете то как?Если нет,то продолжать общение не вижу смысла.Дополнительная информация в следующем файле. http://vk.com/doc191323200_391741968;0;;Е1, Г3;3
14242;60823;204914;213000397;204340;25106701;31.05.2015 18:20;Пешком в Эстонию. Это выход для Вас. Как Солоневичи.;0;;с3;3
14243;60824;204921;191323200;204340;25106701;31.05.2015 19:30;[id213000397|Максим], я под колпаком.;0;;е1;3
14244;60825;204949;213000397;204340;25106701;31.05.2015 20:22;Ну и что. Бегите пешком. Терять-то Вам абсолютно нечего.;0;;ц3;3
14245;60826;204950;213000397;204340;25106701;31.05.2015 20:23;Солоневич из Гулага сбежал. Чем Вы хуже?;0;;ц3;3
14246;60827;205071;272083778;204340;25106701;01.06.2015 11:40;Вот одно точно, Маккейну только в сатире- сартире и стоит выпендриваться, как ВВП сказал  что вы хочете от человека который в плену в<br>яме долго сидел ??;0;;Ж4;2
14247;60828;205149;2458765;204340;25106701;01.06.2015 13:42;Вы прочли тот бред, что он пишет? ??????;0;;А3;3
14248;60829;205280;213000397;204340;25106701;01.06.2015 16:27;Пробежал глазами.;0;;ж3;3
14249;60830;205329;2458765;204340;25106701;01.06.2015 16:44;[id213000397|Максим], феерический бред. );0;;Ж3;3
14250;60831;205330;213000397;204340;25106701;01.06.2015 16:45;Возможно и бред, но не могу сказать, что особо фееричный.;0;;ш3;3
14251;60832;205341;2458765;204340;25106701;01.06.2015 16:53;[id213000397|Максим], вы почитайте тогда - потом поделитесь впечатлениями. );0;;Р3;3
