;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
14272;54597;212623;2956984;212595;25106701;17.06.2015 10:38;Все эти рассказы что я свалю отсюда и заживу-хуйня. Сначала свалите и заживите. Не знаю как из провинции,но валить например из Москвы в Испанию вообще бред,работы там достойной нет.да и продукты не дешевле. Если только с азбукой вкуса сравнивать;1;;;Ч3 ;4
14273;54598;212624;8810538;212595;25106701;17.06.2015 10:43;[id25232983|Михаил], не всё так просто) дело в том, что вы там ещё меньше кому-то нужны, чем здесь) мне так нра все вот эти разговоры  от родителей досталось  а заработать не? только не трындите, что  в этой стране невозможно ) было бы желание, а с Вашим подходом и в Испаниии, и в, прости господи, в Германии ни хрена не выйдет) а так удачи, конечно.;1;;;И3, Н3;4
14274;54599;212625;25232983;212595;25106701;17.06.2015 10:45;[id2956984|Александр], сравниваю с  магнитом  продукты. Я в иваново зарабатываю 20т.р., еслиб не своё жильё, то это была бы вообще жопа. Я не такой человек, чтоб на удачу дёргать, всё взвешиваю объективно, даже при самом плохом раскладе уровень жизни мой будет лучше, к тому же какой смысл сравнивать копоть российского мегаполиса с морем, солнцем, фруктами круглый год... здоровье для меня много значит и здоровье деток в будущем... Имею пример переезда нескольких друзей, блин да они даже выглядеть по другому стали через пару лет... вот такие пироги;0;;;Е1;4
14275;54600;212626;126010;212595;25106701;17.06.2015 10:45;а что в германии,испании,франции нет ни к кого убогого вида из окна?а чего не хотите переехать в Краснодарский край на море?или Крым? Или Владивосток?…;0;;;А3;4
14276;54601;212627;8810538;212595;25106701;17.06.2015 10:46;[id25232983|Михаил], и если Вы такой  активный и молодой , так чё ж Вы такой бедный? )) извините, конечно, за назойливость, но взбесили конкретно);2;;;ч3;4
14277;54602;212630;25232983;212595;25106701;17.06.2015 10:49;[id126010|Евгения], не хочу почему то в крым. Для себя и своих детей хочу Испанию, а не краснодар. Убогий вид есть везде, только цена у него разная?? я же с ценами написал??;0;;;Ф3;4
14278;54603;212631;5242910;212595;25106701;17.06.2015 10:51;Ой,ну так и езжайте все за бугор!а мы возьмем на себя ответственность за свою страну и будущее наших детей здесь,на родине!вот привели бы хоть один пример из рабочей молодежи-инженеры,конструкторы,фермеры,да токари,наконец!;1;;;П3;4
14279;54604;212632;25232983;212595;25106701;17.06.2015 10:52;[id8810538|Владимир], я работаю тренером в фитнесклубе, больше ничего не умею. Могу тренером по рукопашке работать и по отягощению, могу спасателем. Я рассматриваю лично свои перспективы... не понимаю чем я вас взбесил? Вам какое до меня дело?;0;;;Е1;4
14280;54605;212633;272083778;212595;25106701;17.06.2015 10:54;Яшины,Новальные и т.д. и т.п. вот интересное кино, работать  не работают , ездят на машинах люкс, дома чтоб вы так жили! Вопрос ? Откуда бабло? Ответ: Родину по частям и скопом продают..... Надо по казацкому закону,  на кругу нагайками чтобы месяц сесть не смогли, гомнюки??????;1;;;Ж4, Щ4;3
14281;54606;212635;8810538;212595;25106701;17.06.2015 10:57;[id25232983|Михаил], Вашей позицией  паразита  по жизни) В том, что Вы ничего не умеете - это ВАША проблема, а не государства. И при этом у Вас до хрена амбиций (про сланцы и море круглый год) А вы тут её хренотню про  совок  разводите) стыдно должно быть, Михаил. Поверьте, Вас с таким мировоззрением и за бугром ждёт такая же участь. Мне до Вас никакого дела нету, мне за державу обидно. Всего хорошего.;3;;;Ч3, П3;4
14282;54607;212637;13912091;212595;25106701;17.06.2015 11:02;[id25232983|Михаил], если Вы молоды, красивы и умены, как себя описываете, то какого лешего Ваша зарплата 20 тыр?<br> Неовощной  человек старше 25 лет, не творческой специальности (художники и т.п. им необходимо больше времени на становление) может и должен зарабатывать кратно и даже на порядок больше.<br>Ежели Вы в РФ СУЩЕСТВУЕТЕ, то и в Испании будете не ЖИТЬ, а СУЩЕСТВОВАТЬ и ныть, ныть, ныть, о том что все вокруг редиски.<br>До тех пор пока Ваше нытье не перерастет в конструктивную критику и конкретные действия, Вам и в раю будет хреново жить.;1;;;Ц3, И3;4
14283;54608;212641;25232983;212595;25106701;17.06.2015 11:06;[id8810538|Владимир], я же объективно написал, что я имею, что умею и как живу. Я хочу изменить свою жизнь к лучшему и вижу для этого такую возможность как смена места жительства. Когда вы будете тонуть или вас будут пиздить, то вы поймете, что мои умения тоже нужны. Там я смогу работать совершенно так же, как и тут, но жить я буду в намного более благоприятных условиях для моего здоровья. А по поводу державы... вы все рассказыааете как европа загнивает? сми ежедневно показывают ракеты, танки... учения. Мне как обычному человеку зачем всё это??? Мне надо море и фрукты, мне и моим детям. Почти все дети вашей власти живут именно там, где хочу жить я... поэтому вы обижайтесь за державу, а у меня другие интересы и приоритеты. Удачи вам во всём;0;;;Ф3;4
14284;54609;212642;5242910;212595;25106701;17.06.2015 11:09;Извините,маленькое уточнение-ИМХО если море и сланцы-это амбиции,то я трамвай)));0;;;Ц3;4
14285;54610;212643;25232983;212595;25106701;17.06.2015 11:10;[id13912091|Александр], я же сказал, я могу работать там совершенно так же как и здесь, я сменю только колодцы на бассейн и море, если у меня есть такая возможность, почему я должен этого не делать?;0;;;К3;4
14286;54611;212644;8810538;212595;25106701;17.06.2015 11:17;[id5242910|Ксения], в контексте беседы - да, это амбиции) если человек ничё не хочет делать (а именно этого хочет Михаил в Испании), а только  море и сланцы , то это, сначала, надо заработать) никто ж не хочет на море и в сланцах последний х..р без соли доедать, ведь да?;0;;;Ц3;4
14287;54612;212646;126010;212595;25106701;17.06.2015 11:18;[id25232983|Михаил], скорее всего «круглый год в сланцах» будете рыбу разгружать в портовом городе, там эта самая высокооплачивая работа для необразованных эмигрантов. И имейте в виду,что будете вы на птичьих правах, без отпуска, нормального трудового договора и т.д. А главное будете всю жизнь вторым сортом,как и Ваши дети…думаю для Вас в самый раз…;4;;;И3;4
14288;54613;212647;25232983;212595;25106701;17.06.2015 11:18;[id8810538|Владимир], я вам ещё раз говорю, я буду там работать тренером или спасателем, совершенно так же как и тут;0;;;Е1;4
14289;54614;212651;13912091;212595;25106701;17.06.2015 11:26;[id25232983|Михаил], если Вы молоды, красивы и умены, как себя описываете, то какого лешего Ваша зарплата 20 тыр?<br> Неовощной  человек старше 25 лет, не творческой специальности (художники и т.п. им необходимо больше времени на становление) может и должен зарабатывать кратно и даже на порядок больше.<br>Ежели Вы в РФ СУЩЕСТВУЕТЕ, то и в Испании будете не ЖИТЬ, а СУЩЕСТВОВАТЬ и ныть, ныть, ныть, о том что все вокруг редиски.<br>До тех пор пока Ваше нытье не перерастет в конструктивную критику и конкретные действия, Вам и в раю будет хреново жить.;0;;;Ц3, И3;4
14290;54615;212652;8810538;212595;25106701;17.06.2015 11:30;[id25232983|Михаил], там таких же тренеров и спасателей и без Вас хватает, поверьте) и почти каждый 5 без работы сидит. А Вы испанский знаете?;1;;;Ц3;4
14291;54616;212653;25232983;212595;25106701;17.06.2015 11:38;[id8810538|Владимир], начал учить язык потихоньку.  Жена знает язык. При самом плохом расскладе, у нас есть денежный резерв примерно на три года жизни вообще не работая, это помимо покупки достойного жилья ,этого должно хватить на время изучения языка, на поиски работы... Конкретно у меня есть друг, они уехали четыре года назад, работает спасателем, говорит работа не высокооплачиваемая, но при наличии своего жилья, хватает с лихвой. По поводу самой жизни, здоровья, настроения и т.д. он просто улыбается и говорит, что жаль не уехал раньше.;0;;;К3;4
14292;54617;212654;25232983;212595;25106701;17.06.2015 11:41;[id8810538|Владимир], вы там когда были? Что так уверенно рассказываете про всё? Я был год назад, по этому я поверю себе и своим глазам. И не очень понятно, почему вам так не дает покоя это всё? Я хочу так поступить, я хочу жить там. Всё;0;;;К3;4
14293;54618;212655;90551571;212595;25106701;17.06.2015 11:42;Вы только гляньте как поцреоты-путиноиды присосались к человеку, который хочет видеть из окна море и растения, а не панельный дом с грязевой лужей и запахом мочи. Уверен, что у этих критиков вид из окна именно такой. http://vk.com/photo-25106701_369001984 http://vk.com/photo-25106701_369001985;1;;;Ц3;4
14294;54619;212657;154894807;212595;25106701;17.06.2015 11:48;ну, где там борцы с убогими троллями? давайте, доказывайте этому чмо, что он не прав));0;;;Ц3;4
14295;54620;212658;25232983;212595;25106701;17.06.2015 11:53;[id90551571|Сергей], к сожалению, когда  показываешь эти красоты и говоришь, что хочешь туда (а ещё хуже если ты изыскал возможность уехать туда), тебе в ответ скажут, что должен радоваться другим вещам, ты должен радоваться виду тополей М и арматы, каждый день видя их по телеку, вот они прекрасны, а море с лазурным берегом - это просто лужа??;0;;;Ц3;4
14296;54621;212659;126010;212595;25106701;17.06.2015 12:00;[id90551571|Сергей], Вы ошибаетесь, я против автора и живу в коттеджном поселке в Питере, вид из окна на свою лужайку. Просто знаю и люблю свою страну, всю её проехала, в детстве жила на дальнем востоке. И за бугром много где была и считаю, что европа это унылое говно;5;;;К3, ЕЙ;4
14297;54622;212662;25232983;212595;25106701;17.06.2015 12:05;[id126010|Евгения], интересно конечно, что я вам сделал, чтоб вы были против меня? Я вас что ли в испанию переселить собираюсь?;0;;;А3;4
14298;54623;212663;126010;212595;25106701;17.06.2015 12:09;[id25232983|Михаил], извините не против Вас,а против Вашей позиции.;1;;;Б3;4
14299;54624;212665;90551571;212595;25106701;17.06.2015 12:11;[id126010|Евгения], так никто и не спорит насчёт красоты российской природы (правда красива она только там, куда не добрался наш доблестный народ). Тут суть в том, что путешествия внутри России стоят дороже, чем путешествия из России в другие страны. И как написал Михаил, в России по цене ободранной хрущёвки можно купить особняк в той же Испании. <br>http://radulova.livejournal.com/704788.html;0;;;К3;4
14300;54625;212666;25232983;212595;25106701;17.06.2015 12:21;Ребята, всем спасибо за разговор. Я ещё больше утвердился в своём выборе. Если что, я на пляже в Испании. Будете тонуть, обязательно спасу. Всем желаю Всех благ и достойной жизни, где бы вы не жили??;0;;;Е1;4
14301;54626;212668;59269427;212595;25106701;17.06.2015 12:23;На Иносми вот как прокомментировали, по-моему очень точно<br>ЮрийИ:Пусть вас не обманет этот список<br>17/06/2015, 06:11<br>Список этот создан довольно-таки хитро. Тут есть известные личности типа Сноудена, чья популярность не подвергается сомнению, но он добавлен сюда для повышения веса остальных. Остальных же можно поделить на три группы: искренние правдолюбцы (им не важен политический статус),  креативный класс  (им все мешают и Путин в этом виноват) и  новые левые  (это тоже  креативщики , но с риторикой от Троцкого). Первые перечислены в этом списке для придания флёра народности, вторые - как истинная основа списка для их пропаганды вместо одиозных  навальных , ну а третьи - для иллюзии  альтернативности  и  плюрализма .;1;;;Ж4 ;2
14302;54627;212681;4807574;212595;25106701;17.06.2015 13:33;Mихаил, а кто вам там визу даст и разрешение на работу?;0;;;А3;4
14303;54628;212682;1630004;212595;25106701;17.06.2015 13:34;Ну хочет ехать человек за бугор,скатертью дорога,но(вернее НО),вот вы все считаете нормальным ,что отдых за бугром стоит дешевле чем в России?Если народ не может путешествовать по своей стране,то единство этой страны рано или поздно даст трещину.;0;;;Ж3;4
14304;54629;212692;25232983;212595;25106701;17.06.2015 13:57;[id4807574|Татьяна], если вам это действительно интересно, то вы можете почитать условия, на которых Испания принимает имигрантов, у нас есть возможность их все выполнить.;0;;;Р3;4
14305;54630;212694;4807574;212595;25106701;17.06.2015 14:01;Mихаил, не хочется заморачиваться и искать. Раз вы говорите, что возможность есть, значит есть...;0;;;В3 ;4
14306;54631;212713;23758370;212595;25106701;17.06.2015 14:56; В этом списке из 30 ПРЕДАТЕЛЕЙ ПРОДАВШИХ РОДИНУ В УГОДУ ЛИЧНЫХ СИЮМИНУТНЫХ ИНТЕРЕСОВ, НАПЛЕВАВШИХ НА ВСЕХ ГРАЖДАН НЕКОГДА РОДНОЙ СТРАНЫ, ПОДХАЛИМОВ И ЛИЗОБЛЮДОВ, многим из которых еще не исполнилось 30, есть и творческие личности, говорящие от имени постсоветской молодежи, и юные политики, независимые журналисты, а также активист, благодаря которому широкой публике стала известна одна из самых громких историй десятилетия, КОТОРАЯ В ОЧЕРЕДНОЙ РАЗ НЕ ИМЕЕТ ПОД СОБОЙ РЕАЛЬНОЙ ДЕЙСТВИТЕЛЬНОСТИ, пишет Guardian в одной из публикаций, посвященных Москве. ;1;;;Н4;1
14307;54632;212749;76805079;212595;25106701;17.06.2015 15:41;мне 23, работаю в сельском хозяйстве на тракторе, сутками не выезжаю из полей. Кормлю вот таких вот креативных уебанов, которые ни грамма пользы обществу не приносят, но зато они активная молодежь, а я судя по всему просто хуета...;4;;;е1,л4;3
14308;54633;212763;32858878;212595;25106701;17.06.2015 16:03;[id76805079|Александр], Зря вы так. На вас держалась и будет держаться Россия. Вы ее кормите, вы ее защищаете и вы за нее умираете. И все делаете молча. Мои прадеды такими были и погибли на войне, мой отец такой и мои братья такие же. А эти 30 либерастов-это распиаренный мусор в угоду западу.;1;;;Х3, Ч4;3
14309;54634;212769;76805079;212595;25106701;17.06.2015 16:12;[id32858878|Вера], тошнит от таких личностей. Они считают себя героями нашего времени и, что самое страшное, многие их считают таковыми. А такие, как я для них - никто, просто Иванушка-дурачок из вонючего колхоза.;0;;;Ж3;3
14310;54635;212772;76805079;212595;25106701;17.06.2015 16:17;[id32858878|Вера], общался я с подобным хипстером, так для него было открытием, что хлеб в поле растёт, до сих пор удивляюсь.;0;;;Е1;3
14311;54636;212773;32858878;212595;25106701;17.06.2015 16:18;[id76805079|Александр], Многие может и воспринимают их всерьез, но кому надо тот поймет. Только умные люди понимают кто в жизни настоящий, а кто так  фантики от конфет ..А перед дураками бесполезно бисер метать. Сегодня дураки одними восхищаются, а завтра на другие фантики кидаться начнут, на тех кто ярче.;0;;;Ж3, И4;3
14312;54637;212776;32858878;212595;25106701;17.06.2015 16:21;[id76805079|Александр], Ну и дурак он, мой отец всю жизнь занимался сельским хозяйством, сейчас на пенсии занимается пчеловодством. И мне кажется ему глубоко наср-ть знают ли какие то хипстеры про пчел что нибудь, ему в кайф этот вид деятельности, хоть это и тяжелый труд.;0;;;Е1;3
14313;54638;212779;32858878;212595;25106701;17.06.2015 16:29;[id76805079|Александр], Мне кажется Вам надо меньше обращать на них внимания. В жизни главное чтобы человек был на своем месте и сфера деятельности доставляла человеку удовлетворение. Вы видите результаты Вашего труда, а они что получают? Вся жизнь  болтология одна  Там сям поболтали, того-сего раскритиковали, там покрасовались, тут скандальчик устроили))));0;;;Р3, Ж3;3
14314;54639;212975;14565661;212595;25106701;17.06.2015 20:54;;0;;; - ; - 
14315;54640;212976;14565661;212595;25106701;17.06.2015 20:54;;0;;; - ; - 
14316;54641;213008;1630004;212595;25106701;17.06.2015 23:09;Ну на поваров то чего бурчать?)Они молодцы-удачи им.Ну а игроки в карты,которые в политику подались,я во всяком случае за таких точно голосовать не буду;0;;;А3, Х4, Е1;3
14317;54642;213009;1630004;212595;25106701;17.06.2015 23:09;Ну на поваров то чего бурчать?)Они молодцы-удачи им.Ну а игроки в карты,которые в политику подались,я во всяком случае за таких точно голосовать не буду;0;;;А3, Х4, Е1;3
