;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
2178;53127;214285;82396598;214259;25106701;20.06.2015 21:21;[id1630004|Михаил], такие кашелки просто думают что вокруг них земля кружится и все им должны. Когда сталкиваются с жизненным реалиями, свой гнев в интернете сливают. Потому что больше не где))) <br>К оленям соответствующее отношение;0;;п3;4
2179;53128;214286;287169333;214259;25106701;20.06.2015 21:21;Было дофига парней желавших Россию захватить. Чем закончилась их ВЕЛИКАЯ миссия? Пусть курят бамбук(из Вьетнама).;0;;п4,у4;2
2180;53129;214287;82396598;214259;25106701;20.06.2015 21:22;[id82853210|Сергей], ладно скудоумный, ты исчерпал видимо весь свой арсенал)) <br><br>Удачи!!));0;;л3, г3;3
2181;53130;214288;103098264;214259;25106701;20.06.2015 21:22;Вячеслав Рабинович<br>сегодня в 9:01<br>России было плохо дружить с Украиной. Она решила на Украину напасть, после чего дружить с Китаем против Украины и остального мира. Получив частичный отлуп от Украины, Россия получила полномасштабный отлуп от всего мира и находится в процессе получения тотального отлупа от Китая: Китай не хочет дружить с Россией против Украины и всего мира.<br><br>Если вы ещё не поняли, что здесь написано, то я поясню: это такая многоходовочка, при которой Путин всё просрал.;0;;и4,т4;3
2182;53131;214289;82853210;214259;25106701;20.06.2015 21:22;[id82396598|Алексей], и тебе не оскудеть инстинктами...;0;;д3;3
2183;53132;214290;1630004;214259;25106701;20.06.2015 21:22;Сергей вы были в дурдоме?;1;;с3;4
2184;53133;214291;202063526;214259;25106701;20.06.2015 21:23;[id103098264|Надежда], нифига тебе мозги пропудрили.;4;;н3;4
2185;53134;214292;287169333;214259;25106701;20.06.2015 21:23;Во Вьетнаме им последний раз, по настоящему ввалили.;0;;п4;1
2186;53135;214293;82396598;214259;25106701;20.06.2015 21:24;[id82853210|Сергей], за меня не ссы. А ты лучше работу смени. Иди на завод. Там мужики нормальные, может уму разуму научат!!)  и труд хоть благородный будет;0;;р3;3
2187;53136;214295;202063526;214259;25106701;20.06.2015 21:25;ОХ УЖ ЭТИ ГОСДЕПОВЦЫ, НА ЧТО НАДЕЮТСЯ ОБСИРАЯ ПУТИНА?;0;;п2;1
2188;53137;214296;103098264;214259;25106701;20.06.2015 21:25;http://vk.com/photo103098264_364200985;0;;;
2189;53138;214297;82853210;214259;25106701;20.06.2015 21:26;[id82396598|Алексей], мне  мужики  и завод не интересны,я школу не прогуливал.На хлеб и без воров заработаю,а на Родину,когда воры сгинут.;0;;е1,о1;3
2190;53139;214298;57757243;214259;25106701;20.06.2015 21:26;[id202063526|Александр], это у неё конченная стадия!;0;;ц4;3
2191;53140;214299;202063526;214259;25106701;20.06.2015 21:27;[id103098264|Надежда], НИФИГАСЕ НЕТУ ПРИЧИН, А РАЗБОМБЛЕННЫЙ БЕДНЫЙ ИРАК, ЮГОСЛАВИЯ, ЛИВИЯ?;0;;т4;1
2192;53141;214300;202063526;214259;25106701;20.06.2015 21:28;[id57757243|Андрей], НЕ ЛОГИЧНЫЙ МОРАЗМ УЛЫБАЕТ)));0;;ц4;3
2193;53142;214301;103098264;214259;25106701;20.06.2015 21:29;[id202063526|Александр], не надо все беды и проблемы России валить на Америку.) Хорошо придумали: Запад и Америка виноваты в наших проблемах ??;0;;р3, а3;2
2194;53143;214302;57757243;214259;25106701;20.06.2015 21:29;[id202063526|Александр], это не моразм,это просто тупая пизда!);0;;л3;3
2195;53144;214303;202063526;214259;25106701;20.06.2015 21:31;[id103098264|Надежда], ТАК КТО ВАЛИТ? КАКИЕ У НАС ПРОБЛЕМЫ?;0;;с3;3
2196;53145;214306;103098264;214259;25106701;20.06.2015 21:31;http://vk.com/photo-25106701_369387114;0;;;
2197;53146;214307;202063526;214259;25106701;20.06.2015 21:33;[id103098264|Надежда], НЕ МОЖЕТЕ ОТВЕТИТЬ НА ВОПРОСЫ? ТАК НЕ НАДО МИЛОЧКА УКЛОНЯТСЯ ОТ ОТВЕТОВ.;0;;н3;4
2198;53147;214308;57757243;214259;25106701;20.06.2015 21:33;[id103098264|Надежда], Ирак,Югославия и Ливия это беды и проблемы России??ты где живёшь?это страны для которых Америка беда.;0;;б3,и3;2
2199;53148;214309;151875207;214259;25106701;20.06.2015 21:33;[id155373054|Дмитрий], обама вроде не карлик...;2;;ж3;2
2200;53149;214310;103098264;214259;25106701;20.06.2015 21:34;[id202063526|Александр], страна-победитель, говорите? ну-ну.. http://vk.com/photo103098264_348325961;0;;ц3;2
2201;53150;214311;202063526;214259;25106701;20.06.2015 21:35;[id103098264|Надежда], НАШ НАРОД НЕ ДЕНЬГИ ЦЕНИТ КАК ВЫ ,А СПРАВЕДЛИВОСТЬ!!!;0;;п3;3
2202;53151;214312;39122843;214259;25106701;20.06.2015 21:35;[id150776594|Мишаня], ты о Батьке так?;0;;ш3;3
2203;53152;214313;103098264;214259;25106701;20.06.2015 21:36;[id202063526|Александр], справедливость? вот такую? http://vk.com/photo103098264_364207555;0;;а3;3
2204;53153;214314;150776594;214259;25106701;20.06.2015 21:36;[id39122843|Сергей], не о путине;0;;ж3;3
2205;53154;214315;39122843;214259;25106701;20.06.2015 21:37;[id103098264|Надежда], а сколько баз НАТО вокруг России находится?;0;;м1;0
2206;53155;214316;39122843;214259;25106701;20.06.2015 21:38;[id150776594|Мишаня], http://vk.com/photo-25106701_369387764;0;;;
2207;53156;214317;202063526;214259;25106701;20.06.2015 21:38;[id103098264|Надежда], О ПЯТЬ ТЫ ПРО ДЕНЬГИ, ЧТО ТО У ТЕБЯ ЗНЕ ПРАВДИВАЯ ИНФОРМАЦЫЯ О ПЕНСИИ ВЕТЕРАНОВ. ТЫ ЧТО НЕ В РОССИИ ЖИВЕШЬ?;0;;н3;4
2208;53157;214318;57757243;214259;25106701;20.06.2015 21:38;[id202063526|Александр], и если бы не такие как она,мы жили бы ещё лучше в своей стране.но к сожелению есть такие черьви,которые гадят из нутри.;1;;о1,т4;4
2209;53158;214319;103098264;214259;25106701;20.06.2015 21:39;Сергей, от мразотного и непредсказуемого путина необходимо защищаться.;0;;с3;4
2210;53159;214320;202063526;214259;25106701;20.06.2015 21:39;[id57757243|Андрей], ДА ЭТО ГОСДЕП, ЗА КИЛОМЕТР ВИДНОЖЕ;0;;н2;1
2211;53160;214321;202063526;214259;25106701;20.06.2015 21:40;[id103098264|Надежда], ТЫ ХОТЯБЫ ВНЯТНО СКАЖИ ,ЧЕМ МОЖЕТ ТЕБЕ УГРОЖАТЬ ПУТИН?;0;;а3;3
2212;53161;214322;103098264;214259;25106701;20.06.2015 21:40;http://vk.com/photo103098264_364313596;0;;;
2213;53162;214323;150776594;214259;25106701;20.06.2015 21:40;[id39122843|Сергей], &amp : nbsp : да и вас таких много хватает&lt : div&gt : &lt : br&gt : &lt : /div&gt : ;0;;щ3;3
2214;53163;214324;57757243;214259;25106701;20.06.2015 21:41;Завлите кто нибудь её);1;;с3;3
2215;53164;214325;39122843;214259;25106701;20.06.2015 21:41;[id150776594|Мишаня], ты за себя отвечай.));0;;б3;3
2216;53165;214326;202063526;214259;25106701;20.06.2015 21:42;[id103098264|Надежда], У ВАС В АМЕРИКЕ ВЕТЕРАНОВ КИДАЮТ, ДАМА ИМ НЕ ДАЮТ, И ЛЕЧЕНИЯ НЕ ОПЛАЧИВАЮТ.;0;;т4;4
2217;53166;214327;103098264;214259;25106701;20.06.2015 21:42;[id202063526|Александр], привет киселеву) http://vk.com/photo103098264_358907759;0;;с3;4
2218;53167;214328;150776594;214259;25106701;20.06.2015 21:43;[id39122843|Сергей], за себя скажу: русского мира не жду..);0;;м1;3
2219;53168;214329;103098264;214259;25106701;20.06.2015 21:43;http://vk.com/photo103098264_367736515;0;;;
2220;53169;214330;202063526;214259;25106701;20.06.2015 21:43;[id57757243|Андрей], СМОТРИ ЭТО СУЩЕСТВО ДАЖЕ ОТВЕТИТЬ, НЕ МОЖЕТ НИ НА ОДИН ВОПРОС.;0;;н3;4
2221;53170;214331;39122843;214259;25106701;20.06.2015 21:44;[id150776594|Мишаня], а нам война не нужна..)http://dbelyaev.ru/p/16248/;0;;б2;1
2222;53171;214332;103098264;214259;25106701;20.06.2015 21:45;[id202063526|Александр], вы защищаете путинский бандитизм, его дворцы и яхты, а не простой народ, ограбленный путиным.;0;;т3;3
2223;53172;214333;39122843;214259;25106701;20.06.2015 21:45;[id103098264|Надежда], http://vk.com/photo39122843_348629883;0;;;
2224;53173;214334;57757243;214259;25106701;20.06.2015 21:46;[id202063526|Александр], она запрограмированна,это робот,безполезно доказывать правду!;3;;н3;4
2225;53174;214335;202063526;214259;25106701;20.06.2015 21:46;[id103098264|Надежда], Я САМ ИЗ ПРОСТОГО НАРОДА, ТЫ ХОТЬ ПРИВЕДИ ОДИН ПРИМЕР ПУТИНСКОГО БАНДИТИЗМА;0;;е1, р3;4
2226;53175;214336;103098264;214259;25106701;20.06.2015 21:47;[id39122843|Сергей], я не оппозиционер, не коммунист и т.д. Я обычный гражданин, которого достал путинизм.;0;;е1,ч4;4
2227;53176;214337;202063526;214259;25106701;20.06.2015 21:48;[id57757243|Андрей], ДА, ТИПИЧНОЕ БЛА БЛА БЛА, И НИ КАКОЙ ЛОГИКИ, КАК ЭТО ПО АМЕРИКАНСКИ.;0;;ч3;4
2228;53177;214338;39122843;214259;25106701;20.06.2015 21:48;[id103098264|Надежда], чем,расскажи.));0;;р3;3
2229;53178;214339;103098264;214259;25106701;20.06.2015 21:48;http://vk.com/photo-25106701_369388888;0;;;
2230;53179;214340;202063526;214259;25106701;20.06.2015 21:49;[id39122843|Сергей], ЕЁ ДОСТАЛО<br> ТО ЧТО ПРИ ПУТИНЕ ВЫРОСЛИ ЗАРПЛАТЫ))));1;;ш3;3
2231;53180;214341;2853172;214259;25106701;20.06.2015 21:49;Походу, ненависть к Путину - симптом шизофрении;2;;п4;4
2232;53181;214342;103098264;214259;25106701;20.06.2015 21:50;http://vk.com/photo103098264_352994976;0;;;
2233;53182;214343;39122843;214259;25106701;20.06.2015 21:50;[id202063526|Александр], и то,что все на машинах ездят,а ей парковаться негде.));0;;ш3;4
2234;53183;214344;103098264;214259;25106701;20.06.2015 21:51;http://vk.com/photo103098264_354712371;0;;;
2235;53184;214345;86751618;214259;25106701;20.06.2015 21:53;Бля! Дайте пожить!!!;0;;ж3;4
2236;53185;214346;151875207;214259;25106701;20.06.2015 21:54;[id103098264|Надежда], какая-то Роза, да ещё и  Моисеевна  ляпнула провокационную х***ю, а ты её цитируешь )))))))))));1;;с3;4
2237;53186;214347;103098264;214259;25106701;20.06.2015 21:55;http://vk.com/photo103098264_351319553;0;;;
2238;53187;214348;202063526;214259;25106701;20.06.2015 21:56;[id103098264|Надежда], ТЫ ЖИВЕШЬ ТАКАЯ ВСЯ, СТРАДАЮЩАЯ КОМПЛЕКСОМ НЕ ПОЛНОЦЕННОСТИ, НЕ УВЕРЕННОСТИ, И С ПОСТОЯННЫМИ БЕСПОКОЙСТВАМИ. ПО УТРАМ В ПЕЧАЛИ В СТОЕШЬ, И АЛКОГОЛЬ УСПОКАЕВАЕТ ТВОЮ БЕЗУТЕШНУЮ ДУШУ.;0;;н3;4
2239;53188;214349;151875207;214259;25106701;20.06.2015 21:57;[id103098264|Надежда], ты ебучий тролль.;0;;л3;4
2240;53189;214350;103098264;214259;25106701;20.06.2015 21:59;[id202063526|Александр], я переживаю за будущее наших детей и внуков, путин и его бандиты ненавидят страну. Их дети живут и учатся за границей. У них там виллы и наворованные народные деньги. А на нас им чихать. http://vk.com/photo103098264_357908673;0;;п4;4
2241;53190;214351;202063526;214259;25106701;20.06.2015 22:00;[id103098264|Надежда], МДА, НЕ ВИДАТЬ ТЕБЕ СЧАСТЬЯ И ПОКОЯ ТАКИМ ОБРАЗОМ.;0;;ш3;4
2242;53191;214352;272083778;214259;25106701;20.06.2015 22:01;[id103098264|Надежда], ты от параши защищайся,ВВП не трогай, он наш президент!!!;0;;о1,ф3;4
2243;53192;214354;103098264;214259;25106701;20.06.2015 22:02;[id202063526|Александр], не волнуйтесь обо мне, милый путинёнок). Просто я не желаю быть послушно-равнодушным пофигистом.;0;;е1,ш3;4
2244;53193;214357;202063526;214259;25106701;20.06.2015 22:03;[id103098264|Надежда], МДА, ТВОИ СПУТНИКИ ПЕЧАЛЬ И ОТЧАЕНИЕ;0;;и3;4
2245;53194;214358;202063526;214259;25106701;20.06.2015 22:03;[id103098264|Надежда], И ЕЩЕ БЫЗЫСХОДНОСТЬ;0;;и3;4
2246;53195;214359;103098264;214259;25106701;20.06.2015 22:04;[id202063526|Александр], нет, кстати, уже всё идет к тому (если вы следите за информацией), что путинизму скоро пИсец.);0;;у4;4
2247;53196;214360;202063526;214259;25106701;20.06.2015 22:05;[id103098264|Надежда], ТЫ ДАЖЕ БЛИЗКИХ СВОИХ ПРЕЗЕРАЕШЬ;0;;т3;4
2248;53197;214361;103098264;214259;25106701;20.06.2015 22:06;[id202063526|Александр], все мои близкие и друзья - против преступного путинизма.);0;;е1 ;4
2249;53198;214362;202063526;214259;25106701;20.06.2015 22:08;[id103098264|Надежда], В БЕССИЛИИ ПРЕБЫВАЕШЬ, И ПУТЬ ТВОЙ ТЯГОТЕН ТЕБЕ ЖЕ, ТЫ СЛОВНО МЯКИНА ЖИДКАЯ.;0;;л3;4
2250;53199;214364;103098264;214259;25106701;20.06.2015 22:11;[id202063526|Александр], ) ваше право защищать бандитов во власти. А мое право - презирать их за преступления против страны и народа. Будьте здоровы и пока-пока ??;0;;ж3, г3;4
2251;53200;214365;202063526;214259;25106701;20.06.2015 22:12;[id103098264|Надежда], НАДЕЮСЬ УВИДИШЬ ТЫ ИСТИНУ, И ТОГДА ВОЗРАДУЕТСЯ СЕРДЦЕ ТВОЁ.;0;;д3;4
2252;53201;214367;103098264;214259;25106701;20.06.2015 22:13;[id202063526|Александр], ?? о да! ваша истина - в преступнике путине ??;0;;ш3;4
2253;53202;214368;202063526;214259;25106701;20.06.2015 22:14;[id103098264|Надежда], ТЬМА ВЛАДЕЕТ ТВОЕЙ ДУШОЙ, И ТЕМНО ТЕБЕ, И ПЕЧАЛЬНО ОТ ЗЛОБЫ.;0;;у4;4
2254;53203;214369;103098264;214259;25106701;20.06.2015 22:15;[id202063526|Александр], ?? ?? ??;0;;а3;4
2255;53204;214371;103098264;214259;25106701;20.06.2015 22:15;Вячеслав Рабинович<br>сегодня в 9:01<br>России было плохо дружить с Украиной. Она решила на Украину напасть, после чего дружить с Китаем против Украины и остального мира. Получив частичный отлуп от Украины, Россия получила полномасштабный отлуп от всего мира и находится в процессе получения тотального отлупа от Китая: Китай не хочет дружить с Россией против Украины и всего мира.<br><br>Если вы ещё не поняли, что здесь написано, то я поясню: это такая многоходовочка, при которой Путин всё просрал.;0;;п4;4
2256;53205;214372;202063526;214259;25106701;20.06.2015 22:17;[id103098264|Надежда], ЛОЖЬ, СТАЛА ТВОЕЙ ПРАВДОЙ, И СТРАХИ ТЕБЯ НАСТИГАЮТ ВНЕЗАПНО.;0;;п4;4
2257;53206;214373;103098264;214259;25106701;20.06.2015 22:17;http://vk.com/photo-25106701_369391911;0;;;
2258;53207;214374;103098264;214259;25106701;20.06.2015 22:18;http://vk.com/photo103098264_366967685;0;;;
2259;53208;214375;103098264;214259;25106701;20.06.2015 22:21;всем доброго, хорошего воскресного дня! Не переживайте, что где-то гибнут люди по плану агрессора путина...;0;;ц3,т3;4
2260;53209;214376;1630004;214259;25106701;20.06.2015 22:28;[id103098264|Надежда], и вам не хворать,только такие как вы к сожалению кроме как критиковать не на что больше не способны,а если способны то давайте выкладывайте обоснованную программу действий и если это будет хорошая программа,то я за вас голосую.Но что то мне подсказывает,что ничего я не дождусь.Удачи!!!)));0;;р3,б3;4
2261;53210;214378;103098264;214259;25106701;20.06.2015 22:31;[id1630004|Михаил], я рада, что люди,  способные на бОльшее , всё же есть. И это для меня повод для оптимизма.) И вам удачи в ваших делах. ??;0;;е1, д3;4
2262;53211;214379;60474572;214259;25106701;20.06.2015 22:36;[id103098264|Надежда], да мы защищаем режим Путина, его дворцы и яхты и дай бог чтоб ещё чего нибудь прикупил, потому что заслужил. А вы там все здохните от злости и зависти)));0;;е1,с4;4
2263;53212;214380;103098264;214259;25106701;20.06.2015 22:41;[id60474572|Алексей], ) пупсик, аптека у вас за углом). Завидовать дворцам путина - не моё, извините. Я хочу, чтобы другие страны завидовали нашему народу, живущему не в нищете и бедности. И не хуже, чем в других странах. У нас с вами разное видение счастливой страны, к сожалению. Вы - за счастливого путина и его банду, а я - за счастливый НАРОД.;1;;п3;4
2264;53213;214381;60474572;214259;25106701;20.06.2015 22:42;[id103098264|Надежда], а вы не пробовали работать, чтоб в нищете не жить?;0;;р3;3
2265;53214;214382;103098264;214259;25106701;20.06.2015 22:43;[id60474572|Алексей], пупс, я работаю на трёх работах, чтобы хоть как-то выжить.;0;;е1;4
2266;53215;214383;60474572;214259;25106701;20.06.2015 22:44;[id103098264|Надежда], я на одной и мне хватает.;0;;е1;4
2267;53216;214384;103098264;214259;25106701;20.06.2015 22:45;[id60474572|Алексей], рада за вас. Но не всем так  везёт , к сожалению.;0;;д3;4
2268;53217;214385;60474572;214259;25106701;20.06.2015 22:49;[id103098264|Надежда], нужно просто задницу от компа оторвать и работу поискать не по объявлению, а ножками походить, может съездить куда, все только жалуються, а задницу от стула оторвать и найти чего то стоящее не могут.;0;;п3;4
2269;53218;214387;223029373;214259;25106701;20.06.2015 22:49;[id60474572|Алексей], как же вы далеки от реалий жизни....всю жизнь работаем а из нищеты не выбраться;1;;б3,ф3;4
2270;53219;214388;103098264;214259;25106701;20.06.2015 22:49;http://vk.com/photo-25106701_369395937;0;;;
2271;53220;214389;103098264;214259;25106701;20.06.2015 22:54;[id223029373|Светлана], вы же видите, что таким, как Алексей, важнее богатые правители (слуги народа), а не богатый народ. О чем тут говорить вообще?;0;;н3;4
2272;53221;214390;103098264;214259;25106701;20.06.2015 22:58;http://vk.com/photo103098264_364423646;0;;;
2273;53222;214391;60474572;214259;25106701;20.06.2015 22:59;[id223029373|Светлана], где вы работаете? Меня просто удивляет как можно работать и жить в нищете, для мужика особенно. Все кто работает уже все на машинах хотя это не показатель. Моя жена только год как работает до этого с детьми сидела и на жизнь хватало, да я в разъездах, но зарабатываю, а не ною что всё пропало, варианты всегда есть, и пора уже оставить ностальгию по СССР где работа была всегда и под боком.;0;;а3, ж3, п3;4
2274;53223;214392;103098264;214259;25106701;20.06.2015 23:03;http://riafan.ru/232482-kolichestvo-bednyih-rossiyan-v-2015-godu-perevalit-za-20-millionov/;0;;;
2275;53224;214393;60474572;214259;25106701;20.06.2015 23:09;[id103098264|Надежда], работайте не нойте зарабатывайте. Как же вы задолбали лентяи и всёпропальщики.;0;;п3, г4;4
2276;53225;214394;2853172;214259;25106701;20.06.2015 23:10;Надя - главная фанатка Путина. ) Не первый вечер ему посвятила.;0;;ш3;4
2277;53226;214395;103098264;214259;25106701;20.06.2015 23:21;[id60474572|Алексей], а нас задолбал ваш путинизм. http://vk.com/photo103098264_317318573;0;;г3;3
2278;53227;214396;103098264;214259;25106701;20.06.2015 23:25;[id2853172|Вадим], http://vk.com/photo103098264_350554655;0;;;
2279;53228;214397;2853172;214259;25106701;20.06.2015 23:26;[id103098264|Надежда], я не психиатр.;0;;е1;4
2280;53229;214398;103098264;214259;25106701;20.06.2015 23:30;[id2853172|Вадим], да, тогда вам путину не помочь..( http://vk.com/photo-25106701_369400658;0;;ц4;3
2281;53230;214399;60474572;214259;25106701;20.06.2015 23:33;[id103098264|Надежда], да Путин то тут при чём? Задницу что ли придёт вам подотрёт, работу вам высокооплачиваемую найдёт, сами то шевелитесь маленько, критиковать любой дурак может, а вы даже своё благосостояние поправить не можете, наверно и ремонт дома не сделан, а тут хотите чтоб за один момент страна стала богатой и процветающей после того как либералы её практически распродали и развалили. Дома у себя порядок наведите, а потом свои предложения толкайте как сделать страну богатой а людей счастлими. Критика конечно полезна но не от человека который свою жизнь наладить не может, а критикует за всю страну.;0;;а3, п3;3
2282;53231;214400;103098264;214259;25106701;20.06.2015 23:34;[id60474572|Алексей], вы такой милый путинский пупсик) Просто прелесть ?? ??;0;;ш3;4
2283;53232;214401;103098264;214259;25106701;20.06.2015 23:36;http://vk.com/photo103098264_350965547;0;;;
2284;53233;214402;176492749;214259;25106701;20.06.2015 23:37;Уважаемые, не спорьте с Надеждой-просто посмотрите на ее страницу и сразу все поймете.;0;;р3, щ3;4
2285;53234;214403;103098264;214259;25106701;20.06.2015 23:37;http://vk.com/photo103098264_359235503;0;;;
2286;53235;214404;103098264;214259;25106701;20.06.2015 23:38;[id176492749|Елена], путинёнок негодует? ??;0;;ц3;3
2287;53236;214405;176492749;214259;25106701;20.06.2015 23:40;без комментариев;0;;г3;3
2288;53237;214406;60474572;214259;25106701;20.06.2015 23:41;[id103098264|Надежда], или запросы свои умерьте и будет вам счастье, да и я вам наверное сейчас подзаработать помог)));0;;р3, н3;4
2289;53238;214407;103098264;214259;25106701;20.06.2015 23:42;[id176492749|Елена], а почему вы считаете, что все должны лизать попку преступнику? Ну, вот вы лижете, имеете право. А другого мнения существовать не может? Все должны лизать или что?;0;;ч3;4
2290;53239;214408;176492749;214259;25106701;20.06.2015 23:43;брысь;0;;г3;4
2291;53240;214409;103098264;214259;25106701;20.06.2015 23:43;[id176492749|Елена], вот вашему путину и будет скоро БРЫСЬ ??;0;;м3;4
2292;53241;214410;176492749;214259;25106701;20.06.2015 23:45;непременно ??;0;;б3;4
2293;53242;214411;103098264;214259;25106701;20.06.2015 23:46;http://vk.com/photo103098264_366040141;0;;;
2294;53243;214412;103098264;214259;25106701;20.06.2015 23:50;http://vk.com/photo103098264_351937865 http://vk.com/photo103098264_358271160;0;;;
2295;53244;214413;103098264;214259;25106701;20.06.2015 23:58;дорогие путинята, вы хотя бы пытались думать и анализировать происходящее в стране, а не тупо доверять человеку, заведшему страну в тупик. Или вам всё равно?;0;;ч4,т3;4
2296;53245;214414;206599206;214259;25106701;21.06.2015 0:10;Вы то Надежда уже наверняка на чемоданах сидите, ведь в этой плохой стране с путинятами вам неуютно. Не мучайте себя, вас ждут и в ИГ, и в свободной хохляндии.;0;;п3;4
2297;53246;214415;187805049;214259;25106701;21.06.2015 0:15;лол<br>и ты нас пытаешься подтолкнуть к этим самым рассуждениям различными мемасами и скришотами постов, как будто тебе делать больше нечего, кроме как сохранять их себе на жесткий;0;;ч3;4
2298;53247;214416;103098264;214259;25106701;21.06.2015 0:16;[id206599206|Kiljaeden], мне всегда интересно узнать: почему вы гоните из страны тех, кто желает ей счастья и процветания? Получается, что вы желаете стране средневековья и упадка. Странно это..;0;;ч3;4
2299;53248;214417;206599206;214259;25106701;21.06.2015 0:21;[id103098264|Надежда], да не гоню я вас. Просто мы все скопом выбирали себе президента, который стал бы вытаскивать нас из либеральной задницы... и выбрали его. А вы чего хотите?;0;;б3, ж4, а3;4
2300;53249;214418;103098264;214259;25106701;21.06.2015 0:21;[id206599206|Kiljaeden], ну и как? вытащил он вас из задницы? ??;0;;а3;4
2301;53250;214419;206599206;214259;25106701;21.06.2015 0:25;[id103098264|Надежда], потихонечку вытаскивает. Но как я понимаю вам там нравится, поэтому и советую оформить загран. паспорт и отправиться туда немедля. Если подобные вам покинут Россию, это будет высшее благо для неё.;0;;ж3, с3;4
2302;53251;214420;103098264;214259;25106701;21.06.2015 0:27;[id206599206|Kiljaeden], о да! в стране должны остаться только путинские рабы, согласные с каждым его чихом и пуком ?? А вы в курсе, что по уровню развития мы сейчас между Гватемалой и Перу? Вас это устраивает?;0;;л3,ч4;4
2303;53252;214421;206599206;214259;25106701;21.06.2015 0:31;Кто это мы? То что у вас такое развитие я конечно сочувствую, но в этом нет ничего удивительно, вы ничем не примечательный хейтер, только и всего...   пустышка.;0;;а3, л3;4
2304;53253;214422;103098264;214259;25106701;21.06.2015 0:33;[id206599206|Kiljaeden], понятно.. Вы согласны жить в гниющем путинском болоте. Ваше право, конечно. Но почему вы считаете, что в этом болоте согласны жить ВСЕ?;0;;б3, ж3, а3;4
2305;53254;214423;280218976;214259;25106701;21.06.2015 0:35;[id103098264|Надежда], не нравится пиздуй отсюда,на цепи тебя никто не держит;0;;л3, г3;4
