;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
5068;32516;240395;300797490;240293;25106701;01.09.2015 13:09;[id215164903|Иван], С уважением Путин всегда был и есть только пророссийский политик, а начал он свою карьеру когда государство Российское находилось в очень слабом положении потому и мирился с интересами  Запада . Теперь же ситуация изменилась и он как не кто другой этого ждал и это понимает, потому и политика страны меняется. Не нам его судить ибо политика еще больше искусство обмана, чем война, хотя по сути политика тоже война.;0;;;Х4;3
5069;32517;240398;300797490;240293;25106701;01.09.2015 13:20;[id300045997|Александр], Конечно вижу, я не слеп, я не на вижу всю эту политическую мерзость, мракобесие и человека ненависть. Согласен с вами полностью, что люди разных национальностей и народов по сути есть одно творение Божье. Власть ради господства над народами это от дьявола, поэтому власть сшп обречена. У России есть уникальный шанс со честь интересы всех народов и выстроить новый миропорядок. Это шанс.;0;;;Е1, Ж3;4
5070;32518;240403;230732083;240293;25106701;01.09.2015 13:26;Просто человек всегда ищет решение проблемы а не утешение в саоей беспомощности её решить.;0;;;Ж4;4
5071;32519;240406;300797490;240293;25106701;01.09.2015 13:31;[id230732083|Максим], Человек существо ограниченного мышления, поэтому суть проблемы может остаться за гранью его сознания. Как бы не прискорбно было вам сообщать, но человек не властелин вселенной, а лишь одно из проявлений воли Божий.;0;;;П3;4
5072;32520;240410;230732083;240293;25106701;01.09.2015 13:33;Ты человек подстрайвай окруженин вокруг себя как тебе удобно и хорошо .<br>Или ты существо ограниченного мышления?;0;;;Ж3;4
5073;32521;240413;300797490;240293;25106701;01.09.2015 13:38;[id230732083|Максим], Я человек созданный по образу и подобию Божьему, но я безусловно ограничен в сознании этого мира и не в силах постичь его. Моя жизнь это испытание моей сути-души. Так есть.;0;;;П3;4
5074;32522;240415;230732083;240293;25106701;01.09.2015 13:40;Нахуя тебе бог .<br>Обезьянам бог разве нашептал как использовать палки и камень для деревяных орудий труда.;0;;;Ц3;4
5075;32523;240417;300797490;240293;25106701;01.09.2015 13:41;[id230732083|Максим], Думай что хочешь, суть одна Бог.;0;;;П3;4
5076;32524;240419;230732083;240293;25106701;01.09.2015 13:45;Что есть бог?;0;;;А3;4
5077;32525;240420;300797490;240293;25106701;01.09.2015 13:45;Бог есть любовь.;0;;;И4;4
5078;32526;240421;300797490;240293;25106701;01.09.2015 13:48;[id230732083|Максим], Бог есть истина.;0;;;П3;4
5079;32527;240422;300797490;240293;25106701;01.09.2015 13:48;[id230732083|Максим], Бог есть отец.;0;;;П3;4
5080;32528;240425;230732083;240293;25106701;01.09.2015 13:49;Т.е ты ищешь спасения у истиного папочки тебе блядь 38 лет.;0;;;Н3;4
5081;32529;240427;300797490;240293;25106701;01.09.2015 13:50;[id230732083|Максим], Да хоть 78 сути не меняет.;0;;;К3;4
5082;32530;240431;300797490;240293;25106701;01.09.2015 13:54;[id230732083|Максим], Ты рассчитываешь только на себя, что бесы нашептали думаешь не зря?;0;;;Ц3;4
5083;32531;240433;300797490;240293;25106701;01.09.2015 13:56;[id230732083|Максим], Думаешь ад это метафора, испытаешь Бога не заплакал бы.;0;;;У3;4
5084;32532;240436;230732083;240293;25106701;01.09.2015 14:10;Да хорошь меня троллить.<br>Эм чувак бога нет в нашем мире а есть лишь веры и идеологии которые создали люди чтобы руководить и обманывать таких гениев как ты.;0;;;Б3, И3;4
5085;32533;240440;78133583;240293;25106701;01.09.2015 14:24;[id215164903|Иван], так, ведь не дадут жить отдельно, лезут же, поучают! Ну, и ресурсы никому покоя не дают. Поэтому приходится защищаться. А для этого нужна сила.;0;;;Ж3;3
5086;32534;240455;137004456;240293;25106701;01.09.2015 15:26;аха империя наносит ответный удар! слава императору ??????;0;;;Ц3;2
5087;32535;240463;300797490;240293;25106701;01.09.2015 15:38;[id230732083|Максим], Бога нет сказал безумец в сердце своем.;0;;;П3;4
5088;32536;240502;230732083;240293;25106701;01.09.2015 17:43;Сердце это кровяной насос идиот того времени этого не знал.;0;;;Н3;4
5089;32537;240513;212488009;240293;25106701;01.09.2015 19:00;Однажды в круизе я встретил швейцарца.<br>Он сильно ушами похож был на зайца.<br>Но заяц, скажу вам, знал в бизнесе толк.<br>Финансовый хищник, коммерческий волк.<br><br>Он много расхваливал собственный мир:<br>Алиго, паппайя, ланкаширский сыр,<br>Андуйет, берси, ла-пасту и пиццу.<br>И чувства к Альфреду*.<br>(невеста из Ниццы).<br><br>Швейцарский товарищ вовсю отдыхал,<br>Вдувал коньячок, и меня угощал.<br>Но мысли ему не давали покоя:<br>«Вот-с ф@кинг из Раша?*»<br>(Что это такое?)<br><br>И он обращался ко мне без конца:<br>Скажи мне Шэргей, разве это страна?<br>Вы, русские - бедные, жалкие люди.<br>Никто вам кредитов давать-то не будет.<br><br>У вас нет свободы и рынка услуг,<br>Ваш рейтинг «би-би», Берлускони ваш друг.<br>Отстой и убогость. А ваши дороги?..<br>Кошмар! Прошлый век. Вы сидите в берлоге.<br><br>И выжить так сможете в мире едва ли.<br>Ведь новый порядок жесток и глобален.<br>А вы все: «Рошшия, Иштория…» Тьфу!<br>Шергей, это глюпо! Зачэм? Нэ пойму.<br><br>Гоните вы Путина. Это тиран.<br>Вы с ним словно в племени варварских стран.<br>И с Крымом себе вы, (простите за тему),<br>Создали на голову суперпроблему.<br><br>Россия швейцарцу - причина всех бед.<br>Утешить его смог бы только Альфред.<br>Но Богом был я в собеседники дан.<br>Ну что ж, я отвечу. Послушай, братан:..<br><br>У нас есть История, Слава и Сила.<br>Россия-мать многое объединила:<br>Кубань и Урал, Алтай и Байкал.<br>Мы сеем пшеницу и плавим металл.<br><br>В Арктике завтрак, в Антарктике ужин,<br>Ныряем в глубины, со звездами дружим.<br>Мы – двести народов единой семьей.<br>И всех бережем и любим душой:<br><br>Татары, Буряты, Лезгины, Марийцы,<br>Коми, Калмыки, Мордва, Кабардинцы,<br>Лакцы, Нихви, Удины, Эвенцы,<br>Венгры, Дунгане, Езиды, Корейцы…<br><br>Единый, могучий и добрый народ.<br>И Бог нам за это удачу дает.<br>В больших городах и в таежной глуши<br>Живет красота нашей русской души.<br><br>По сути все просто: мы правды хотим.<br>Поэтому Путин, поэтому Крым.<br>Герои Одессы, десантники Пскова.<br>Поэтому Август две тыщи восьмого.;0;;;Е1, Ж4;4
5090;32538;240517;272083778;240293;25106701;01.09.2015 19:20;Вот Le Monde,так и тянет сказать— ля монда!!!! Корни демократии у нас не пускаются!!!!! У запада пускаются,раздолбали север Африки, а теперь что? Демократы фиговы.... Сначала портачат потом допортачивают и только потом кричат   караул, граблят!  На одни и теже грабли наступают, по лбу получают и ни фига....За то учить, во как могут..??. Европа в полной попе с мигрантами,вот вкушать эту политику будут простые европейцы....А вот Россия, имперская или не имперская, была есть и будет!;1;;;Ч2, Н4;0
5091;32539;240531;38886728;240293;25106701;01.09.2015 21:27;Посмотрела Россия на демократию западную, и решила пойти империалистической идеей??;1;;;Ж4;0
