;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
1990;40617;230574;33668315;230556;25106701;11.08.2015 11:56;Путин все правильно делает, мне кажется этим он пытается сделать так, чтобы европа сняла санкции с России, вероятнее всего их снимут...;3;;;Х4;1
1991;40618;230575;66178253;230556;25106701;11.08.2015 11:57;[id216225599|Валентина], т.е. получается надо по всей границе создать специальную структуру, которая будет проверять, сортировать, хранить, отправлять конфискат. Вы представляете в какую сумму это вылеьтся?! При этом этот конфискат попадая в детские дома, престарелым, займет место того товара, за который государство заплатило бы нашему производителю. А куда нашему производителю девать его товар?;4;;;Ж3;2
1992;40619;230576;51466400;230556;25106701;11.08.2015 11:57;Автор не очень понимает происходящее в России.;2;;;Ч2;0
1993;40620;230577;216225599;230556;25106701;11.08.2015 11:57;[id66178253|Алексей], нельзя сопоставить?;0;;;А3;3
1994;40621;230578;637935;230556;25106701;11.08.2015 11:58;[id16499396|Petr], а по пути фура сворачивает  не туда  и товар рассасывается по обычным магазинам. Или приставить к каждой партии по контролеру? Контролеры могут быть  своими . А если не свой, то он покупается - размер взятки ничтожен по сравнении с прибылью от продажи партии.;1;;;Ж3;2
1995;40622;230579;66178253;230556;25106701;11.08.2015 11:58;[id216225599|Валентина], зачем?;0;;;А3;2
1996;40623;230580;238998866;230556;25106701;11.08.2015 11:58;[id16499396|Petr], тоже так думал, однако могут быть диверсии, специальная отправка с европы не качественных, заражённых продуктов. Да, можно их проверять. Но с одной фуры обычно выборочно берут несколько коробок-упаковок-и т.п. и проверяют. Проверять все продукты полностью (каждое яблоко, каждую головку сыра... ) - нет смысла. Проще своими продуктами помогать. Не обеднеем.;6;;;И4;3
1997;40624;230582;33668315;230556;25106701;11.08.2015 12:00;[id216225599|Валентина],  нельзя давать слабину поймите, нужно немного потерпеть, чтобы европейцы почувствовали на своей зад...це простите, каково им будет если изолировать Россию;3;;;П3;3
1998;40625;230583;308602733;230556;25106701;11.08.2015 12:00;[id33668315|Евгений], Европе не чувствует эти санкции, из-за России они точно в убытке не останутся.<br>Пока их хозяева из Америки не скажут снять, ничего не снимут. А Америке чихать на весь мир, лишь бы самим хорошо было.;3;;;п4;3
1999;40626;230584;202914766;230556;25106701;11.08.2015 12:01;[id307084960|Timur], было бы ахуенно, если бы поддерживающие продуктовые санкции питались только отечественным говном, а нормальные люди, которые хотят покупать нормальные продукты и в рот ебали вовку путина, могли их покупать.;2;;;Ч3;3
2000;40627;230585;9511140;230556;25106701;11.08.2015 12:01;И вообще надоело этот вопрос обсасывать.Это контрафакт и если бы наши  друзья  казахи и белорусы им не подыгрывали, то и вопроса бы не было. У нас границы практически открыты с нашими бывшими республиками. И Украинские продукты надо запретить. Сейчас начнется визг насчет цветов Я, лично, их не могу терпеть- они пахнут сырым подвалом.;6;;;с3;3
2001;40628;230586;307084960;230556;25106701;11.08.2015 12:03;[id202914766|Andrzej], ну и вали туда жри нормальные продукты;1;;;Г3;3
2002;40629;230587;202914766;230556;25106701;11.08.2015 12:04;[id307084960|Timur], и поеду кстати уже через две недели, и с удовольствием буду есть нормальные качественные продукты, которые даже при нынешнем курсе евро стоят там в супермаркете дешевле, чем в Мск.;2;;;с3;4
2003;40630;230588;66178253;230556;25106701;11.08.2015 12:04;[id216225599|Валентина], Вы в магазине при покупке смотрите срок годности товара? Вы верите в то, что люди заведомо везущие запретный товар, подделывая документы на этот товар, везут нам годный, не пропавший, прошедший санэпидем проверку товар? Вы хотите этот продукт БЕЗ ПРОВЕРКИ раздать? Или Вы предлагаете каждую упаковку проверять НАШИМ за НАШ счет? Вы представляете в какую сумму это выльется? В любом случае проще и дешевле все уничтожить. Чтоб не было соблазна у контрабандистов еще везти.;4;;;у4;3
2004;40631;230589;282851448;230556;25106701;11.08.2015 12:06;Так так так<br>Есть ли сведующие люди, поведайте, когда будут сжигать заграничные айфоны часы бентли и далее по списку?);3;;;Ш4;2
2005;40632;230590;183579768;230556;25106701;11.08.2015 12:06;лучше чем ныть, сравните как с контрабандой поступает Европа и Америка и всё будет понятно зачем такие статейки пишут.;2;;;Р4;2
2006;40633;230591;282851448;230556;25106701;11.08.2015 12:07;[id183579768|Максим], можно ссылочку на уничтожение партии героина?;1;;;ц4;4
2007;40634;230592;9566848;230556;25106701;11.08.2015 12:07;Антисанкционная стратегия РФ:  куплю билет на трамвай и пойду пешком на зло кондуктору ;8;;;ц4;4
2008;40635;230593;202914766;230556;25106701;11.08.2015 12:08;[id9566848|Михаил], всех переиграли! Дали пососать Западу ??;0;;;л4;3
2009;40636;230595;282851448;230556;25106701;11.08.2015 12:09;[id202914766|Andrzej], вы не ззнаете планирует ли Путин отказатся от мерзейших гейропейских мерседесов и бмв?;1;;;с3;4
2010;40637;230596;202914766;230556;25106701;11.08.2015 12:10;[id282851448|Павел], Сразу после того, как откажется от гейропейского зятя, а дочка откажется от гейропейского гражданства ЕС.;1;;;с3;4
2011;40638;230597;9566848;230556;25106701;11.08.2015 12:11;Огромное число Россиян занимает в прямом смысле слова НА ХЛЕБ деньги у соседей и тут им показывают как патриотично холеные Российские чиновники уничтожают тонны продуктов...;4;;;Ч4;0
2012;40639;230598;308602733;230556;25106701;11.08.2015 12:11;[id282851448|Павел], этот вопрос сломает им мозг));0;;;Ш3;2
2013;40640;230599;282851448;230556;25106701;11.08.2015 12:11;[id202914766|Andrzej], встаем с колен!!!!Быстрей бы этот светлый миг;0;;;ц4,с3;3
2014;40641;230600;9566848;230556;25106701;11.08.2015 12:12;[id202914766|Andrzej],  а барин то и не знал ... ??;0;;;Ц3;3
2015;40642;230601;282851448;230556;25106701;11.08.2015 12:13;[id308602733|Il], яж не со зла, я в ожидании полного импортозамещения интересуюсь долго ждать то ещё, а то с колен встали доллар победили крым вернули а цены в магазине как росли так и растут;2;;;Ц3;4
2016;40643;230602;202914766;230556;25106701;11.08.2015 12:15;[id282851448|Павел], растущие цены, это проклятый супостат Абамка опять дотянулся.;0;;;Ц3;4
2017;40644;230603;196253493;230556;25106701;11.08.2015 12:16;Было бы смешно, если б небыло так грустно.Европа не разориться от наших антисанкций, а у нас страдают простые люди.Правительство поиогает большому бизнесу;1;;;у4;3
2018;40645;230604;637935;230556;25106701;11.08.2015 12:16;И не стоит исключать вариант диверсии.<br>Допустим Россия приняла решение отправлять конфискат на Донбасс или в детские дома или старикам.<br>Отправляем неделю, две.<br>Всё это становится рутиной - бдительность притупляется.<br>За кордоном понимают эту процедуру, по какой цепочке проходит каждая партия, к кому она в итоге попадает и планируют акцию.<br><br>В десяток ящиков добавляются токсины или какая-то другая дрянь.<br>На таможнях не проверяют каждый ящик - проверяют выборочно.<br><br>В итоге погибает пара сотен человек - старики, дети, все кто откушает конфискат.<br>А кто угостил? Россия!<br><br>Каков будет размер вони, поднятый западными СМИ по этому поводу? Галактического масштаба.;0;;;и4;4
2019;40646;230605;282851448;230556;25106701;11.08.2015 12:16;[id202914766|Andrzej], ох уж этот обама, а как он дотянулся до цен в наших магазинах?У нас же все отечественное<br>кстати он опять мне в лифте нассал;0;;;Ц4;4
2020;40647;230607;202914766;230556;25106701;11.08.2015 12:18;[id282851448|Павел], это лучше спросить у комментатора выше, дико проиграл с его охуительных историй про межгалактический заговор: ОТРАВЛЕНЫЕ ПРОДУКТЫ, ЯД, ЯД, КЛАДБИЩЕ, ПИДОР!;1;;;Ц3;4
2021;40648;230609;282851448;230556;25106701;11.08.2015 12:19;[id202914766|Andrzej], я считаю что партия ойфонов набитых полонием и мерседесы с изотопоми урана уже подле наших границ, <br>доколееееееееее?;0;;;Ц3;4
2022;40649;230610;2621681;230556;25106701;11.08.2015 12:19;Да, что случилось то?!!! Всю жизнь, все страны, включая нас уничтожают продукты и технику, контрабасом ввозимую к ним. Никогда такой истерики не было! Это очередной вброс, типа часов патриарха. Пендосы в Калифорнии, сожгли 20 тонн молюсков. Их из Мексики ввозили. И где причитания, мол надо было детям и старикам отдать???!!!! Грех продукты переводить!!!! А чего европейских фермеров никто не клянёт, когда они свои персики с картохой на дороги сыпят и молоком поливают? Раздалиб детям и нуждающимся! Интересно другое. Под любой вброс, у нас найдутся люди, в принципе адекватные. Которые это поддержат.;2;;;щ4;1
2023;40650;230612;307084960;230556;25106701;11.08.2015 12:20;Чего ж вы все тут мучаетесь валите на х в свою европу и наслаждайтесь, кто держит то. Нехрен тут плакаться. Не дай бог война вы же за кусок сыра мать сдадите сволочи.;0;;;т3;3
2024;40651;230613;308602733;230556;25106701;11.08.2015 12:20;[id282851448|Павел], заживем скоро...очень скоро));0;;;ш4;3
2025;40652;230614;637935;230556;25106701;11.08.2015 12:20;[id196253493|Лариса], прям так и страдает? ) Уничтожается собственность контрабандистов.  Простые люди  к контрабандному товару отношения не имеют.;1;;;Ж3;3
2026;40653;230615;157625347;230556;25106701;11.08.2015 12:21;тут вспоминаются слова ==ЗА ДЕРЖАВУ ОБИДНО. и правильно - обидно. потому что нам везут то что самим не надо. вы когда нибудь видели что продают на западе или хотя-бы в дютифри. там нет этих продуктов что лежат на прилавках. та же эстония при въезде у вас уничтожит молочные продукты и колбасы. они действуют по принципу НАТЕ БОЖЕ ЧТО НАМ НЕ ГОЖЕ. и после этого вы кричите дайте нам. я был лучшего мнения и о церкви и о компартии. уж они то должны понимать чем грозят стране настоянные на ядохимикатах овощи и фрукты. но как говорится ==только бизнес== ведь у рпц/почему-то молчат но было в нулевых/ бизнес на поставку сигарет без налога. компартия сейчас только кричит а вы возьмите и делайте жизнь лучше а не трусливо поджимайте хвосты когда в думе готовятся документы против народа ==идите в народ господа коммунисты.;3;;;п4;3
2027;40654;230616;36490117;230556;25106701;11.08.2015 12:23;http://vk.com/video-4569_171304804;0;;; - ; - 
2028;40655;230618;1390614;230556;25106701;11.08.2015 12:26;ты провоцируешь европа б..я меня!!! с колен не мешай подниматься!!!;1;;;Ц4;3
2029;40656;230619;9511140;230556;25106701;11.08.2015 12:27;[id9566848|Михаил], у меня сосед занимает 100 рб на пиво, а вчера жену подослал, просила 200 ( естественно не даю) В магазинах интересно наблюдать как берут баллонами пиво, а в придачу доширак.;0;;;п4;4
2030;40657;230620;157625347;230556;25106701;11.08.2015 12:29;[id30757878|Рамиз], вы и сейчас лопаете их но меньше.;0;;;Н3;4
2031;40658;230622;282851448;230556;25106701;11.08.2015 12:32;[id157625347|Алексей], что ты делал на западе пятиколонщик мерзкий<br>с геями поди за руки гулял;1;;;л3;4
2032;40659;230623;157625347;230556;25106701;11.08.2015 12:33;[id30757878|Рамиз], это ваша проблема;0;;;Г3;4
2033;40660;230624;9511140;230556;25106701;11.08.2015 12:34;[id157625347|Алексей], и вкус совсем другой тех же злосчастных сыров Подумайте о сроках хранения, а тк и до санкций они были недешевы, то естественно надо что-то добавить, что бы хранились. Кстати, помню во времена Ельцина в школьную столовую привозили буйволятину и  мыльные  ножки Буша. Не ели? Значит повезло. И вы сейчас хотите то же спихнуть детям и старикам, а еще в Донбасс. Сердобольные уроды (это не вам Алексей);2;;;И3;2
2034;40661;230626;59269427;230556;25106701;11.08.2015 12:39;Какая разница,  под каким предлогом вводить санкции? Главное,  чтобы эффект был,  а он не малый- и у нас импортозамещение полным ходом идёт и у них фермеры лютуют . <br>США кстати уже давно перестали заморачиваться над предлогом для новых санкций и практически в открытую ведут против нас экономической войну;2;;;Ж4;1
2035;40662;230627;157625347;230556;25106701;11.08.2015 12:40;[id30757878|Рамиз], вы откуда если не секрет;0;;;А3;4
2036;40663;230628;59269427;230556;25106701;11.08.2015 12:41;[id30757878|Рамиз],  Может в кремлевских буфетах не подают иностранные блюда или продукты?  -  а что вы-таки  бываете в тех местах и достоверно знаете?;1;;;А3;4
2037;40664;230630;16499396;230556;25106701;11.08.2015 12:43;Надо учитывать ,что экономика Запада покрепче нашей будет ,и момент выбран не самый удачный ,народу тяжело сейчас ..;0;;;Ж4;4
2038;40665;230632;206599206;230556;25106701;11.08.2015 12:47;А что остались ещё долбоёбы считающие эти продукты едой?;2;;;л4;3
2039;40666;230633;157625347;230556;25106701;11.08.2015 12:51;[id282851448|Павел], геи тоже люди взять того-же римского-корсакова и если не вдаваться в подробности очень интересны в общении/некоторые/ хотя я предпочитаю в общении женщин. все таки они немного лучше нас мужчин. а насчет мерзкий это каждый понимает в меру своей испорченности. а вот вы совершенно не умеете читать. по крайней мере не понимаете сути написанного;0;;;Ж3, Н3;4
2040;40667;230635;637935;230556;25106701;11.08.2015 12:51;Вообще не вижу проблему - муть поднимают на ровном месте.<br>Уничтожается чужой товар - товар незаконно ввозимый неизвестно кем, с поддельными сертификатами и документами о производителе.<br><br>Проблема имела бы место быть, если бы мы пускали под бульдозер сардельку, что нес ко рту старик или ребенок.<br>Получается, что если некто Войцех решил толкнуть в Россию 3 фуры яблок и их уничтожили - простые люди страдают.<br>А если Войцех не отправлял эти 3 фуры в Россию - то простые люди живут как жили.;4;;;Ж4;3
2041;40668;230636;16499396;230556;25106701;11.08.2015 12:53;[id637935|Максим], на цены это влияет;0;;;И3;3
2042;40669;230640;252652514;230556;25106701;11.08.2015 12:59;[id16499396|Petr], на цены влияет в первую очередь падающий курс рубля.<br>А это прямая работа США , в очередной раз понизить уровень жизни в России,в надежде что это дестабилизирует политическую ситуацию внутри страны,как в конце 80 годов прошлого века.<br>Цены на нефть ведь не сами  по себе падают.;1;;;и4;4
2043;40670;230641;282851448;230556;25106701;11.08.2015 13:00;[id157625347|Алексей], вы сейчас мне ещё скажете что бэндэровцы хорошие)Что взять с либерала пятиколонщика;0;;;Н3;4
2044;40671;230642;16499396;230556;25106701;11.08.2015 13:00;[id252652514|Алан], это понятно ??;0;;;А3;4
2045;40672;230644;59269427;230556;25106701;11.08.2015 13:03;[id30757878|Рамиз], шеф-повар- иностранец,  это  нормальная практика для любой страны,  что лично вас не устраивает?;1;;;А3;4
2046;40673;230648;252652514;230556;25106701;11.08.2015 13:06;Если на Западе это вызвало такой визг,видимо правильно поступают.<br>Жаль , многие невнимательно читают,что уничтожают в первую очередь ту контрабанду , у которой отсутствует документация. Все хранилища уже забиты этим контрафактом, за хранение которого приходиться раскошеливаться опять же налогоплательщику России.<br>Вообще странная тяга россиян к халяве (авось и мне бесплатно выдадут тоннну , другую греческих нектаринов, польских яблочек и немецких сыров) используется пропагандистами врага из-за границы.<br>Где наша гордость?;1;;;щ4;3
2047;40674;230649;59269427;230556;25106701;11.08.2015 13:07;[id30757878|Рамиз],  скоро в России введут карточки, а для чиновников спецмагазины, как в старые добрые времена. - да-да, а ещё скоро за высеры в инете начнут расстреливать,  как в старые добрые времена,  не боитесь?;1;;;м4,ш4;4
2048;40675;230651;252652514;230556;25106701;11.08.2015 13:08;[id30757878|Рамиз], вы переживаете за русских поваров или кремлёвских бонз?<br>Сами то вы не русский , и живёте как я понял не в России?;0;;;А3;4
2049;40676;230653;299346380;230556;25106701;11.08.2015 13:11;Ахахахах, всем насрать на эти продукты;0;;;л4;4
2050;40677;230654;59269427;230556;25106701;11.08.2015 13:11;[id30757878|Рамиз],  а своих русских поваров трудно найти?  - что вас- гражданина другой страны,  так беспокоит питание нашего президента,  вам не хватает денег на еду,  вы голодаете? Других причин не вижу<br>Так приезжайте к нам,  в Россию- мы вас накормим!;2;;;ч3;4
2051;40678;230659;252652514;230556;25106701;11.08.2015 13:14;[id30757878|Рамиз], боже , какую хрень вы несёте!!!)))??<br>Вы часом не на Украине живёте?;1;;;Н3;4
2052;40679;230660;282851448;230556;25106701;11.08.2015 13:14;[id252652514|Алан], да я так понял вы тоже не русский);0;;;с3;4
2053;40680;230661;265342735;230556;25106701;11.08.2015 13:14;Статья дурь полная! Авторы плохо изучали историю, двоечники!<br> В той же  благословенной  Америке продукты уничтожались миллионами тонн зерна, овощей и фруктов только для того, чтобы удержать цены на высоком уровне. Там они уничтожали СВОЕ. В России сейчас уничтожают КОНТРАБАНДУ из-за границы, неизвестного качества и производства.<br> И, помягче уже, никто не заставлял Европу вводить какие-то меры в отношении России. Крым? Это территория России и любой разговор на эту тему является неуместным на фоне Северной Ирландии и ... территории США, за исключением острова Манхэттен, который голландцы купили у индейцев. Остальная земля была захвачена путём уничтожения людей<br> А тут из-за просроченной жратвы шум подняли. Глупо, господа-товарищи-демократы-лизоблюды!!!;3;;;Ч2, Ж4, П4;1
2054;40681;230663;637935;230556;25106701;11.08.2015 13:15;[id30757878|Рамиз], а что вы так волнуетесь по поводу чужой страны? Прям прорвало вас.;0;;;ц3;3
2055;40682;230664;248891082;230556;25106701;11.08.2015 13:16;http://vk.com/photo-25106701_375103217;1;;; - ; - 
2056;40683;230666;252652514;230556;25106701;11.08.2015 13:16;[id30757878|Рамиз], а у ЕС чего ВВП  под окос катится или у Японии ?<br>Может из-за Косова или Курил ?<br>Или скажем долг США в 18 триллионов?<br>Надо будет переизберём другого президента.<br>Вам какое дело до нас,России,Крыма и Путина? <br>Можете объяснить?;2;;;Г4;4
2057;40684;230668;252652514;230556;25106701;11.08.2015 13:18;[id30757878|Рамиз], флаг в руки и барабан на шею!!!!! <br>Живите где хотите,хоть в Лесото,только к нам не лезьте !;1;;;Г3;4
2058;40685;230671;252652514;230556;25106701;11.08.2015 13:20;[id282851448|Павел], я гражданин России по рождению.<br>И живу в России,  и как вы понимаете не хочу более того ужаса , который творился на Кавказе при придурке Ельцине и его демократической шоблы.<br>Когда вся наша еда в одну из зим, была из макарон и луковой поджарки .;0;;;е1,о1;4
2059;40686;230673;252652514;230556;25106701;11.08.2015 13:22;[id30757878|Рамиз], а ну-ка , расскажите мне про Южную Осетию и  миролюбивых  грузин ?<br>Ну-ка , мне прямо интересно стало?;1;;;а3,ш3;4
2060;40687;230674;252652514;230556;25106701;11.08.2015 13:22;[id30757878|Рамиз], и где живут ваши друзья и родственники?;0;;;А3;4
2061;40688;230676;282851448;230556;25106701;11.08.2015 13:24;[id252652514|Алан], только на Кавказе так было при Ельцине?Расскажите плз о кавказзском экономическом чуде?;0;;;А3;4
2062;40689;230678;86049198;230556;25106701;11.08.2015 13:24;Ишь, как русофобы заистерили! Правильно уничтожают! А не надо незаконнше санкции вводить против России, заботливые вы наши! И не надо незаконным путем своё дерьмо через нашу границу обманом тащить. Обойдемся.;0;;;т4;3
2063;40690;230679;252652514;230556;25106701;11.08.2015 13:27;[id30757878|Рамиз], мне гугл не нужен,я лично знаю жителей Цхинвала, и многое слышал из первых рук . Так что может вы мне что-то новое расскажите?<br>Жители Цхинали например все как один  утверждают , что если бы не армия РФ , грузины их просто перебили физически.<br>Вы кстати кто по национальности?<br>Прямо интересно , кто вы , с вашей лицемерной риторикой и лживыми постулатами.;0;;;е1,и3;4
2064;40691;230680;252652514;230556;25106701;11.08.2015 13:28;[id30757878|Рамиз], как я понял , вы просто дешёвый тролль. <br>Свободны.;0;;;Щ3;4
2065;40692;230682;252652514;230556;25106701;11.08.2015 13:29;Павел, я с фейками не полемизирую.;0;;;Г3;4
2066;40693;230683;265342735;230556;25106701;11.08.2015 13:30;Рамиз, так в чем проблема? Помоги им материально( деньгами, продуктами, лекарствами, одеждой). Нет возможности? Пригласи  к себе домой в гости, позаботься. Тоже нет возможности? Тогда зачем сопли разводить, воин?;2;;;Р3, Н3;4
2067;40694;230687;252652514;230556;25106701;11.08.2015 13:34;[id30757878|Рамиз], вы не отвечаете на вопросы.<br>Приводите лживые доводы и постулаты.К примеру специальная комиссия ЕС признала , что войну начал Саакашвили,с бесчеловечного обстрела Цхинвали и жестокого нападения на миротворцев из РФ. Комиссию кстати возглавляла Тальявини,если вы не в курсе.<br>Это при том , что я лично общался с жителями Южной Осетии,и ЗНАЮ ЧТО ВЫ ЛЖЕТЕ. <br>Так кто вы после этого ? Дешёвый тролль.<br>;1;;;Щ3;4
2068;40695;230694;252652514;230556;25106701;11.08.2015 13:38;[id30757878|Рамиз], ну с вами всё понятно.<br>Думаю что в Азербайджане жизнь просто малина,если ваши  соотечественники  просто заполонили весь Северный Кавказ и все фруктово-овощные рынки переполненны гражданами Азербайджана.<br>Вы лучше свои проблемы решайте , правоверный,а не лезьте со своим лживым рылом к нам в Россию.;0;;;П3, Л3;4
2069;40696;230695;3039198;230556;25106701;11.08.2015 13:40;[id202914766|Andrzej], пока ебут только маргиналов, стонущих по хамону;1;;;л3;4
2070;40697;230696;252652514;230556;25106701;11.08.2015 13:40;[id30757878|Рамиз], именно я и буду рассказывать тебе,ангажированной лживой мрази,которая лезет со своей немытой харей к нам в Россию .;0;;;Л3;4
2071;40698;230699;55458311;230556;25106701;11.08.2015 13:43;Пьяный, тебя вешать надо;0;;;С4;4
2072;40699;230700;265342735;230556;25106701;11.08.2015 13:43;[id30757878|Рамиз], ну, если Аллах, то тогда людям вообще там делать нечего.<br> А тема как-то про давленые фрукты-овощи! Не находишь, что авторы политику и религию смешали с контрабандой. Если бы в Баку завезли тухлую рыбу и ее стали уничтожать, ты стал бы ругать свою власть за то, что народ голодает?;1;;;Ц3;3
2073;40700;230701;252652514;230556;25106701;11.08.2015 13:44;[id30757878|Рамиз], цыцкать будешь своим голландским подружкам или друзьям.<br>Заткни свою лживую пасть,и не лезь в дела России.<br>У вас насколько я знаю,там на днях журналиста забили насмерть за пост в Facebook .<br>Так что займитесь своими проблемами,любезный,и не лезьте к нам.;0;;;Г3;4
2074;40701;230704;252652514;230556;25106701;11.08.2015 13:45;[id30757878|Рамиз], мен сени сыктыгъым, ешектен туйган гаджи.;0;;; - ; - 
2075;40702;230705;282851448;230556;25106701;11.08.2015 13:46;[id252652514|Алан], соскок засчитан, победа Фейка : );0;;;л3;4
2076;40703;230707;202914766;230556;25106701;11.08.2015 13:47;[id3039198|Михаил], Ну ну, судя по росту цен, как раз таки страдает электорат. Хотя меня это радует, пусть сполна хлебнут  крымнаша .;0;;;ц3,с3;3
2077;40704;230708;3039198;230556;25106701;11.08.2015 13:47;[id30757878|Рамиз], у Украины ? Дела в которые мы вмешались? А ничего не перепутали ?) на секундочку;0;;;А3;4
2078;40705;230709;252652514;230556;25106701;11.08.2015 13:48;[id265342735|Серж], ему не объяснить , что уничтожают продукцию без сертификатов и бумаг.Его цель - троллинг, а не лицемерная забота о благе россиян.;1;;;Н3;4
2079;40706;230712;3039198;230556;25106701;11.08.2015 13:50;[id202914766|Andrzej], будь умничкой найди быстренько констатацию факта падения цен до событий крымской весны<br>Не нашел? Может потому что падение цен обусловлено только битвой ретейлеров за покупателей ?);0;;;Ж3;3
2080;40707;230713;235920235;230556;25106701;11.08.2015 13:52;[id66178253|Алексей], а вы верите, что все то что в магазине проверяется))?;0;;;А3;4
2081;40708;230714;3039198;230556;25106701;11.08.2015 13:52;[id30757878|Рамиз], ты говоришь о последствиях а я о причинах, когда сможешь думать в этом русле, тогда будет логично продолжить диалог, пока что не вижу смысла;0;;;Н3, Г3;3
2082;40709;230717;282851448;230556;25106701;11.08.2015 13:54;Я жду о кавказском экономическом чуде, а именно о чеченском, грозный сейчас просто мегаполис европейского уровня, хочу узнать как так быстро им удалось восстановится после войны, дабы другие регионы РФ взяли на вооружение;0;;;ж3,с3;4
2083;40710;230719;161055686;230556;25106701;11.08.2015 13:56;Россия-это страна русских.которые устроили голодомор украинцам и щас мы русские должны встать на колени перед всем миром;0;;;Ц4;4
2084;40711;230720;235920235;230556;25106701;11.08.2015 13:57;[id30757878|Рамиз], ну так сирийцы недавно отлично пригвоздили фактами немцев, я имею в виду сирийских беженцев, которые ими стали благодаря Европе и США, факты вещь упрямая.;0;;;Ж3;4
2085;40712;230721;252652514;230556;25106701;11.08.2015 13:58;Кстати , если сложить в одном месте все,скажем  сыры,которые уничтожила французкая таможня за последнии 5 лет,как контрафактные(нарушающие права торговых марок в самой Франции),то получится  гора не меньше Монблан.;0;;;Ж4;3
2086;40713;230722;161055686;230556;25106701;11.08.2015 13:58;Русские-станьте на колени и будьте рабами перед украинцами.кавказцами и американцами;0;;;Ц3;4
2087;40714;230723;235920235;230556;25106701;11.08.2015 13:58;Давно пора свое производить и своим людям платить, а не тем кто нас с утра до вечера поносит.;3;;;П4;3
2088;40715;230726;161055686;230556;25106701;11.08.2015 14:00;[id30757878|Рамиз], кстати русские никогда не устраивали газовых камер;0;;;п3;4
2089;40716;230727;265342735;230556;25106701;11.08.2015 14:00;Рамиз, не все, далеко не все. Швейцария под это не попадает, к примеру.<br> А Европа? В Европе не производят гадость? Тем более, что Россия считается страной с низким интеллектом и весь залежалый товар, что долгое время хранился на складах, везут в Россию. У фруктов-овощей срок годности очень маленький (у натуральных), если большой срок годности, значит есть консерванты и обработаны  химией . Или ГМО-продукты. Готов кормить своих детей непонятно чем, потом лечить их неизвестно от чего? Тогда продолжай в том же духе и дальше, где бы ни жил.;3;;;И3;3
2090;40717;230729;252652514;230556;25106701;11.08.2015 14:00;[id161055686|Сергей], опять нажрался ????!!!!)))?? http://vk.com/photo-25106701_375108131;0;;;Ш3;4
