;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
10956;62263;202577;8204914;202484;25106701;27.05.2015 11:27;[id252652514|Алан], Вы же мне написали первым, а не я Вам. <br>Удивительный Вы человек. Не нравится общаться - не пишите мне. ?? <br>Но нет... пишете... ));0;;ж3, г3;4
10957;62264;202579;252652514;202484;25106701;27.05.2015 11:29;[id8204914|Владимир], так есть или нет? Блин, ты мужик или кто ....жиесть!;1;;ч3;4
10958;62265;202581;290161955;202484;25106701;27.05.2015 11:31;[id8204914|Владимир], вас всех в мешок и в болото, нули, диван ваше место, офф;0;;м3;4
10959;62266;202583;8204914;202484;25106701;27.05.2015 11:31;[id252652514|Алан], сказал мне человек, который пишет строго по теме поста. <br><br>P.s. перестаньте писать мне - я перестану писать вам. Вы мне не нужны, сударь. );0;;н3, г3;4
10960;62267;202584;8204914;202484;25106701;27.05.2015 11:32;[id290161955|Mr], какие у Вас фантазии. Вы угрожать только по интернету умеете?<br>Анонимно, без фотки, без имени... Как мило. );0;;н3;4
10961;62268;202586;8204914;202484;25106701;27.05.2015 11:33;[id212553600|Дмитрий],  Человек написал с сарказмом что журналисту сидящему за 4000 км конечно видней что происходило в Чечне и происходит вна усраини <br><br>С таким же сарказмом, сударь, я написал, что Путину и Лаврову в Кремле так же хорошо видно, что происходит на Украине. Или Вы не поняли, сударь? );0;;и3;2
10962;62269;202591;8204914;202484;25106701;27.05.2015 11:37;[id212553600|Дмитрий], опять Вас занесло... умерьте свой словесный понос и подумайте лучше о значении слова  сарказм , о первом предложении и о моем ответе. );0;;п3;4
10963;62270;202594;8204914;202484;25106701;27.05.2015 11:40;[id212553600|Дмитрий], ?? кто-то неприрывно сидит ВК, а кто-то еще и работает. Успокойтесь, сударь. );0;;п3;4
10964;62271;202595;8204914;202484;25106701;27.05.2015 11:40;[id212553600|Дмитрий], а на Вашу основную претензию отвечу Вашими же словами:<br> С чего ты взял что журналист из США знает хуже, чем Путин и Лавров?  ??;0;;и3;3
10965;62272;202601;8204914;202484;25106701;27.05.2015 11:43;[id212553600|Дмитрий], когда к незнакомым любям обращаются на  ты , это свидетельствует о низком уровне воспитания собеседника. В купе с отсутствием образования и непонятием таких вещей, как  сарказм ,  ирония  и  критический подход , в купе с подверженностью пропаганде все это делает гремучую смесь всего того образца высокой культуры, интеллигентной речи и знаний, фактов, что Вы и Ваши единомышленники продемонстироровали Выше.<br><br>p.s. удивлюсь, если Вы правильно прочитаете и поймете это предложение, сударь. );0;;п3;4
10966;62273;202602;8204914;202484;25106701;27.05.2015 11:44;[id212553600|Дмитрий], ?? с собачками и кошечками можно играть хоть до вечера, но надо и делом заниматься. Удачи, сударь. Вам я тоже советую устроиться на работу, а не сидеть целыми сутками ВК. );0;;ж3, р3;4
10967;62274;202605;8204914;202484;25106701;27.05.2015 11:45;[id212553600|Дмитрий], ??;0;;а3;4
10968;62275;202606;252652514;202484;25106701;27.05.2015 11:46;[id8204914|Владимир], <br>[id290161955|Mr], как точно Вы о Путине с Лавровым ??<br><br>Что конкретно это значит ?;0;;а3;4
10969;62276;202608;252652514;202484;25106701;27.05.2015 11:47;[id8204914|Владимир], трепло !??;0;;л3;4
10970;62277;202609;33607859;202484;25106701;27.05.2015 11:47;бля , а почему украинцы воюют с украинцами . и тоже мне на стороне русских .;0;;а3;1
10971;62278;202610;8204914;202484;25106701;27.05.2015 11:48;[id252652514|Алан], если Вы не понимаете, я не имею желания делать работу Ваших учителей и развивать Ваш ум. Подумайте хорошенько, сударь. )<br><br>p.s. обожаю оскорбления. Вы так только по интернету можете, или в жизни Вы такой же гигант умственного труда? );0;;п3;4
10972;62279;202614;252652514;202484;25106701;27.05.2015 11:53;[id8204914|Владимир], да-да , ещё что то пригавкайте  к своему жалкому , щенячьму визгу. На месте вашего работодателя  я бы вас под зад пинком с должности попёр за такую  работу .<br>(Между прочим другие тоже на работе,только вот начальников у меня нет!??????).;0;;м3;4
10973;62280;202616;272083778;202484;25106701;27.05.2015 11:55;И правда, что тут не понятного? Предатели Чечни и России , любители покуражится над  мирными жителями, с опозновательными знаками(сами сябя назвав генералами c тремя классами) приехали воевать за бабки. У укропов все за бабки воюют, кроме своей армии , те с голой порой и голодные??;2;;ц3;2
10974;62281;202643;252652514;202484;25106701;27.05.2015 12:42;Михаил, спросите его самого,если у вас духа хватит.<br>Рамзан весьма активен  в соцсетях,так что дерзайте !!!???? http://vk.com/video-61852944_171143014;1;;с3;3
10975;62282;202650;202959370;202484;25106701;27.05.2015 13:03;[id25232983|Михаил], конечно воевал , там всё мужское население воевало. И что? Вы желаете чтоб примирения не было, и война должна продолжиться и амнистии для боевиков это ошибка. Надо стрелять дальше;0;;ж3;1
10976;62283;202655;31265179;202484;25106701;27.05.2015 13:17;[id8204914|Владимир], совет вам,  меньшее количество смайлов сделает ваши посты более серьезными. Вы явно выдаёте свой юный возрост.;0;;р3, н3;3
10977;62284;202659;294297886;202484;25106701;27.05.2015 13:25;Владимир, чет вы всех  обожаете , кого обсираете (по-вашему незаметно и культурно). Сдается мне, что вы банальный, не достаточно компетентный, но очень назойливый пидорас, сударь ??;1;;л3;4
10978;62285;202660;55380421;202484;25106701;27.05.2015 13:30;Скорее чеченцы воюют с бандитами.;0;;ж4;1
10979;62286;202679;202959370;202484;25106701;27.05.2015 14:01;[id25232983|Михаил], это такой мир другого не бывает. Кому кнут , кому пряник. Лицимерие тебя неустривает. Чел. ты посмотри вокруг оно везде, посмотри на себя сколько раз ты сам лицимерил и будешь это делать. И управлять людьми только так и возможно сегодня платишь завтра нет , сегодня надо так поступить завтра всё измениться и можно как Сталин себя вести. Чел ты хоть живёшь или летаешь в облаках?;5;;п3;4
10980;62287;202712;120429301;202484;25106701;27.05.2015 14:57;Странно, в мире столько мест где ведется Джихад, а Иса Мунаев погиб на Украине, воюя бок о бок с пожирателями свинины и алкашней. Многие муджахиды как из Чечни, так и из других регионов выразили свое недоумение. http://vk.com/photo-25106701_366696349;1;;ж3;2
10981;62288;202758;252652514;202484;25106701;27.05.2015 16:20;Михаил, ну раз вы столь боевиты, то вам прямая дорога на Донбасс .<br>Будете защищать своих русских братьев там плечом к плечу с чЕчЕнцами,многие из которых воевали в 90 годы с федералами в Ичкерии.<br>А также рядом с осетинами,афганцами,адыгами и балкарцами , такими же сынами Гор как я и чеченцы.<br>Только вот вопрос - почему столь крепкий физически , молодой защитник  русских  до сих пор сидит дома,сладко спит , сладко ест ?! А не яростно отстаивает честь своего народа ? Или может он приверженец всех этих Эхо Москвы,Свободных (якобы) новостей . Бро с такими подписками как у тебя, тебе ли о лицемерии гутарить? <br>А дети гор  едут ДОБРОВОЛЬНО  защищать своих русских братьев на Донбассе, а кто то занимается провокациями в рунете.;5;;п3;2
10982;62289;202989;252652514;202484;25106701;27.05.2015 22:09;Михаил, я вас разочарую , но Эхо Москвы и Свободные новости не имеют ничего общего с альтернативной точкой зрения и тем более с истиной .<br>Боюсь вам не по силам делать выводы, уж простите .<br>Странно, но я ведь тоже склоняюсь к монархизму , но только без националисткой  изоляционисткой состовляющей.<br>Сам не терплю большевистую риторику всяких  Суть времени  или типа того.<br>Но пока они воюют против украинского национализма и необандеровщины  почему бы и нет.<br>Большевики нарушили традицию российской государственности,и это очень дорого стоило народу и империи.<br>Даже сейчас до сих пор расхлёбываем  последствия предательства  буржуазии и интелигенции  России в 1917 году,в результате  чего власть в России захватили Ленинско-Бронштейновские ублюдки...<br>Ну это долгая история ...<br>Насчёт Рамзана, вы не забыли что бандиты взорвали и убили его отца?<br>В ту войну , которая кстати стала результатом беспримерного предательства в Москве , почти все мужчины Чечни воевали. <br>А Кадырову было тогда 17 лет , он ещё был совсем ребёнком.<br>Вам не понять,вы тут не жили в то время.<br>И это грязная ложь , что кавказцы ненавидели русский народ.<br>Это одна из деталей  большого предательства в Москве...;3;;б3, ж3, н3, е1, ж4;4
10983;62290;203282;2679109;202484;25106701;28.05.2015 12:33;[id252652514|Алан], небольшое уточнение:<br><br>&gt : Большевики нарушили традицию российской государственности<br><br>Царя свергли не большевики, а Белое движение. Большевики свергли уже их Временное правительство.<br><br>События трагические, но винить во всем Ленина - тоже как-то однобоко и глупо.;0;;ф4,и3;4
10984;62291;203637;252652514;202484;25106701;28.05.2015 18:19;[id2679109|Алексей], переломным моментом была не февральская революция,которую встретили на ура в Лондоне и Париже(а то как,ведь Временное правительство и дальше обещало Антанте воевать с Германией,оплачивая это новыми миллионами жизней русских солдат),а предательство большевисткой клики во главе с Лениным и Троцким в Бресте,где был подписан одноимённый сепаратный мирный договор с Кайзеровской Германией , а фактически капитуляция , по которой Россия теряла  Финляндию,Варшавское герцогство,Прибалтику и даже Украину .<br>Кайзеровские войска в те смутные годы дошли чуть ли не до Баку, из-за предательства государственных интересов России  шайкой большевиков во главе с Лениным и Троцким. Не путайте понятия.<br>Царя свергло Белое движение !!!!!???????????????????????Ужас!<br>Боже , вы хоть что то о гражданской войне и Белом движении знаете?<br>Посмотрите хотя бы фильм об адмирале Колчаке на худой конец.<br><br>Ленин был редким мерзавцем, и всю степень его  чудовищного влияния на историю России ещё предстоит объективно оценить в будущем.<br>Но своё наказание он уже получил , превратившись почти на 100 лет после своей смерти в  таксодермическое чудо на главной площади страны, которую он в своё время вверг в более чем 100летнее  трагическое  состояние.;0;;т4,и3;4
10985;62292;203648;274592013;202484;25106701;28.05.2015 18:35;КОНФЕДЕРАТИВНАЯ УКРАИНА: ЭССЕ О РОКОВОМ РАСПАДЕ НЕЗАЛЕЖНОЙ<br>http://cont.ws/post/89064/;0;;ж4;2
10986;62293;203694;2679109;202484;25106701;28.05.2015 19:40;&gt : переломным моментом была не февральская революция<br><br>Т.е. в (как ты выразился)  нарушении традиции российской государственности  февральская революция роли не сыграла?<br><br>&gt : Не путайте понятия. Царя свергло Белое движение !!!!!?<br><br>Да, спутал. Так кто свергал? не те же?<br><br>&gt : Временное правительство и дальше обещало Антанте воевать с Германией,оплачивая это новыми миллионами жизней русских солдат<br>&gt :  был подписан одноимённый сепаратный мирный договор<br><br>По-твоему, нужно было продолжать убивать эти миллионы на Первой мировой?<br><br>А скажи мне, какие шансы у страны выиграть во внешней войне, когда в самой стране только что произошла революция и гражданская война?<br><br>&gt : Посмотрите хотя бы фильм об адмирале Колчаке<br><br>С Хабенским что ли? Может еще Утомленные солнцем-2 посоветуешь, как эталон исторического и патриотического кино?<br><br>&gt : 100летнее трагическое состояние<br><br>Это ты про то время, когда Советский Союз был сверхдержавой?;0;;б3, ж3, а3 ;4
10987;62294;203700;252652514;202484;25106701;28.05.2015 19:51;[id2679109|Алексей], и что это за куча  абракадабры ? Вы  тупо невежественны и дремучи в истории , акститесь!<br>Уважаемый , мне не о чем говорить с  человеком,который считает  что  белогвардейцы свергли царя(это при том, что абсолютное  их большинство воевало против красных под монархическими лозунгами),и не знает что Первая Мировая война закончилась в ноябре 1918 года , поражением Центральных держав, и Россия могла быть в числе победителей, не предай интересы страны ради сохранения собственной власти большевики во главе с Лениным. А Гражданская война развернулась в России именно в конце 1918 года и продолжалась аж до 1922 года.<br><br>Читайте больше , уважаемый, фильм я вам посоветовал потому что это сейчас ваш уровень, на большее вы не тянете!!!!!!??????O;3;;п3;4
