;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
10529;68145;194239;22156819;194161;25106701;07.05.2015 9:26;Чудовищное наследие это университеты, школы, больницы, корабли, танки, ЯО, ну и города, я так понимаю;3;;;ц4;2
10530;68146;194240;3702169;194161;25106701;07.05.2015 9:33;Да идите вы со своей  помощью !;0;;;Б2;2
10531;68147;194241;22156819;194161;25106701;07.05.2015 9:33;Хотя да, как я мог забыть ельцинскую эпоху процветания и счастья;0;;;Ц4;2
10532;68148;194243;2363095;194161;25106701;07.05.2015 9:42;только долбоеб нынче может верить в капитализм и демократию)))))))));0;;;ц4,л4;2
10533;68149;194245;125471530;194161;25106701;07.05.2015 9:43;Идите лесом со своими миллиардами и спасением.;0;;;Б2;2
10534;68150;194246;172651413;194161;25106701;07.05.2015 9:45;[id278315067|Пьяный], нерусские и неправославные;0;;;ч4;3
10535;68151;194251;172651413;194161;25106701;07.05.2015 9:51;[id2363095|Несвет], значит Путин долбоеб;0;;;л3,с3;4
10536;68152;194252;2363095;194161;25106701;07.05.2015 9:52;[id172651413|Дима], ах да, я забыл что это путин виноват))))));0;;;Ц3;3
10537;68153;194253;172651413;194161;25106701;07.05.2015 9:53;[id2363095|Несвет], стоп.<br>У нас капитализм? капитализм<br>По конституции демократия? демократия.<br><br>не вижу противоречий.;1;;;Ж4;1
10538;68154;194254;2363095;194161;25106701;07.05.2015 9:54;[id172651413|Дима], мальчик иди на хер отседава, это тебе не лекция. вопросы задавай где положено...;0;;;н3,г3;4
10539;68155;194255;172651413;194161;25106701;07.05.2015 9:54;[id2363095|Несвет], это контакт. Тут положено задавать вопросы.<br>То что ты сливаешься - говорит только о твоей тупости и штампах;0;;;П3, Н3;4
10540;68156;194257;185491271;194161;25106701;07.05.2015 10:02;Чёрное - это белое, белое - это чёрное!;0;;;Ц2;2
10541;68157;194258;5748237;194161;25106701;07.05.2015 10:06;Это конечно хорошо, но какого хрена европейские фермеры получают 100% субсидии от государства? это совсем не по-рыночному.;0;;;Ж4;4
10542;68158;194262;26877308;194161;25106701;07.05.2015 10:15;уахах они в 90-ые грабили страну, да в принципе и сейчас грабят. интересно узнать какие ужасные наследия коммунизма у нас были?)));0;;;Ж4;2
10543;68159;194269;137591215;194161;25106701;07.05.2015 10:56;Чип-и-Дейлы херовы  ??  ??  ??;0;;;Л2;1
10544;68160;194272;266745704;194161;25106701;07.05.2015 11:03;Тут только ржать,больше комментировать не стоит))));0;;;Ц2;0
10545;68161;194275;5748237;194161;25106701;07.05.2015 11:14;Самое печальное, что так оно и есть;0;;;Ж4;1
10546;68162;194276;98272865;194161;25106701;07.05.2015 11:19;90е годы - годы тесной дружбы с  нашими американскими друзьями , когда мы были полностью открыты для сотрудничества.<br>По совместительству, время полной нищеты и развала экономики, с перестрелками на улицах, терроризмом на Кавказе, который  нашими западными друзьями  поддерживался.<br>Спасибо за  помощь  и идите на хуй;3;;;Ж4, Ч4;1
10547;68163;194278;20931744;194161;25106701;07.05.2015 11:34;Во времена ,когда они якобы пытались спасти Россию ,я похоронил почти всех друзей и одноклассников и живя в маленьком городке остался с 3 детьми на руках без жилья и работы. Таких как я миллионы.;1;;;е1,ч2;2
10548;68164;194284;278315067;194161;25106701;07.05.2015 12:03;[id172651413|Дима], хрень,Россия многонациональная страна и никогда не поднимался вопрос кто тут у нас кто.Этого не позволит никто и никогда делать.Это понятно?;0;;;Б3, П3;3
10549;68165;194286;172651413;194161;25106701;07.05.2015 12:03;[id278315067|Пьяный], поэтому мою бабушку алкаш в очереди жидовкой обозвал?;0;;;А3;4
10550;68166;194287;278315067;194161;25106701;07.05.2015 12:05;[id172651413|Дима], ну и чё,мою жену татаркой называют хотя она русская по всем корням.Дураков что ли мало;0;;;Е1;4
10551;68167;194288;172651413;194161;25106701;07.05.2015 12:06;[id278315067|Пьяный], нет, моя бабушка и правда еврейка.<br>Но сейчас в моду снова национальный шовинизм входит.;0;;;Е1;4
10552;68168;194289;137591215;194161;25106701;07.05.2015 12:08;а почему евреи обижаются, когда их евреями <br>называют? странно как-то;0;;;А3;4
10553;68169;194290;278315067;194161;25106701;07.05.2015 12:10;[id172651413|Дима], кухонный всегда был,я помню в СССР у нас на заводе работали и мордва и чуваши,так их так и называли ,а прибалта одного звали чухонь,Холол называл меня кацап,а я его хохляцкой мордой.Как то со смехом это было без злости.Короче от дураков конечно не застрахуешься никакими законами,надо исходить из того,что нормальных больше.;0;;;Е1;4
10554;68170;194292;172651413;194161;25106701;07.05.2015 12:10;Тогда да, потому что все понимали 0 лишь бы человек хороший.<br>А щас прям какое-то деление, на наших и ненаших по рождению. Бред.;0;;;Ж3 ;4
10555;68171;194295;267294;194161;25106701;07.05.2015 12:12;враки!;0;;;Б3;0
10556;68172;194296;278315067;194161;25106701;07.05.2015 12:14;[id172651413|Дима], это отголосок 90-х я так думаю;0;;;Ж3;4
10557;68173;194297;17352755;194161;25106701;07.05.2015 12:15;особенно предпоследний абзац  порадовал . спасители вы наши)))) так вот что это на самом деле было))) у меня приступ истерического смеха)))) ай да Вашингтон Пост, ай да молодцы;0;;;Ц2;0
10558;68174;194305;9143410;194161;25106701;07.05.2015 12:28;Ну они действительно тогда пытались как то помочь. Другое дело, что оказалось не просто  что русскому хорошо- то немцу смерть , но и наоборот.;1;;;Ф3;1
10559;68175;194335;20098493;194161;25106701;07.05.2015 13:54;Все могло бы быть по иному, но, как привести к смирению  Золотого тельца  от капитализма, это даже Марксу было не подвластно, тем более, это непсильная задача для сегодняшних рабов Тельца, независимо от того, где клеймены они, на Западе или Востоке.;0;;;Ж4;3
10560;68176;194336;234999807;194161;25106701;07.05.2015 13:58;нам в России виднее чем вы тут занимались. идите на хуй с вашей помощью;0;;;ч2;2
10561;68177;194337;151982648;194161;25106701;07.05.2015 14:04;Смерть избавила бы запад от мучений-связанных с кончиной западной модели мира!Желаю западу долго  наслаждаться  плодами дерьмократии-велком ту ад!;0;;;м2;2
10562;68178;194700;206986209;194161;25106701;07.05.2015 21:08;Спасители, елы-палы!;0;;;Ц2;0
10563;68179;194748;110225069;194161;25106701;07.05.2015 21:26;Себя пусть спасают;0;;;Р2;1
