;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
10593;81675;177906;287804305;177820;25106701;23.03.2015 2:32;[id11326792|Марк], это понятно. Республика Крым... Ну и ну;0;;;В3;3
10594;81676;177913;247116389;177820;25106701;23.03.2015 5:59;Ребят, ну во-первых, при СССР мы сами себя кормили и лекарствами и т. Д и вообще себя кормили... Дальний восток всегда кормил западную часть России , ну чтож поделать такова политика РФ, так что все нормально, Крым - дома!!!);0;;;Ж3;3
10595;81677;177914;280218976;177820;25106701;23.03.2015 6:21;ох уж эти сердобольные американцы с европейцами ?? http://vk.com/photo-25106701_357298819;3;;; - ;
10596;81678;177916;202959370;177820;25106701;23.03.2015 9:11;О людях вспоминают только иследователи общ.мнения или при подсчете погибших за время конфликта. Обычно думают об одном человеке только . Например Садам Хусейн,Муамар Кадафи,Башар Асад. И вот запад совершает ошибку что решил подумать об Путине в том же ключе.;1;;;Ж4;2
10597;81679;177917;41491268;177820;25106701;23.03.2015 10:27;[id165363638|Людмила], Я в фашистском рейхе живу под названием Российская Федерация ! ))) А вы где???;0;;;Т4;3
10598;81680;177927;34902678;177820;25106701;23.03.2015 12:47;[id41491268|Софрон], Вам можно только посочувствовать, может вам с такой идеологией поискать более величественного существования за рубежом... Прекрасно подойдет например Польша или Латвия.;0;;;Р3;4
10599;81681;177934;41491268;177820;25106701;23.03.2015 13:03;[id34902678|Владимир], Посмотрите фильм М.Рома  Обыкновенный фашизм  . Там есть моменты про то, почему настоящие патриоты не уезжают из фашиствующих режимов!;0;;;Р3;4
10600;81682;177935;34902678;177820;25106701;23.03.2015 13:05;[id41491268|Софрон], Посмотрю, на досуге. Спасибо. Хотя возможно фильм был снят, для поднятия патриотического духа в СССР, патриотами ведь легче управлять.;0;;;И3;4
10601;81683;177937;41491268;177820;25106701;23.03.2015 13:09;[id34902678|Владимир], Всё для Вас. только просвещайтесь! ));0;;;Р3;4
10602;81684;177938;161273955;177820;25106701;23.03.2015 13:10;[id41491268|Софрон], Что-ж вы живете в столь ненавистной стране.?езжайте в другую и все дела... ??;0;;;А3;4
10603;81685;177940;34902678;177820;25106701;23.03.2015 13:11;[id161273955|Галина], Он выразился неверно, имея в виду совершенно другой смысл.;0;;;В3;4
10604;81686;177941;34902678;177820;25106701;23.03.2015 13:13;[id41491268|Софрон], По мере сил, сейчас лекции Петрова посматриваю о мировом правительстве.;0;;;Е1 ;4
10605;81687;177942;41491268;177820;25106701;23.03.2015 13:14;[id161273955|Галина], А я лёгких путей не ищу! Это приспособленцам легче сидеть на одном месте и либо молчать либо подыгрывать власти!!!! ))  А ещё, в России есть огромный пласт вахтовиков, которые любит пудрить мозги населению о  патриотизме  но своих детей, жён, любовниц и любовников вместе с деньгами держат в гей Европе! )));0;;;е1,щ4;4
10606;81688;177943;161273955;177820;25106701;23.03.2015 13:14;Я из всех обще сказанных слов Сафроном,подумала .что он еле живет и выживает в этой( Редиске)России.;0;;;Ц3;4
10607;81689;177944;161273955;177820;25106701;23.03.2015 13:18;Видимо этих приспособленцев (коих большинство по видимому),устраивает нынешнее происходящие перемены,в том числе и возвращение Крыма!Вот бы нам ещё северную Ирландию вернуть(,но это я про своё государство).Думаю что надо учитывать мнение жителей прежде всего!;0;;;Ж3, Ц3;3
10608;81690;177945;34902678;177820;25106701;23.03.2015 13:23;По поводу просвещения и Украины, я склонен к идеологии Деникина, который утверждал, что просвещение наше все. А вот цитата из его книги про Украину.  Ни о каком украинском независимом государстве не может идти речи :  их лидеры, вчерашние батраки у малорусских сахарозаводчиков и польских магнатов, считают, что государство - это село, что они могут его построить будто вскопать огород после пляжки горилки. Украинство - эталон бахвальства и местечковой ограниченности, не видящей ничего дальше канавы своего хутора... ;0;;;ж4,с3;1
10609;81691;177946;41491268;177820;25106701;23.03.2015 13:25;[id161273955|Галина], Думаю если Мой президент увлечётся чтением экзотических книг по древнейшей истории Руси.. то наши  учёные  мужи докажут, что кельты были потомками древних Русов.. И тогда ждите присоединения Ирландии к Великой России!!! ));0;;;Ш3;4
10610;81692;177947;161273955;177820;25106701;23.03.2015 13:26;[id41491268|Софрон], хорошо,летать не так дорого будет)));0;;;ш4;4
10611;81693;177950;41491268;177820;25106701;23.03.2015 13:28;[id34902678|Владимир], Деникин конечно  авторитет  Но для меня он не референтное лицо в национальном вопросе! Поэтому Белые и проиграли гражданскую войну!;0;;;ж4;4
10612;81694;177952;41491268;177820;25106701;23.03.2015 13:30;[id161273955|Галина], Не скажите, так как Россия относится к своим территориям то Вам дешевле будет независимость сохранить.. ))) Нам вот например до Сеула или Токио дешевле долететь чем до столицы нашей федерации!!! ));0;;;Ж3;4
10613;81695;177954;34902678;177820;25106701;23.03.2015 13:45;[id41491268|Софрон], Сложно не согласиться с вами по поводу проигранной войны, но причины этого, тотальная необразованность. А так же такие низменные качества как зависть и подобные им. Захватившие власть обещали народу, то чего не как не могли дать (пропаганда катарсиса для пролетариата). Как следствие глупость взяла верх над массой. Ну само собой это мое личное мнение. Моего прадеда расстреляли эти люмпены, он был простым сельским учителем, но в нем видели угрозу, точнее не конкретно в нем, а в просвещении и образовании и искореняли со всей жестокостью, чтоб не возможно было возродить учение в массах.;0;;;И3, Е1;4
10614;81696;177955;41491268;177820;25106701;23.03.2015 13:56;[id34902678|Владимир], Многих постреляли как белые так и красные. Но вот чего нельзя отнять у Большевиков так это то, что они  покончили с неграмотностью и провели индустриализацию.;1;;;Ж3;4
10615;81697;177962;34902678;177820;25106701;23.03.2015 14:06;[id41491268|Софрон], Бред чес слово, точнее бред от части, спустя 20 лет они стали двигаться в этом направлении. Вы говорите так, что они ради искоренения неграмотности и индустриализации это делали. Вот, что Бунин писал в  Окаянных днях :  Город чувствует себя завоеванным, и завоеванным как будто каким-то особым народом, который кажется гораздо более страшным, чем, я думаю, казались нашим предкам печенеги. А завоеватель шатается, торгует с лотков, плюет семечками,  кроет матом . Так же в своих произведениях высмеивает это Булгаков и другие классики.;0;;;Б3, Ж3;4
10616;81698;177993;140145045;177820;25106701;23.03.2015 16:25;[id34902678|Владимир], еще большевики покончили с 12 часовым рабочем днём, затем если вы господин против советской власти купи палатку и уйди те жить в неё так как мы живём в домах построенных в СССР и почему то твои же про родители гордились СССР , а так же какой скачок совершил ссср в модернизации по сравнению с царской Россией это достоверный факт , ты получил бесплатное образование благодаря коммунистам , что ты на это скажешь господин тролль;0;;;Ж3;4
10617;81699;178045;34902678;177820;25106701;23.03.2015 19:35;[id140145045|Вадим], детям своим расскажете эту ахинею. Не кто не знает как сложилась бы жизнь не приди большевики к власти.;0;;;Ч3;4
10618;81700;178047;140145045;177820;25106701;23.03.2015 19:44;[id34902678|Владимир], ну если бы они остались то такие как ты сидели и не выпендривались. А ты я смотрю в группе в каждой бочке затычка. готов поспорить у тебя все аргументы говорятся так у меня знакомые друзья рассказывали ты просто гений;0;;;Н3;4
10619;81701;178050;34902678;177820;25106701;23.03.2015 21:47;[id140145045|Вадим], очередной бред, отписался я в 3 х темах всего и везде тебя наблюдаю, нах вообще быдлу отвечаю сам не пойму.;0;;;Ф3, Л3;4
10620;81702;178051;140145045;177820;25106701;23.03.2015 21:50;[id34902678|Владимир], я смотрю ты тот локальный индивид;0;;;Н3;4
10621;81703;178052;140145045;177820;25106701;23.03.2015 21:54;[id34902678|Владимир], я думаю ты тот локальный индивид, который стремиться мостифицировать абстракцию, но думаю я не должен читать то как твоя тенденция парадоксально илюзирована, твой IQ думаю стремится к 0 или - бесконечности, дальнейший разговор думаю с тобой будет не рентабельно. удачи тебе от быдла;0;;;Л3, Г3;4
10622;81704;178053;34902678;177820;25106701;23.03.2015 21:57;[id140145045|Вадим], ну а ты кто ? Ярлыки он тут вешает...может маргинальный имбицил с явно выраженной степенью инфантильности ? Книги иди читай.;0;;;Л3;4
10623;81705;178054;140145045;177820;25106701;23.03.2015 21:59;[id34902678|Владимир], а ты сам то много прочитал?;0;;;А3;4
10624;81706;178055;34902678;177820;25106701;23.03.2015 22:00;[id140145045|Вадим], мне удачи от быдла (с);0;;;П3;4
10625;81707;178056;140145045;177820;25106701;23.03.2015 22:01;[id34902678|Владимир], это был сарказм;0;;;К3;4
10626;81708;178138;240814264;177820;25106701;24.03.2015 9:01;брат на брата пошел,<br>запад тешится<br>а заморскии интриган,<br>нервно чешется.<br>все не так пошло как он заказывал,<br>черныи бес свои грехи враньем отмазывал.<br>улыбается фальшиво, извивается<br>сотни беженцев не видит, издевается.<br><br>а братья друг другу морды лупили,<br>кровь уже пролили,хаты спалили.<br>пропоганду обе стороны взлохматили<br>несогласные зачислены в предатели.<br>врет один, другой не договаривает<br>ком обид растёт, адренашин зашкаливает.<br><br>и вот настало перемирие,<br>хоть в прочный мир не кто не верит,<br>кому то лишнии день судьба отмерит<br>весна, надежда и тепло.<br>где день там два, а бог даст больше<br>так хочется пожить подольше<br>обидам и смертям назло.<br>остановитесь братья,не деритесь<br>пусть каждыи свои копает огород<br>один равняется на запад,<br>второи взирает на восток.<br>проидут года,обиды стихнут<br>переосмыслив прошлые дела<br>наидутся общие заботы<br>когда закончится вражда.<br><br>если понравилось,селаите репост;0;;;Ж3;4
10627;81709;178248;231021500;177820;25106701;24.03.2015 13:35;Крымчане любым  спасателям глотки перегрызут за  оккупанта ;0;;;И3;3
10628;81710;178251;231021500;177820;25106701;24.03.2015 13:37;[id41491268|Софрон], хуевый ты какой то русский, второго сорта);0;;;Л3;4
10629;81711;178260;41491268;177820;25106701;24.03.2015 14:05;[id231021500|Александр], Кто сказал, что я этнический Русский??? И разве русские делятся по сорту?;0;;;А3;4
