;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
9782;75099;185522;284065102;185501;25106701;15.04.2015 3:13;Так же можно сравнить и уровнять нацизм с капитализмом. Пиндосы ,уничтожив 200000 японцев, в один момент, переплюнули и Освенцим и ГуЛаг! А если обобщить все жертвы имериалистических войн, только в новейшей истории- Вьетнам, Югославия,Афганистан,Ирак,Ливия, да прибавить все смерти случившиеся из за того что люди подорвали здоровье впахивая на капиталистов, да еще и тех кто умер не получив лечения из за того что при капитализме не все могут себе это позволить, да еще и вообще всю несправидливость капитализма приплюсовать, так окажется что и нет кровавее режима!  <br>Статья -просто бред!;4;;;Ж4, Щ4;3
9783;75100;185523;14428474;185501;25106701;15.04.2015 3:21;[id284065102|Артем], то есть американцам надо было в своё время заткнутся и быть какой-нибудь никчёмной Канадой или Австралией? Всё что США делали за свою историю - они делали для себя и плевали на других. Есть чему поучиться.;1;;;Ж3, П3;4
9784;75101;185524;192815366;185501;25106701;15.04.2015 3:44;Либерасты множатся.;0;;;Л3;4
9785;75102;185525;254236284;185501;25106701;15.04.2015 4:35;Ху#й тоже от трамвайной ручки не отличается.;1;;;Ц3;4
9786;75103;185528;139685782;185501;25106701;15.04.2015 5:30;Как всегда- какой-то   теоретик, который,видимо,  отродясь не  был в России, естественно, не жил  при социализме,  путается в определениях коммунизма и нацизма, перевирает факты безбожно, скачет по верхам в историческом смысле , но очень важно и уверенно  выносит вердикт. Сия тенденциозная  статейка  в духе холодной войны  не выдерживает никакой критики.;4;;;Ч2, Н2;1
9787;75104;185533;32781941;185501;25106701;15.04.2015 7:01;Во времена Сталина в США еще рабство было а у Англии колонии где людей в прицепе за людей не считали, и жертвы миллионами исчислялись .А вот сегодня в 2014году когда нет Сталина нет рабов и мир вроде свободен ,демократия овладела Украиной и там убивают бомбят не согласных методами хуже чем Сталин -одно дело тебя переселили чтоб ты не противился ,и другое как демократическое правительство Киева под руководством США тупо уничтожают не согласных ,бомбами и пулями не жалея ни детей не женщин;2;;;Щ3;3
9788;75105;185535;90107325;185501;25106701;15.04.2015 7:13;[id101591596|Юра], ты посчитай сколько твоя демократия жизней унесла;0;;;Р3;3
9789;75106;185536;90107325;185501;25106701;15.04.2015 7:15;[id14428474|Василий], нацист он и в африке нацист;0;;;т4;4
9790;75107;185538;278315067;185501;25106701;15.04.2015 7:28;У них нет разницы в браках между мужчиной и женщиной(классический) и однополыми,гомосятина норма и так далее.Этот  умник почитал бы хоть главные постулаты коммунизма и нацизма.Так и хотят перевернуть всё с ног на голову.;1;;;Н3, Ж3;2
9791;75108;185541;171060995;185501;25106701;15.04.2015 7:59;  в других странах бывшего СССР: в Польше... <br>Что я пропустила?;1;;;Ж3;3
9792;75109;185542;14428474;185501;25106701;15.04.2015 8:11; сколько уничтожила демократия  говорят они, но они молчат про  сколько уничтожила гражданская война, красный террор и коллективизация  ну что за...;0;;;т4;2
9793;75110;185543;171060995;185501;25106701;15.04.2015 8:20;[id14428474|Василий], и так вопрос....всего за прошлый год привидите цифры жертв коммунизма и цифры жертв одичавшей демократии.Тут впору вопрос ставить о запрете символики  разносчиков демократии. ;0;;;с4;3
9794;75111;185546;14428474;185501;25106701;15.04.2015 8:35;[id171060995|Наталья], а научитесь ка самостоятельно пользоваться интернетом для поиска информации помимо соцсетей. А то мне с телефона несподручно.. Кстати если уж такая ностальгия и любовь к совку, то зачем вы вообще, ребятки гадите добрым людям своими комментами с компьютера и интернета что создали  злые пиндосы ? Ну не смешно ли? В Северную Корею езжайте и будет вам счастье или на Кубу там хоть тепло;0;;;Р3, Ц3;4
9795;75112;185548;41083702;185501;25106701;15.04.2015 8:38;[id14428474|Василий], а еще сколько жизней и ценностей унесла интервенция англии, франции, польши и сша?. Я поражаюсь тому, что люди с мерками этой эпохи подходят к той. Например японский империализм также не мало уничножил китайцев, но об этом не пишут.<br>И еще банально социализм как система дал бесплатное образование и медицину, защиту прав трудящихся, привел к эмансипации женщины, т.е. расширил ее права в обществе. Под страхом таких преобразований на западе в капитализме начались изменения, чтобы не случился социальный взрыв. Вы сравните какие права были у рабочих до появления ссср. И как они менялись под страхом революции.;1;;;Ж3;3
9796;75113;185549;171060995;185501;25106701;15.04.2015 8:48;[id14428474|Василий], яснопонятно.Как только вопрос неудобный сразу отсыл неизвестно куда.А Вам как обычно несподручно с телефона .<br>Кстати не много истории специально для Вас. http://vk.com/wall-69676367_10421;1;;;Н3;4
9797;75114;185550;14428474;185501;25106701;15.04.2015 8:53;[id41083702|Рустам], всё это просто замечательно! Но чтобы быстро и просто понять что сделал большевизм-социализм и его потомки во власти сейчас с Россией посмотрите какое место мы занимали в мире по всем параметрам до революции и до чего докатились сейчас. Кто приедет на парад 9 мая к нам? Папуасы всякие. Даже Китай и Индия (английская колония!) из гостей уже наравне с нами или лучше нас... Царь-батюшка, прости, мы всё просрали...(;0;;;у4,т4;3
9798;75115;185551;171060995;185501;25106701;15.04.2015 8:56;[id14428474|Василий], многое объясняющий комментарий.Я правильно поняла Вас ,что есть нации высшие и  папуасы вские ?;0;;;с3;4
9799;75116;185552;14428474;185501;25106701;15.04.2015 9:00;[id171060995|Наталья], ну это печально конечно как и всё что сейчас в Африке - результат необдуманных действий белых колонистов. Цивилизация им не нужна была и не нужна сейчас, но пусть вас греет тот факт что отдача от бывших колоний сейчас очень больно бьёт по  гейропе  в виде диких эмигрантов убийц и насильников. Так что справедливость восторжествовала. Надеюсь и с нашей великой родиной тоже всё наладится и мы сумеем или наши потомки смогут вернуть то, что отнял у нас 20 век. Всем добра!;0;;;Ж3, Ц3;4
9800;75117;185553;202959370;185501;25106701;15.04.2015 9:03;Незнаю комунистом мог стать любой , в том числе дворянин или еврей или цыган да хоть папуас. С фашизмом труднее если родился евреем стать членом СС шансов нет а умереть очень много.;1;;;Ж4;3
9801;75118;185554;8772606;185501;25106701;15.04.2015 9:04; ... двух главных авторитарных режимов... , в школу автор, в школу.<br> ... случае с бывшими балтийскими республиками и западными регионами Украины и Белоруссии, которые вошли в состав СССР в соответствии с пактом, подписанным между Гитлером и Сталиным...  это же в каком документе-то автор прочитал, что они ДОЛЖНЫ ВОЙТИ в состав СССР?<br> ... Наиболее вопиющим случаем является резня в Катыни, где были расстреляны тысячи польских солдат и офицеров...  давно уже признали ответственность за это мутное дело.<br> ...<br>В то время западные союзники СССР были заинтересованы скорее в исполнении воли Сталина...  о загнул, ну раз воля Сталина так широко распространялась, аж на интересы союзников, то всем заинтересованным нужно на коленях ходить и в грудь себя бить.<br> ... во главе столь обширной и многообразной страны, как Россия, может находиться лишь централизованная система управления и, по крайней мере, авторитарная?  - вот это загнул, иди снова в школу, запутался совсем.<br> ... добровольно присоединились к нацистам и совершали по их приказам тяжкие преступления, участвуя, например, в истреблении еврейского населени...  а своих братьев по крови можно? Или даже нужно?<br> ... об истории и ее пересмотре — эти вопросы лучше оставить историкам...  - ну так сам то куда лезешь?<br>  ...что при первом уничтожали по расовому признаку, а при втором по признаку социального происхождения...  потрясающе глубокий анализ. Автор в курсе, того, каким образом в Европе республики сменяли монархии?;1;;;Н2, Ч2, Ж4;2
9802;75119;185555;276291869;185501;25106701;15.04.2015 9:05;В натуре бред. Сравнили жопу с пальцем. К большевикам после революции около 30000 царских офицеров на службу пошло (т.н. военспецы), в том числе легендарный Брусилов (которые и создали Красную Армию): «В этот критический исторический момент нашей народной жизни мы, ваши старшие боевые товарищи, обращаемся к вашим чувствам любви и преданности к родине и взываем к вам с настоятельной просьбой… добровольно идти с полным самоотвержением и охотой в Красную Армию на фронт или в тыл, куда бы правительство Советской, Рабоче-Крестьянской России вас ни назначило, и служить там не за страх, а за совесть, дабы своей честною службою, не жалея жизни, отстоять во что бы то ни стало дорогую нам Россию и не допустить ее расхищения, ибо в последнем случае она безвозвратно может пропасть, и тогда наши потомки будут нас справедливо проклинать и правильно обвинять за то, что мы… не использовали своих боевых знаний и опыта, забыли свой родной русский народ и загубили свою Матушку-Россию» <br> <br>Воззвание «Ко всем бывшим офицерам, где бы они ни находились», А. А. Брусилов, 1920;1;;;Ч2, Ж4;2
9803;75120;185556;15108705;185501;25106701;15.04.2015 9:20;к 1940 г. почти все они были уничтожены. прошу не забывать, что машина - душегубка - изобретение советской власти;0;;;т4;2
9804;75121;185557;41083702;185501;25106701;15.04.2015 9:21;[id14428474|Василий], а вас беспокоит кто приедет на наш праздник? Меня не беспокоит. Вот такие как вы и развалили союз, а сейчас развалят россию на радость не папуасам. Вы сами ведете себя как папуас в этом сожалении.<br>А какое место то?<br>Страна, которая была аграрной, в которой накопилось столько социальных противоречий из-за половинчатых реформ, которая проиграла японскую войну из-за своей отсталости в промышленности против не то что Великобритании, но и Германии и Японии. Которая ввязалась в ненужную войну, после чего ее не стало.<br>Ну а по поводу того как живут Китай или Индия вы сравните сколько у них населения и какой уровень жизни у них.<br>Ну и по поводу Китая и Индии - они к нам приезжают, они кто - передовые экономики или папуасы?;0;;;А3, Н3;4
9805;75122;185558;41083702;185501;25106701;15.04.2015 9:24;[id14428474|Василий], а по поводу создали и т.п., а сколько украли технологий у нас в великие  демократичные  90е. Что бы говорить о том, что создали, наверно стоит посмотреть и на то, на каких физических элементах это все создавалось и кто к этим теориям приложил руки.<br>И вообще мой планшет китайцы собрали и придумали;2;;;П3;4
9806;75123;185559;41083702;185501;25106701;15.04.2015 9:26;[id15108705|Дмитрий], а как вам вполне демократичные резервации, где у индейцев нет никаких возможностей для развития? И сравните какие у нас были условия для порабащенных стран Балтии. Например рост уровня образования, здравоохранения, промышленности и т.п.;1;;;Ж3;4
9807;75124;185562;14428474;185501;25106701;15.04.2015 9:38;[id41083702|Рустам], да конечно Российская Империя была отсталой страной! У них даже ядерного оружия небыло!!1 И в космос не летали! Про жизнь Королёва то знаете надеюсь? Распутин ещё был при царе и ваще царь-Николашка-дурачок! Короч скучно с вами, советские люди, вы уж простите, но это вы развалили империю, союз развалили (клятва офицеров КГБ ага) и продолжаете разваливать мою страну. Активно разваливать если у власти или пассивно соглашаясь на всё что происходит вокруг;0;;;Ц3, Т3;4
9808;75125;185567;276291869;185501;25106701;15.04.2015 9:42;[id15108705|Дмитрий], да, это трагедия... Но те, кто выжил в репрессиях - внёс свой всклад в разгром 3-го рейха, который, кстати, довёл использование душегубки до  совершенства . Уравнивать нацизм и коммунизм - абсурд. Слишком разные идеи, принципиально разные. http://vk.com/video276291869_171415473;1;;;Б2;2
9809;75126;185589;41083702;185501;25106701;15.04.2015 9:56;[id14428474|Василий], ну как всегда, когда я прошу опровергнуть мои факты, начинают ерничать, говорить об атомной бомбе и т.п. Ну так что, по поводу поражения Российской Империи от Японии в 1905, что привело к первой революции?;0;;;Н3, А3;4
9810;75127;185596;41083702;185501;25106701;15.04.2015 10:01;[id14428474|Василий], раз вы так хаете СССР и лелеете РИ, расскажите об количестве образованных в РИ перед 1мв и в СССР перед 2мв.<br>Расскажите что уровень здравоохранения в совке и в ри?;0;;;А3;4
9811;75128;185598;41083702;185501;25106701;15.04.2015 10:03;[id14428474|Василий], я прошу сравнить позднюю ри и ранний ссср;0;;;А3;3
9812;75129;185603;41083702;185501;25106701;15.04.2015 10:04;Ну и остальных прошу привести сравнения по этим показателям между ссср до 2мв и основными союзниками и Германией. Это к вопросу о душегубке;0;;;р3;3
9813;75130;185655;83567481;185501;25106701;15.04.2015 11:31;[id1038871|Юрий], от сталина всем досталось;0;;;и4;3
9814;75131;185670;134313797;185501;25106701;15.04.2015 11:53;[id83567481|Александр], не гони..у меня нет ни одного родственника репрессированного...;0;;;Б3;4
9815;75132;185682;170881352;185501;25106701;15.04.2015 12:05;При чём тут коммунизм7 Существовало тоталитарное государство при Сталине с феодальным строем ,а может и рабовладельческим.Корми раба,чтобы ноги с голодухи не протянул.При Брежневе начали уходить от этого,пока его инсульт не хватил.Сейчас опять возвращаемся к той же системе.Поэтому и не нравиться такое сравнение;0;;;ч2;2
9816;75133;185735;8186282;185501;25106701;15.04.2015 14:57;среднему жителю СССР  коммунизм  дал квартиру, промышленное предприятие, образование (хотя бы среднее) и отношение к другим людям как как к равным.Что дал нацизм - ничего, только разрушенную страну. Были ли репрессии при Сталине - да, это печальная страница истории. А что касается  радостных жителей Прибалтики при входе немецких войск - во-первых. далеко не все жители были радостны, некоторых очень скоро уничтоили. Во-вторых, до 1940 режимы в Прибалтике были профашистскими, уж во всяком случае демократией там и не пахло, разве что без больших репрессий обошлись. К тому же надеялись, что немцы им государственность восстановят.;0;;;Ж4;1
9817;75134;185811;283836336;185501;25106701;15.04.2015 17:36;Само слово национализм иль проще говоря нацизм сразу - уже Харам!. :((*;1;;;Ж4;2
9818;75135;185817;8772606;185501;25106701;15.04.2015 17:48;[id170881352|Виктория], я надеюсь про феодализм и рабовладельческий строй - это поэтическое, так сказать, сравнение?;0;;;А3;4
9819;75136;185819;170881352;185501;25106701;15.04.2015 17:49;[id8772606|Дмитрий], слегка утрировано,подчеркиваю,слегка;0;;;И3;4
9820;75137;185821;8772606;185501;25106701;15.04.2015 17:51;[id283836336|Муслiм], разные термины то...);0;;;Ш3;4
9821;75138;185827;8772606;185501;25106701;15.04.2015 18:02;[id170881352|Виктория], ааа, натуральное хозяйство, землевладельцы-помещики, родовая аристократия, наследственная передача власти помазанников божьих, свободные крестьяне-собственники, которые не имеют личной и частной собственности, являюсь сами собственностью (х.з.как у них так получается) - типичная картина для 20-го века)));0;;;Ц3;4
9822;75139;185865;8772606;185501;25106701;16.04.2015 1:01;Роман, он не перепутал. Он вообще такого слова не знает - тоталитаризм.);0;;;Н3;4
9823;75140;186207;283836336;185501;25106701;16.04.2015 15:45;Хммм, всё равно чёрт блин а слово то одно!. :)*;1;;;Ш3;4
