;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;
13497;80263;179406;20951405;179368;25106701;27.03.2015 3:20;[id21237622|Владимир], ну слава Богу. Но вы все таки прислушайтесь к мнению людей о Хаарпе. Найдите достойного и подумайте.<br>Строить такое для фермеров бессмысленно.<br>Они же продвигают гмо,нафиг им климат менять? http://vk.com/photo-25106701_357739063;0;;Ж3;4
13498;80264;179407;21237622;179368;25106701;27.03.2015 3:28;[id20951405|Виталий], радиолокаторных станций относящихся к службе NORAD довольно много, как и станций с нашей стороны. Но haarp это скорее научная а не военная аппаратура. (Его давно уже хотели закрыть при том).<br><br>Дыр в небесной радиолокации почти нет. Возможно ракеты на США следовало бы запускать через Антарктиду и Южную Америку :)))<br><br>Но зафиксировать пуски ракет можем как мы так и они а вот сбить их - задача на порядок а может и на два сложнее. Считается что часть ракет сбить не удастся.;0;;Ж3;4
13499;80265;179408;20951405;179368;25106701;27.03.2015 3:39;[id21237622|Владимир], понятно что не все собьют,да и собьют,загрязнения будут.<br><br>Однако вы рассуждает с т.з. техникума,а в сети есть опросы учёных с научной степенью.<br><br>Ищите и подумайте ещё раз.;0;;Ж3, Р3;4
13500;80266;179409;21237622;179368;25106701;27.03.2015 3:42;[id20951405|Виталий], зачем мне что-то искать и думать, что давным давно уже пройденный материал.;0;;К3 ;4
13501;80267;179410;20951405;179368;25106701;27.03.2015 3:44;[id21237622|Владимир], как хочешь,не токо ж тебе советовал.<br> Зачем мне ...думать?  кто то будет думать и искать.;0;;П3;4
13502;80268;179411;21237622;179368;25106701;27.03.2015 3:45;[id20951405|Виталий], я просто не понял - о чем я должен подумать ещё раз? :);0;;А3;4
13503;80269;179412;180950704;179368;25106701;27.03.2015 5:14;К сожалению в современном мире правил нет как писаных так и неписанных сша это довольно ясно показали и обьяснили;1;;Ж4;1
13504;80270;179416;280218976;179368;25106701;27.03.2015 6:00;ишь блять как им не понравилось,от их уверенности в собственной невъебенности и безнаказанности можно только охуевать http://vk.com/photo-25106701_357741375;0;;Ц4;2
13505;80271;179424;133941677;179368;25106701;27.03.2015 6:23;круто - то что в это время сами обсуждали по каким городам РФ бомбить, конечно осталось для всех тайной;2;;И4;2
13506;80272;179430;6364046;179368;25106701;27.03.2015 7:39;Со времени распада СССР существует неписанное правило: не расширять НАТО на восток.;5;;Ж4;3
13507;80273;179433;21237622;179368;25106701;27.03.2015 7:53;[id6364046|Дмитрий], которое принято игнорировать.;0;;Ж4;4
13508;80274;179434;32781941;179368;25106701;27.03.2015 7:57;Рассказ Путина о том ,что оно дал команду чт бы оно было в боевой готовности ,а не что он готов был его использовать ,вот у США оно ЯО всегда в боевой готовности и что ,кстати сколько людей погибло от ядерных ударов СССР или России ?и сколько погибло от ядерных ударов США ?думаю подсчет количества жертв и сравнение дадут понять от кого следует ждать Ядерного удара .западные СМИ лжецы,мошенники !;5;;Ж4, Н2;1
13509;80275;179435;151875207;179368;25106701;27.03.2015 8:03;[id20951405|Виталий], хорошая цель );0;;Х3;3
13510;80276;179437;4629227;179368;25106701;27.03.2015 8:29;А он и не обсуждал ни с кем, был вежлив.;0;;Ж4;1
13511;80277;179444;294297886;179368;25106701;27.03.2015 9:22;Будет нужно - ёбнет и никого не спросит. Только поэтому нас еще не бомбит сша;3;;У4;2
13512;80278;179461;2679109;179368;25106701;27.03.2015 10:37;У СССР и России ядерное оружие - это средство сдерживания. Мы никого не бомбили, в отличие от  наших западных партнеров .<br>Но если уж они рыпнутся, никакие ПРО не помогут. Ядерная война это смерть всем. Мы не Япония, мы можем ответить. Только поэтому на нас не нападают.;1;;Ж4;3
13513;80279;179463;1994614;179368;25106701;27.03.2015 11:06;Как и ожидалось, Путин опять виноват..Впрочем, ничего нового);0;;Ш4;3
13514;80280;179464;20951405;179368;25106701;27.03.2015 11:17;[id151875207|Андрей], целым флотом защищена!;1;;В3;2
13515;80281;179465;20951405;179368;25106701;27.03.2015 11:19;[id2679109|Алексей], да у них и в доктрине описан любой превентивный удар из США по не демократам.;0;;Ж3;1
13516;80282;179467;140446;179368;25106701;27.03.2015 12:25;Уахахаха. Негласное правило нарушает. Нато вот тоже обещали не расширять. А потом Югославию разбомбили.;2;;Ц4;0
13517;80283;179560;2679109;179368;25106701;27.03.2015 19:22;Кстати, вроде бы, то  негласное правило  о нерасширении НАТО на восток было прописано в одном из наших договоров. В ответ на то, что Россия закроет базы на Кубе или типа того.;0;;Ж4;1
13518;80284;179571;1478601;179368;25106701;27.03.2015 20:14;Единственная страна которая применила ядерное оружие остается только сша которая типо за мир во всем мире ??;2;;Ж4;1
13519;80285;179661;225134308;179368;25106701;28.03.2015 14:02;Между прочим,фильм о Крыме снимался  для внутреннего пользования . Это НАМ Путин рассказал,как что было. А иностранцы сделали из мухи слона.;0;;щ2;2
