;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;;
12676;73720;187026;223034241;187000;25106701;17.04.2015 19:29;[id1038871|Юрий], а как насчет мед страховки и пенсии?;0;;;А3;3
12677;73721;187027;1038871;187000;25106701;17.04.2015 19:30;[id223034241|Александр], все по закону. Главное побольше писать какой путин хороший и как все плохо в Европе и США, на загнивающем западе, чем больше написал, тем больше заработал. Сиди и старайся родину за деньги любить.;2;;;Щ4;2
12678;73722;187028;223034241;187000;25106701;17.04.2015 19:31;[id1038871|Юрий], а график 2 через 2 ?;0;;;А3;4
12679;73723;187029;260972747;187000;25106701;17.04.2015 19:32;И почему тролли?;1;;;А3;3
12680;73724;187031;1038871;187000;25106701;17.04.2015 19:32;[id223034241|Александр], Да, я же написал, 2 через 2 по 12 часов. Сейчас работает по 250 человек в смену, надо по 300, офис хороший, выше на видео показан.;0;;;И3;2
12681;73725;187032;82697016;187000;25106701;17.04.2015 19:32;[id47760219|Денис], имя ему легион!;0;;;Ш3;3
12682;73726;187033;3143586;187000;25106701;17.04.2015 19:33;[id260972747|Вячеслав], ну потому что у запада монополия на правду видиния событий;2;;;ч4,ш2;2
12683;73727;187035;82697016;187000;25106701;17.04.2015 19:35;[id1038871|Юрий], то есть тролли из Савушкина 55 поставили на уши весь Западный мир и его последователей, в котором живет больше миллиарда человек ? Монстры просто));1;;;Ш3;3
12684;73728;187036;176081084;187000;25106701;17.04.2015 19:35;Мне на этот счет понравилось высказывание Стефена Эберта в передаче  время покажет , вроде бы, что и его в переписке постоянно обвиняют  путинским троллем  лишь за его объективность ??;0;;;Ж4;3
12685;73729;187037;176081084;187000;25106701;17.04.2015 19:36;[id82697016|Александр], ну, Спутник разоблачил, что там происходит в Савушкино, а именно массовый постинг на форумах... о солнечных батареях ?? Иными словами, СЕО-продвижение коммерческих сайтов под поисковые системы.<br>Вот они и злобствуют на Спутник.;0;;;Ж4;3
12686;73730;187038;82697016;187000;25106701;17.04.2015 19:37;[id176081084|Евгений], вот это правдоподобнее и банальнее;0;;;Ж3;3
12687;73731;187040;1038871;187000;25106701;17.04.2015 19:38;[id82697016|Александр], Не нужно преувеличивать. В свое время Путин очень переживал что власть проигрывает интернет, поэтому они нашли такой выход, люди за 40-45 тысяч стараются, работают, это не секрет у нас, вакансии тоже открыты, так что какждый для себя решает хорошо это или плохо за деньги Родину любить. Но это факт. Их кстати распознать очень просто, фейковые анкеты по 1-4 друга, без реальных фото и тексты : как хорошо в стране Советской жить, как хорошо нам всем путина любить и как плохо все на гнилом Западе , в Европе и пр.;0;;;Б3, Ж3;3
12688;73732;187043;202959370;187000;25106701;17.04.2015 19:42;У таких людей нет совести ! Они что думают что люди поверят что Боинг сбил не Путин. И жители Крыма добровольно захотели жить в РФ ! А не в свободной ,процветающей Украине.;2;;;с3;1
12689;73733;187044;176081084;187000;25106701;17.04.2015 19:42;[id1038871|Юрий], ну, покажите хоть один-единственный, реальный пример таких вакансий? <br>А в остальном, ваши домыслы о  фейковых страничках с 1-4 друга  и т.д., - их полно в самых разных сферах, в том числе, как правило, постящих  Путин злостне убийце и покорал Немцове .;0;;;Б3;1
12690;73734;187045;176081084;187000;25106701;17.04.2015 19:43;[id1038871|Юрий], открою вам немного глаза на жизнь и действительность: забейте в поиске  купить акки вк  и обнаружьте, что не проблема приобрести полностью  живые , заполненные, с друзьями, страницы. Так что вы о чем-то о своем, словно из деревенской избушки вещаете.;1;;;Н3;4
12691;73735;187047;1038871;187000;25106701;17.04.2015 19:44;[id176081084|Евгений], Вы типичный тролль с Савушкина!;0;;;Щ3;4
12692;73736;187048;1038871;187000;25106701;17.04.2015 19:44;250 человек в смену, смена 12 часов, круглосуточно, сидят, любят Родину за деньги, пишут за Путина и власть, зарплата 40-45 000р, вакансии есть, тексты и темы раздают в начале смены, охвачены все важнейшие СМИ интернета России и Запада, троллят чем больше, тем зар.плата выше. Санкт-Петербург, Савушкина 55.;0;;;Ж4;3
12693;73737;187049;82697016;187000;25106701;17.04.2015 19:45;[id1038871|Юрий], не тех защищаете. во-первых, там, по другую сторону баррикад точно такие же и получают они поболее, на Украине тоже платных троллей набирают. Америка вполне участвует в этой игре, см. мою ссылку сверху. Во-вторых, 300 человек не сделают погоды в сети как бы не старались. В-третьих, я в прошлом году попытался спорить на сайте CNN по поводу Украины, так меня там тупо забанили, как путинского тролля ??, а я всего лишь пытался им объяснить про события в Одессе 2 мая. Западники не любят правду, они любят получать разжеванную и фильтрованную информацию от своих СМИ. Что вы доказать пытаетесь? Что им можно дезу и брехню нести , а нам отвечать на неё нельзя ?;4;;;П3, Ж3, Е1;3
12694;73738;187050;176081084;187000;25106701;17.04.2015 19:45;[id1038871|Юрий], нет, вы ошиблись:<br><br>5250 человек в смену, смена 24 часа, круглосуточно, сидят, любят Запад за деньги, пишут за  женщин из Крыма  и сторонников оппозиции, зарплата 40-45 000р, вакансии есть, тексты и темы раздают в начале смены, охвачены все важнейшие СМИ интернета России и Запада, троллят чем больше, тем зар.плата выше. Санкт-Петербург, Задрищенская 155.;1;;;Ц3;3
12695;73739;187051;176081084;187000;25106701;17.04.2015 19:46;[id1038871|Юрий], отнюдь. Вы, боюсь, душевнобольной лишь, со всем вашим нелепым голословием.;0;;;л3;4
12696;73740;187052;1038871;187000;25106701;17.04.2015 19:46;http://vk.com/video109255142_171061532;0;;; - ; - 
12697;73741;187053;176081084;187000;25106701;17.04.2015 19:47;[id1038871|Юрий], хмммммм, потрясающе загадочный дом. В него входят и выходят люди! А также, этот же дом - вечером. Ок.;0;;;Ц3;4
12698;73742;187054;1038871;187000;25106701;17.04.2015 19:47;Кстати, на наших сайтах Савушкинских троллей не банят, они честно зарабатывают деньги за любовь к родине.;0;;;з3,о1;3
12699;73743;187055;1038871;187000;25106701;17.04.2015 19:47;[id176081084|Евгений], Работай тролль, зарабатывай, чем больше напишешь, тем больше заработаешь собака.;0;;;Щ3, Л3;4
12700;73744;187056;176081084;187000;25106701;17.04.2015 19:48;[id1038871|Юрий], ну, видите, на наших сайтах не банят госдеповских троллей - вы, как пример - они честно зарабатывают деньги за нелюбовь к родине и нелепое голословие, а также публикацию видео съемок дома, в который входят и выходят люди :  с намеком ??;3;;;Н3, Ц3;3
12701;73745;187057;176081084;187000;25106701;17.04.2015 19:48;[id1038871|Юрий], отнюдь, ведь я - не вы.;0;;;Б3;4
12702;73746;187058;1038871;187000;25106701;17.04.2015 19:50;[id176081084|Евгений], работай, работай, главное что бы последнее слово осталось за Савушкинским троллем.;0;;;Н3;4
12703;73747;187059;284065102;187000;25106701;17.04.2015 19:50;[id1038871|Юрий], а вот скажите, вы всему верите что читаете в интернете? Что по вашему доказывает это видео?;1;;;Ж3;4
12704;73748;187061;176081084;187000;25106701;17.04.2015 19:52;[id1038871|Юрий], работай, работай, главное что бы последнее слово осталось за госдеповским троллем, распространяющим голословие о некоем таинственном доме на Савушкина (ну, который тайно снят на видео, которое свидетельствует, что в него входят и выходят люди) для душевнобольных скудоумцев. Ок.;1;;;Ц3, Н3;3
12705;73749;187062;176081084;187000;25106701;17.04.2015 19:53;[id284065102|Артем], как это что? Дом - таинственный. Подпись в заголовке Савушкина 55, логово троллей. Также, в этот дом, как показывает видео - входят и выходят люди.;2;;;Ц3;4
12706;73750;187063;176081084;187000;25106701;17.04.2015 19:55;[id1038871|Юрий], <br><br>Адрес редакции:<br>Россия, Санкт-Петербург, улица Савушкина, 55. http://vk.com/photo-25106701_362265904;0;;;Ж3;3
12707;73751;187064;176081084;187000;25106701;17.04.2015 19:57;Отдал бы неандертальца Юрия бультерьерчику ?? http://vk.com/photo-25106701_362266090;0;;;А3;4
12708;73752;187065;51430676;187000;25106701;17.04.2015 19:58;[id1038871|Юрий], сборище западных троллей: Раньше эмигранты чистили сортиры, а сейчас доросли до работы в соцсетях, но крысиную сущность не поменять.<br>Уставная цель министерства правды BBG — распространение информации «в странах, где есть недостаток независимых СМИ». России в 160-страничной заявке BBG посвящён целый раздел («Противодействие реваншистской России»). <br><br>Нуланд: <br>  Я бы сказала, что за то же самое время, с 91-го года, США потратили около 18 млрд. долларов на Российскую Федерацию ;0;;;Ж3;4
12709;73753;187066;1038871;187000;25106701;17.04.2015 19:58;[id284065102|Артем], Я написал все расклады про этих троллей, со всеми подробностями, я знаю людей которые там работают, я не хочу ничего доказывать, это очевидно, общеизвестно. Ну работают люди, любят власть и Родину за деньги, что такого. можете и вы устроиться.;0;;;е1,р3;3
12710;73754;187068;176081084;187000;25106701;17.04.2015 20:00;[id1038871|Юрий], а что ещё могло бы доказать это, кроме вашего бото-голословия, ну и видео, показывающего дом, в который входят и выходят люди? По этому адресу, в частности, зарегистрировано средство массовой информации, к слову.;0;;;А3, Ж3;4
12711;73755;187069;1038871;187000;25106701;17.04.2015 20:01;[id176081084|Евгений], Хорошо стараешься, молодец, работаешь как надо ) ??;0;;;Ц3;4
12712;73756;187070;176081084;187000;25106701;17.04.2015 20:01;[id1038871|Юрий], зачем вы прислали видео запись дома, в который входят и выходят люди и по адресу которого зарегано СМИ? Подписав его  логово троллей . Вы хотели что-то доказать, очевидно, но ведь это странное видео ничего не доказывает, ни так ли?;0;;;А3, Б3;4
12713;73757;187071;284065102;187000;25106701;17.04.2015 20:01;[id1038871|Юрий], кого вы лично знаете??? И думаю что стройки и все остальные предприятия и производства опустели бы, если бы стуча по кнопкам, можно было бы 45т.р получить!!!;0;;;А3, Ж3;4
12714;73758;187073;1038871;187000;25106701;17.04.2015 20:02;[id176081084|Евгений], Чем больше напишешь, тем больше заработаешь, даже если повторяешься, молодец, премия будет!;0;;;Н3;4
12715;73759;187074;176081084;187000;25106701;17.04.2015 20:02;[id1038871|Юрий], ну, нечего ответить? Неудивительно.  Доказательства  оказались весьма примитивны качеством и скудны количеством. Ок.;0;;;Н3;4
12716;73760;187075;1038871;187000;25106701;17.04.2015 20:03;[id176081084|Евгений], Повтори еще, Пригожин выпишет двойную премию. плохо вас троллей обучают там, одно и тоже тяпаете как собачки.;0;;;Н3;4
12717;73761;187076;176081084;187000;25106701;17.04.2015 20:03;[id1038871|Юрий], http://vk.com/doc176081084_377489532;0;;; - ; - 
12718;73762;187077;1038871;187000;25106701;17.04.2015 20:04;[id176081084|Евгений], О, ну хоть что-то новенькое Савушкинский тролль выдавил, браво.;0;;;Н3;4
12719;73763;187078;145944645;187000;25106701;17.04.2015 20:04;Ахах, я там работала )))) ну, на Савушкина);1;;;Е1;4
12720;73764;187079;94818705;187000;25106701;17.04.2015 20:05;Знаете, чем отличаются пламенные оппозиционеры от нормальных людей, поддерживающих своего президента? Ненавистью к своим оппонентам до слюнявых брызг и шизофренией по отношению ко всякого рода  доказательствам . Например, ушлёпнутым белогондонникам давно всем известно, что у Путина по всей России и Европе сотни дворцов, построенных на украденные у народа деньги. Только вот дворцов этих никто не видел. Это как про суслика - его не видишь, а он есть. То же самое касается и этого мифического центра  путинских троллей . Один долбо..б брякнул, а другие, как стадо баранов заблеяли в ответ - дескать, да, есть такое дело. Ещё и бумажечку какую-то прилепили. Ну так вот я что хочу сказать всем ублюдошным нелюбителям Путина. Если хотите, я могу про любого из вас не только бумажечку сгоношить на фотошопе, но и видео снять, после которого вам придётся отмываться не один месяц. Так что уткните свои рыла, ублюдки белогондонные, любые ваши доказательства против нашего президента, не стоят и яйца выеденного.......;0;;;Ж4, М4, Л3;3
12721;73765;187080;176081084;187000;25106701;17.04.2015 20:05;[id1038871|Юрий], но ведь тролль - именно вы, весьма некачественный, разносящий один и тот же нелепый мусор: видеозапись дома, с входящими и выходящими из него людьми. Отчего вы такой скудоумный? У вас нет успеха.;0;;;Н3, Л3;4
12722;73766;187081;1038871;187000;25106701;17.04.2015 20:07;[id176081084|Евгений], Я тебе троллю сегодня заработать помог, напиши потом с реальной анкеты, не этой тролля, выпьем, расскажешь как вас там гоняют придурков, начальство то самые большие деньги себе загребает.;0;;;Н3;4
12723;73767;187082;176081084;187000;25106701;17.04.2015 20:07;[id94818705|Дмитрий], ну, нелюбители Путина - которые россияни, делятся на два типа: из 14% нашего населения, являющихся его оппонентами, 2% - неподдерживают его, потому что он  черезчур Путин , а 12% - потому, что он  недостаточно Путин . Т.е. их можно ещё понять.<br>А всякая иностранная грязь и шваль, как мы видим пример здесь неандертальца Юрия из Тайланда, прочие хохло-канадские выкидышь, прочая нечисть, т.д.. К ним, разумеется, не должно быть пощады.;0;;;Ж3, Л3;3
12724;73768;187083;176081084;187000;25106701;17.04.2015 20:09;[id1038871|Юрий], это реальная анкета. Я не тролль. А вот вы - весьма, ведь кроме нелепости какого-то некачественного мусора, а-ля  видеозапись, на которой дом и в него входят-выходят люди  ничего в себе не имеете. Это весьма показательно. Ок.;1;;;Ф3, Н3;4
12725;73769;187084;63890420;187000;25106701;17.04.2015 20:09;Бл, у них одна псака чего стоит.;0;;;Ц4;2
12726;73770;187085;176081084;187000;25106701;17.04.2015 20:10;[id63890420|Евгений], она в декрете, забеременела. И бородой поросла. http://vk.com/photo-25106701_362268202;0;;;ц4;4
12727;73771;187086;94818705;187000;25106701;17.04.2015 20:10;[id176081084|Евгений], я как раз имел ввиду радикальных оппов, у которых одна идея, при чём это не идея, как принести пользу России, как лучше её устроить, как принести благо её народу. Нет. У них одна тупорылая идея - снести режим Путина. А о том, что после этого они будут первые, кто повиснет на фонарях, они почему-то не думают...;2;;;Ж3;4
12728;73772;187087;1038871;187000;25106701;17.04.2015 20:10;[id176081084|Евгений],  реальная  анкета? )))))))))) как убого ... Ну работай дальше, старайся.;0;;;Ц3;4
12729;73773;187089;176081084;187000;25106701;17.04.2015 20:12;[id1038871|Юрий], именно так, реальная. А у вас, скорее всего липовая. Впрочем, если и реальная - это ничего не меняет, ведь вы остаетесь тем же самым, примитивным ботом лишь, не имеющим в себе ничего, кроме повторения мантры  путинские тролли  и некачественного мусора, а-ля  видеозапись, на которой дом и в него входят-выходят люди . http://vk.com/doc176081084_376974676;0;;;Н3;4
12730;73774;187090;176081084;187000;25106701;17.04.2015 20:14;[id94818705|Дмитрий], да, сконцентрированность на личности Путина, настоящий  культ личности  отрицательного толка, легко и сразу выдает недалёких, скудоумных провокаторов и купленных троллей. К счастью, это уже настолько очевидно, что не имеет эффекта более.;0;;;Ж3, Л3;3
12731;73775;187092;290161955;187000;25106701;17.04.2015 20:27;А еще с ними работают медведи, все жрут водку тк очень холодно, а 12 часов что отдыхаю играют на балалайках или вырезают матрешки;0;;;Ц3;3
12732;73776;187095;170881352;187000;25106701;17.04.2015 20:40;Троллей и с той, и этой стороны хватает.Отличает стиль.Если наши на рассуждения о том,что жизнь на данный момент весьма не радужна, требуют предъявить факты.Предъявляешь факты,кричать,что они сфабрикованы. Чужие тролли делятся на 2 типа:1.философы, приводят рассуждениями к ответу,кто виноват в плохой жизни : 2. одичавшие националисты,готовые уничтожить весь мир(смотрите,какие русские социально опасные);0;;;Ж4;3
12733;73777;187096;176081084;187000;25106701;17.04.2015 20:49;[id170881352|Виктория], на самом деле не так. Чужие тролли в основном, как и прежде, распространяют нелепые, весьма психоделические  факты  лишь: пустые, некачественные, зачастую лживые, но всегда крайне эмоциональные.;0;;;Б3, И3;3
12734;73778;187097;170881352;187000;25106701;17.04.2015 20:55;[id176081084|Евгений], применяют и такую тактику.Но с нашими всегда можно придти к согласию,если цель-улучшение нашей жизни;0;;;Ж3;3
12735;73779;187100;46761682;187000;25106701;17.04.2015 21:29;Туда можно трудоустроиться и работать удалённо?;0;;;А3;4
12736;73780;187114;33584112;187000;25106701;17.04.2015 22:27;Ой да!!!)))))Россияне в поте лица круглые сутки стучат по клавиатуре,в то время пока запад с наивной улыбкой на лице бегают по полянке за бабочками....ага,ага...взял вилку уже..));5;;;Ш2;2
12737;73781;187117;238865836;187000;25106701;17.04.2015 23:32;А где трудятся тролли-путинофобы?;1;;;А4;3
12738;73782;187120;278596496;187000;25106701;17.04.2015 23:41;ИНФОРМАЦИОННАЯ ВОЙНА: КОМУ ВОЙНА, А КОМУ СИНЕКУРА... Злодейские убийства Олеся Бузины и других истинных патриотов Украины заставляют по-иному оценить все, что происходит на наших информационных площадках. Соловьевские  вечёрки , толстовские  времена покажут ,  специальные корреспонденты ,  структуры времени  и прочие информационные  войнушки , откровенно говоря, уже основательно набили оскомину своими ходульными штампами, клишированными сценариями и одинаковостью персонажей. Чего только стоят одни и те же замызганные  представители украинской стороны , в тупой и щедро оплаченной истерике изрыгающие русофобскую ненависть и ядовитую злобу на донбасских  сепаратистов . Об американских  майклах  и  злобиных , загогулистых либералах  надеждиных  и бойких на ангажированный язык других пропагандистов и говорить нечего - все они настырно и в унисон долдонят, что Путин это плохо, а западные ценности и бедная жертва российского насилия Украина это хорошо. В общем, все дошло до того, что так и хочется крикнуть - Господи, научи нас всех отделять зерна от плевел и правду от лжи! А еще научи московских организаторов медиатусовок приглашать на эфиры и в другие СМИ забойных и умных ораторов из простого российского народа, беженцев и эмигрантов с Украины, представителей Белоруссии, Казахстана, Армении, Киргизии и остальных республик бывшего Советского Союза, авторитетных духовных наставников. И, пожалуйста, подскажи медийщикам, что в самой Америке есть всемирно известный философ-лингвист и острый полемист Ноам Хомский, который знает всю правду о Вашингтоне и киевско-нацистском режиме. Да и не он один, а много таких же знаменитых апостолов-оракулов из других стран мира не востребованы для пронзительных обращений к украинскому народу и гражданам мирового сообщества. В завершение этой темы и с надеждой на переформатирование медийного менеджмента напомним эпизод информационной войны прошлого с участием великого немецкого писателя-антифашиста Томаса Манна, которому 6 июня исполнится 140 лет со дня рождения. Тогда этот несгибаемый патр;2;;;Ж4, И4;1, 1
12739;73783;187122;161110125;187000;25106701;17.04.2015 23:47;[id278596496|Fatum], А может это неспроста. Зачем новые, свежие люди, свежие взгляды. Сейчас кому-то очень нужна консервация ситуации - потому и фигуры все те же.;1;;;Ж3;2
12740;73784;187127;1118657;187000;25106701;18.04.2015 0:05;Молодцы;3;;;Ц2;0
12741;73785;187274;238865836;187000;25106701;18.04.2015 9:59;Во второй раз задаю вопрос: где трудятся антипутинские тролли? Неужели ни одна иносмишка об этом не пишет?;0;;;А3;3
12742;73786;187278;140145045;187000;25106701;18.04.2015 10:51;Возьмите меня тоже в этот центр , хочу натянуть западных букашек;0;;;е1,м4;4
12743;73787;187300;176081084;187000;25106701;18.04.2015 11:37;[id140145045|Вадим], вам для этого следует как минимум знать в совершенстве 1 иностранный язык.;0;;;Р3;3
12744;73788;187303;140145045;187000;25106701;18.04.2015 11:56;[id176081084|Евгений], я знаю один в совершенстве русский язык;0;;;р4;3
12745;73789;187304;176081084;187000;25106701;18.04.2015 11:56;[id140145045|Вадим], ну, а каким образом вы намерены бороться с  западными букашками , которые не говорят по-русски в своих 99.9%?;0;;;А3;4
12746;73790;187305;140145045;187000;25106701;18.04.2015 11:57;[id176081084|Евгений], ну есть переводчик гугл ??;0;;;А3;4
12747;73791;187307;176081084;187000;25106701;18.04.2015 11:58;[id140145045|Вадим], но ведь читать его переводы суть читать головную боль.;0;;;Б3;4
12748;73792;187531;250181606;187000;25106701;19.04.2015 18:09;[id1038871|Юрий], ты по всей видимости работодатель таких акций;0;;;Н3;4
12749;73793;187919;1038871;187000;25106701;20.04.2015 19:43;http://www.fontanka.ru/2015/04/20/160/;0;;; - ; - 
