;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;интенет-анализ;контент-анализ
12251;29574;244580;1954875;243964;25106701;15.09.2015 11:56;[id256892362|Мерей], эти страны продали свой суверенитет. Вся Европа пляшет под дудку пиндосов(по ряду причин).<br>Где демократия? Люди выбирают управленцев, которые, в итоге, совершают действия под давлением третьей стороны? И где же тут  власть народа ?<br><br>Вот Швейцарию я бы выделил. Они действительно умудрялись в последние сто лет вести независимую политику, в пользу своего народа. И то, в последнее время, было несколько решений, сделаных явно под давлением.<br><br>P.s. И да, фальсиикации на европейских выборах- это уже очень старая история.;0;;П4;4
12252;29575;244845;188536215;243964;25106701;15.09.2015 19:46;[id18076212|Елена], вы вообще о чем говорите ?! При здесь прилично зарабатывают ? Тогда поезжайте в эти страны и поработайте , что вы сидите здесь . Запад виновен во всех бедах этих людей , надеюсь со временем они вытеснят европейцев с Европы , так справедливей . Остальное что вы написали это бред полный , вы значит тоже виновны в из бедах . Запад бомбит мусульман , и они же мусульмане в этом виноваты получается с ваших слов , да уж .;0;;Б3, р3, ж4;4
12253;29576;244847;188536215;243964;25106701;15.09.2015 19:47;[id18076212|Елена], и по поводу пособий , я считаю запад за все нанесенные беды мусульман должны платить им . Евреям ведь платят , вот и мусульмане платят тоже пусть . Надо и в нашу страну их принять , земли умная много , людей мало;0;;П4;4
12254;29577;244849;18076212;243964;25106701;15.09.2015 19:50;[id188536215|Рамазан], а теперь подумайте, почему бегут молодые и здоровые? Почему как наши деды в 41 не пошли с оружием на врага? Здесь много странного. И тем более, если учесть  подвиги  асада против своего народа-пытки, убийства и особенно мальчиков. Вырезались целые семьи, тысячи убитых своим же правительством. Может поэтому его и не поддерживает население?;0;;Н4,Т4;3
12255;29578;244850;188536215;243964;25106701;15.09.2015 19:53;[id18076212|Елена], вы своих дедов уже давно предали , эти деды были советскими людьми и ими правил Сталин . Вы не можете понять что страну бомбят уничтожают . А по поводу пыток , так американцы первые в этом , да и запад уже создают концлагеря для беженцев . Я посмотрел бы на вас если бы вас убивали , куда вы побежали бы;0;;Т3;4
12256;29579;244851;18076212;243964;25106701;15.09.2015 19:54;[id188536215|Рамазан], здраааасте...ещё и к нами...)) Вы уж как-то дружите со своей укрышей-то, чтоб так далеко не уезжала..)) Нам что, мало более миллиона беженцев с Украины? Или некуда деньги девать и сами разжирели? Нам ещё Донбасс восстанавливать, свои люди там в беде и гуманитарные грузы не копейки стоят однако. А учитывая, что эти люди бегут не работать, а требовать квартиры, богатые пособия , а не работу, делайте выводы.;0;;н3, а3, ж4;4
12257;29580;244852;188536215;243964;25106701;15.09.2015 19:55;[id18076212|Елена], надо принять , создать им условия работы , расселить по России , они не пьют, не богохулят . Так что почему нет;0;;С3;4
12258;29581;244853;18076212;243964;25106701;15.09.2015 19:55;[id188536215|Рамазан], кого это мы предали? Вы, полхоже с историй ну совсем не знакомы. Сталин -да, предал. А в наше время все ветераны обласканы - и пенсии более чем достойные и квартиры всем выданы.;0;;а3, н3,У4;4
12259;29582;244854;18076212;243964;25106701;15.09.2015 19:56;[id188536215|Рамазан], у нас самих безработных полно и в стране кризис. О чем вы вообще?;0;;Т3;4
12260;29583;244855;188536215;243964;25106701;15.09.2015 19:56;[id18076212|Елена], я лучше вас знаю историю , благодаря сталину и советскому войну мы выиграли фашистов;0;;И3;4
12261;29584;244856;188536215;243964;25106701;15.09.2015 19:57;[id18076212|Елена], наши не любят работать;0;;Н4;4
12262;29585;244857;18076212;243964;25106701;15.09.2015 19:57;[id188536215|Рамазан], по моему, я говорю с подростком.. понятно..;0;;н3;4
12263;29586;244858;188536215;243964;25106701;15.09.2015 19:57;[id18076212|Елена], и с чего вы взяли что народ не на видит режим Ассада ?;0;;а3;3
12264;29587;244859;188536215;243964;25106701;15.09.2015 19:58;[id18076212|Елена], с чего вы взяли , я не подросток , спасибо за комплимент;0;;а3, е1;4
12265;29588;244860;188536215;243964;25106701;15.09.2015 19:58;[id18076212|Елена], когда выс начнут бомбить напишите мне ....)))));0;;Ц3;4
12266;29589;244908;63105659;243964;25106701;16.09.2015 0:02;Как так, Европа виновата в убийстве 300 тысяч в Сирии.  Ответит Брюссель.;0;;Т4;4
12267;29590;244911;1954875;243964;25106701;16.09.2015 0:39;[id18076212|Елена], В Вашингтоне, 15 мая было опубликовано заявление, на основании коротких сообщений ЦРУ в котором говорится, что на данный момент времени президент Сирии Башар Асад может заручиться поддержкой 75% своих граждан, если выборы главы государства Сирии состоятся в следующем году. Об этом также сообщает ливанский телеканал ?Аль-Манар?. Интернетные Средства Массовой Информации, по утверждениям телеканала ?Аль-Манар? передают о том, что в коротких докладах ЦРУ в частности говорится , что нынешний президент Сирии Башар Асад может остаться на президентском посту вплоть до 2020 года. Также интернет СМИ передают, что по сообщениям, сделанным телеканалом, которые основаны на коротких сообщениях ЦРУ, американская разведка пришла к такому выводу на основании сообщений пришедших из Сирии, и данных опросов.;0;;ж3;4
12268;29591;244914;18076212;243964;25106701;16.09.2015 0:58;[id1954875|Владимир], тогда совсем не понятны эти игры...Почему бы (если эти заявления действительно были) не помочь Асаду в борьбе с Игилом? Тогда как наоборот, Обама грозит полной изоляцией России, если будет дальнейшая поддержка .;0;;ж3;4
12269;29592;244917;1954875;243964;25106701;16.09.2015 1:07;[id18076212|Елена], им не нужен Асад. Он не хочет прогибаться под США, а сотрудничает с РФ.<br>Кроме того, Сирия - последняя поддержка Ирана в этом регионе. <br>Падет Сирия - следующим падет Иран.;0;;И3;4
12270;29593;244920;18076212;243964;25106701;16.09.2015 1:16;[id1954875|Владимир], это понятно, но действия Асада по отношению к своему народу настолько жестоки, что народ вместо поддержки, предпочитает бегство. Ведь не для кого не секрет, что он там творил с населением своей же страны.;0;;ж3;3
12271;29594;244921;1954875;243964;25106701;16.09.2015 1:18;[id18076212|Елена], там война идет уже много лет, а сейчас американцы активно кроют авиацией места-дислокации боевиков (так они говорят), вот и побежал народ.<br>Асад как воевал с боевиками - так и продолжает воевать.<br>С чего вы решили, что люди бегут от Асада, непонятно.;0;;ж3;4
12272;29595;244922;18076212;243964;25106701;16.09.2015 1:28;[id1954875|Владимир], хорошо...но тогда почему люди не берут в руки оружие, а предпочли бегство? Трусы? Или что-то другое на уме? И где гарантия, что это не боевики ИГИЛ? И ведь что характерно- в основном молодые мужчины! И как только приближаются корреспонденты, сразу детей на руки и женщин вперёд. А женщин и детей-12-13 % Эти цифры озвучены были в ток шоу, где присутствовали эксперты из разных стран.;0;;Н4;3
12273;29596;244923;1954875;243964;25106701;16.09.2015 1:33;[id18076212|Елена], ну как же, большая часть берет в руки оружие. Есть и те, кто бежит. <br>Но только 15% из беженцев - беженцы из Сирии. Остальные 85% - это те, кто воспользовался ситуацией и выдает себя за сирийских беженцев.<br>Почему? Потому, что в Германии беженцы получают 400 евро/месяц + по 200 евро/месяц на детей до определенного возраста(не помню до какого) и не платят налоги. <br>Для сравнения - работник почты в Германии получает 500 евро, и из этих денег выплачивает налог.<br>Турки там уже не одно десятилетие обосновались на птичьих правах.;0;;б3,И4;3
12274;29597;244924;18076212;243964;25106701;16.09.2015 1:38;[id1954875|Владимир], к сожалению, этот кошмар может не обойти стороной и нас. Ведь не резиновая же и Германия и другие страны Евросоюза. От этого и тревожно. А информация очень противоречивая- каждый интерпретирует под своим углом. Там, в Сирии столько ещё религиозных течений, которые воюют ещё и между собой. Какой-то клубок проблем.;0;;ж3, и4;4
12275;29598;244925;1954875;243964;25106701;16.09.2015 1:45;[id18076212|Елена], сомнительно. У нас условия для беженцев совсем не такие интересные, как в Германии. Как я уже говорил выше - они не бегут, чтобы спасти свою жизнь, а ищут халяву.<br>А у нас надо учить русский язык, погодные условия у нас суровые, коммуникации развиты не плохо и т.д.<br>Но главное, мы устроим их на работу с з/п 20 тысяч, а не будем давать деньги просто так. <br>Так что не );0;;Т4;4
12276;29599;244926;18076212;243964;25106701;16.09.2015 1:54;[id1954875|Владимир],  мы устроим на работу с з/п. в 20 тыс.?  Я надеюсь, вы это пошутили, да? Во первых-они вообще не стремятся работать, а бегут , извините за  халявой . И ещё- у нас сейчас у самих безработица нарастает и не выплаты зарплаты уже по несколько месяцев на некоторых предприятиях. Пенсии не могут индексировать -нет денег, это с такой инфляцией и ростом квартплаты жить на пенсию в 8 тыс. приходится. Так кого ещё кормить-то? А ведь они ещё и жильё будут требовать!;0;;Т3;4
12277;29600;244929;1954875;243964;25106701;16.09.2015 2:14;[id18076212|Елена], все верно. Именно по этим причинам такого исхода не будет. <br>Сейчас правительство будет очень внимательно к национальным интересам, ибо народ волнуется. А русскому человеку вредно долго волноваться... он становится неуправляемым и агрессивным.;0;;в3, и4;4
12278;29601;244930;18076212;243964;25106701;16.09.2015 2:19;[id1954875|Владимир], сомневаюсь. За время правления Сталина, задавили все те чувства, отвечающие за желание конфликтовать с правительством. Очень вредно для здоровья. Предпочитаем молча приспосабливаться и надеяться исключительно на себя.;0;;б3, ж4;4
12279;29602;244931;1954875;243964;25106701;16.09.2015 2:22;[id18076212|Елена], ну чувств на штурм белого дома хватило. <br>Разумеется власти это не нужно, да и нам с вами. Так что все будет хорошо. Максимум - это беженцы дончане.;0;;ж3, и4;4
12280;29603;244932;18076212;243964;25106701;16.09.2015 2:28;[id1954875|Владимир], штурм был спланирован и подготовлен. Всё бутафория была, жалко только, что погибшие- реальные люди и погибли ни за что. За то, что кто-то просто делил власть.;0;;И4;4
12281;29604;244933;1954875;243964;25106701;16.09.2015 2:30;[id18076212|Елена], спланировать и подготовить у нас желающих достаточно. Но людей поднять не удастся, пока им нормально живется.;0;;ж3;4
12282;29605;245274;18076212;243964;25106701;16.09.2015 21:18;[id1954875|Владимир], не надо никого поднимать, хватит, наподнимались в 17 году..нет уж.дайте жить спокойно , тем более сами признаёте, что, как вы заметили,  нормально живётся . А желающие, это да..есть таки, это точно.;0;;ж3;4
12283;29606;245276;1954875;243964;25106701;16.09.2015 21:55;[id18076212|Елена], вы плохо улавливаете нить нашего разговора.<br>Я и говорю, что наши власти будут внимательно прислушиваться к настроениям народа, чтобы не допустить того, что было в 17-м году/начале 90-х. Поэтому не будет сирийских мигрантов у нас, т.к. народ уже на нервах.<br>:);0;;И4;4
12284;29607;245277;18076212;243964;25106701;16.09.2015 21:56;[id1954875|Владимир], да..был сегодня тяжелый день, видимо это от усталости. Значит мы об одном и том же..));0;;к1, в3;4
