;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;ИНТЕНТ;
2653;20105;255508;22229939;255438;25106701;27.10.2015 19:17;[id202914766|Andrzej], на так называемых  свободных  пабликах, где тусуются либералы, можно получить БАН задав обычный вопрос - Что тут за настрой и когда вы все пойдете сдаваться Западу. Сам видел.;2;;;И3;4
2654;20106;255509;202914766;255438;25106701;27.10.2015 19:19;[id22229939|Виктор], Ну можно их понять. Почему они должны идти и за свои деньги сдаваться западу, вместо того, что бы подождать, пока запад придет сюда, и тут на месте уже спокойно сдаться?;0;;;Ц3,С3;4
2655;20107;255511;22229939;255438;25106701;27.10.2015 19:20;[id202914766|Andrzej], ахаха ...;0;;;Х3;4
2656;20108;255512;37211027;255438;25106701;27.10.2015 19:21;дура какая-то.;0;;;Л2;4
2657;20109;255513;62222129;255438;25106701;27.10.2015 19:21;[id202914766|Andrzej], так меняй на зеленые, что теряешься? Или за так просиживать одно место в интернете тебе больше нравится?;0;;;Ц3;4
2658;20110;255514;267361595;255438;25106701;27.10.2015 19:23;[id42003678|Алексей], она все преувеличивает, доводит до абсурда. Будь-то мифическая боязнь войны в России или агрессия в Сирии. Россия действительно виновата, но только в половине приписываемого, другая половина нашим партнерам принадлежит. Что касается Сирии там вообще кристально чистая позиция. Сирийская оппозиция расстреливает женщин и подростков. Это пещерные люди, религиозные фанатики, которым нужно религиозное государство.;1;;;И4;4
2659;20111;255519;32753515;255438;25106701;27.10.2015 19:41;Что то у меня большие сомнения что она была у нас в Сибири;2;;;Т2;3
2660;20112;255520;42003678;255438;25106701;27.10.2015 19:42;[id267361595|Александр], согласен что боязни войны нет, потому что я сам живу в Сибири и много раз спрашивал людей про возможную войну из-за действий Путина. Как ни странно никто не верит в неё (в войну). Что касается гибели детей итд. Есть куча стран где они гибнут, и мы никого там не бомбим, тут не стыковочка вашей логики.<br>А логика проста - стрельнуть на расстояние 1500 км из маленьких кораблей в какую-нибудь точку земли, при этом ракеты пролетели над 2 странами, пожужжать двигателями бомбардировщиков, бомбя всех подряд, создавая хаос, в том числе 9 больниц (если верить ИНО сми). И 2 задачи выполнены - в РФ люди ликуют, ВО КАКИЕ МЫ СИЛЬНЫЕ, в ЕС И США начинают более серъёзно и аккуратно подходить к РФ,;0;;;Ж4;4
2661;20113;255521;42003678;255438;25106701;27.10.2015 19:44;Весь этот цирк очень плохо закончится для нас - россиян;0;;;У4;4
2662;20114;255522;252652514;255438;25106701;27.10.2015 19:47;Надо бы ей закрыть въезд на территорию РФ, да это только лишняя реклама для этой деградантки.<br>Так что дело за гражданским обществом в России, гнилые помидоры и тухлые яйца будут этой мадам к лицу!;4;;;М2;4
2663;20115;255523;145765223;255438;25106701;27.10.2015 19:47;Из какого старого шкафа эта моль вылетела?.....??;1;;;Л2;4
2664;20116;255524;25839514;255438;25106701;27.10.2015 19:49;Американцы с самого создания своего государства начали убивать: индейцев, рабов-африканцев, потом на азиат двинулись войной... Прикрываются миром и стабильностью.;1;;;П4;4
2665;20117;255525;25839514;255438;25106701;27.10.2015 19:50;Европейцы так же в своих колониях немало людей мучили и убивали, досих пор эксплуатация стран третьего мира существует. А виновата как всегда Россия.;2;;;Т4;4
2666;20118;255526;42003678;255438;25106701;27.10.2015 19:53;[id25839514|Юлия], Американцы были нашими союзниками в 1 мировую и 2 мировую.<br>Не забывайте что 1 мировую РФ проиграла и отдала часть Украины немцам (бресткий мир),<br>А во 2 мировую США уничтожили весь флот Японии, парализовав их, я уж про беспроцентынй лендлиз молчу и про второй фронт с 1943.<br>Можно сейчас полить всё этой мочёй, но Сталин писал благодарственные письма гражданам США в то время. Верьте истории, а не телевизору.;0;;;П3;4
2667;20119;255528;20931744;255438;25106701;27.10.2015 19:54;Бедняжке не нравится Путин,зато наверное нравились Горбачев со своим напарником,когда у нас было бедствие сопоставимое с Отечественной войной , а на Западе за счет этого небывалый эконлмический взлет.;1;;;Н2;4
2668;20120;255530;25839514;255438;25106701;27.10.2015 19:55;[id42003678|Алексей], мало ли чего там Сталин писал, но факты есть факты. Нет такого, что америкосы белые и пушистые, а русские звери. Я верю истории. А не пропаганде.;3;;;Ф3;4
2669;20121;255531;42003678;255438;25106701;27.10.2015 20:00;[id25839514|Юлия], а история говорит что они исторические наши союзники. <br>Мы НИКОГДА не воевали с США, зато воевали со всей Европой (много раз), Китаем и прочей нечистью.<br>США наш лучший друг, и нужно разобраться - как так получилось, что мы оказались в конфронтации с такой сильной, самой богатой страной. Как так случилось, что мы, обладая всего 6% ВВП от США всё время её провоцируем. <br>Чем мы хуже Европы, почему мы постоянно должны ради интересо Кремля всю жизнь жить в нищете ? ПОЧЕМУ ?;0;;;Ж4,С3;4
2670;20122;255532;25839514;255438;25106701;27.10.2015 20:02;[id42003678|Алексей], ты бредишь...;5;;;Н3;4
2671;20123;255533;163926557;255438;25106701;27.10.2015 20:04;[id42003678|Алексей], в 1943 фронт был уже практически в Европе. США специально задерживало вступление, ждало, чем закончится. Если бы мы проиграли, они поддержали бы Гитлера вне сомнения. Никогда СССР или России никто из западных стран горячим другом не был. Сильная страна с богатыми ресурсами для США лишь раздражитель. Официальные власти США сами признавались в этом. Одна доктрина Далласа против СССР чего стоит... И не для Кремля живем стараясь сохранить свободу от америкосов, а чтобы не было того ужаса, пошлятины, гейщины, которая творится там.;9;;;П4;4
2672;20124;255534;25839514;255438;25106701;27.10.2015 20:04;[id42003678|Алексей], при Боре Ельцине и Горбачеве мы жили со штатами душа в душу. А люди голодали. Я сама это время помню. Чего ты тут чешешь? Не держи людей за идиотов пожалуйста.;5;;;И4,Н3;4
2673;20125;255535;42003678;255438;25106701;27.10.2015 20:04;[id25839514|Юлия], в чём я не прав, если отбросить бла-ла ? <br>1.Мы воевали с США ? (не надо вспоминать Афган, Въетнам и прочую хрень, где воевали  Въетнамские  лётчики)<br>2. ВВП РФ больше чем в США ? Мы вообще чем-то можем гордиться ?;0;;;А3;4
2674;20126;255536;252652514;255438;25106701;27.10.2015 20:04;[id42003678|Алексей], боже, США  наши исторические союзники??? ! Большего бреда  давно не читал!!!! США  наш лучший друг !!??))))))<br>Это вы где такие грибы-галлюциногены берёте!!)));7;;;Б3,Ц3;4
2675;20127;255537;25839514;255438;25106701;27.10.2015 20:06;[id42003678|Алексей], мой тебе совет, пи... эмигрируй. В штаты, к своим хозяевам. Они тебя хорошо там кормить наверное будут.;5;;;С3,Л3;4
2676;20128;255539;163926557;255438;25106701;27.10.2015 20:07;[id25839514|Юлия], абсолютно согласна. При Ельцине вообще своей страны стыдились, а самого Ельцина тем более. Демократия была по оценке пиндосов на высоком уровне. Только народ по нескольку месяцев без зарплаты жил, на одной картошке или макаронах, и то если были.;6;;;И4;4
2677;20129;255540;32781941;255438;25106701;27.10.2015 20:07;Ничего другого эта шавка сказать и не может ,ей за это ведь медаль дали ,теперь она просто не имеет право молчать ,теперь она должна в двойне оговаривать и поливать грязью Россию и Белорусию;5;;;Т2,Л2;4
2678;20130;255541;252652514;255438;25106701;27.10.2015 20:08;[id42003678|Алексей], если вы живёте в нищете,то это говорит о вашем невежестве или отсутствии инициативности.<br>Знаете , мне сложно представить как США сделают лично вас  богатым .<br>Это сказки того же сорта,что и майданные небылицы о процветающей Украине в ЕС.;8;;;П3;4
2679;20131;255542;163926557;255438;25106701;27.10.2015 20:08;[id42003678|Алексей], США с любой страной воюет изподтишка. А ВВП их гораздо больше в кредите, чем российский.;2;;;И4;4
2680;20132;255543;42003678;255438;25106701;27.10.2015 20:08;[id25839514|Юлия], из-за США развалился СССР, мы голодали итд ? Вы правда так думаете ?<br>Спасибо за напутствие по поводу эмиграции, я пытаюсь, и именно в США, потому что я знаю про неё больше чем вы все вместе взятые. Пока не получается<br>Алан Ассанов - ну вот вы не изложили НИ ОДНОЙ Мысли, зачем вы тогда пишете ?;0;;;Н3;4
2681;20133;255545;25839514;255438;25106701;27.10.2015 20:09;[id163926557|Айсылу], да, а о том чтоб машину купить даже подумать невозможно было. Я помню как на одном хлебе фактически и жили. Одежду покупали наверное раз в год.;0;;;Ж4;4
2682;20134;255546;267361595;255438;25106701;27.10.2015 20:10;[id42003678|Алексей], Есть куча видео, которые доказывают, что тех, кого бомбит Россия- пещерные люди, для которых человеческая жизнь пустой звук. Так что это правильно, террористов нужно уничтожать. А что касается цирка, то его нет, есть просто не слишком умная политика и политический кризис в стране.;1;;;Ф3;4
2683;20135;255547;252652514;255438;25106701;27.10.2015 20:10;[id42003678|Алексей], а вы способны воспринимать мысли ?<br>Простите , но у меня большие сомнения в ваших умственных способностях.<br>Либо в совести.;2;;;Н3,Т3;4
2684;20136;255548;25839514;255438;25106701;27.10.2015 20:11;[id42003678|Алексей], хе-хе :) вот все и ясно стало. В штаты хочешь, потому так и рвешь попку за свою будущую родину. А у меня Родина одна - Россия.;4;;;Н3,Е1;4
2685;20137;255549;42003678;255438;25106701;27.10.2015 20:12;[id25839514|Юлия], потому я и не хочу тут жить, с такими людьми у страны нет будущего.;0;;;Г3,Г4;4
2686;20138;255550;163926557;255438;25106701;27.10.2015 20:12;[id42003678|Алексей], вы наивно думаете, что развал Союза финансово не поддерживался со стороны западных стран и США? Им это было выгодно.;1;;;И4;4
2687;20139;255551;25839514;255438;25106701;27.10.2015 20:13;[id42003678|Алексей], зато с такими предателями и шакалами у штатов огромное будущее. Удачи!;3;;;С4,Г3;4
2688;20140;255552;324907463;255438;25106701;27.10.2015 20:14;А знаете как бы наша Родина не называлась , нас все равно будут ненавидеть , бояться и пытаться уничтожить , изжить или пытаться подчинить . Кого мы обманываем ? И да чихать на этот запад и восток , чихать на этих уродов что предают Родину и куда то за гроши словно иуды бегут ! Мы Россияне ! Мы потомки СССР И РОССИЙСКОЙ ИМПЕРИИ ! Это мы живём на крыше земли на самых северных широтах , мы полетели в космос и опустились в бездну океанов , мы сломали хребет фашизму и наполеону ! Это мы восстали из пепла 2-ой мировой и обуздали ядерный синтез и построили самые передовые атомные суда ! Это мы строили БАМ и Байконур , это наши открыватели без страха и сомнений ринулись в Антарктиду ! Это мы их потомки и должны чего то бояться и сомневаться ?! У РУССКОГО НАРОДА ДВА СОЮЗНИКА ЭТО - АРМИЯ И ФЛОТ ! СЛОВА НЕ НОВЫЕ И НЕ МОИ , а АЛЕКСАНДРА 3 ! Сейчас я как никогда горд за нашу армию . Она крепнет и получает достойное оружие . Мы не хотим войны , но в случае её будем обязаны защищаться и в этом нет нечего зазорного ! Западные и восточные наши  друзья  в прогрессии закупают и модернизируют свои  Вооруженные силы и с нашей стороны это нормальная реакция . Хочешь мира , готовься к войне - старая как мир поговорка.;6;;;И4,У4;4
2689;20141;255553;42003678;255438;25106701;27.10.2015 20:14;[id163926557|Айсылу], конечно выгодно, я не спорю. Но почему не развалилась Германия, Франция итд. Всегда соседям выгодна когда сосед становится слабее. <br>Враг внутри страны, и это руководство. Оно натравливает примитивных людей, живущих эмоциями на выдуманных врагов.;0;;;П4;4
2690;20142;255554;252652514;255438;25106701;27.10.2015 20:14;США это  Империя Зла , более 7 миллионов убитых человек за последние 70 лет, это прямой результат действий вооруженных сил Вашингтона .<br>А если считать опосредованное влияние и косвенные жертвы,то на совести США не менее 20 миллионов жизней.;3;;;Т4;4
2691;20143;255555;252652514;255438;25106701;27.10.2015 20:17;[id42003678|Алексей], меньше  пустой болтовни, визу в зубы и вали к чертям собачьим в свои США.Чего ты тут  дупу за них рвёшь? http://vk.com/photo-25106701_384650968;3;;;Б3;4
2692;20144;255556;252652514;255438;25106701;27.10.2015 20:19;Про  выдуманных  врагов расскажи жителям Донецка и Луганска, stupid.;2;;;Ц3;4
2693;20145;255557;42003678;255438;25106701;27.10.2015 20:19;[id252652514|Алан], мне наплевать на мёртвых японцев погибших при ядерных бомардировках американцев, важно что это спасло миллионы наших фронтовиков, которые должны были воевать на территории Японии. <br>Мне наплевать на сожжёный Дрезден, потому что немцы бомбили Ленинград , потому что там были ИХ (немецкие) раненые, потому что чёрт побери это была одна из 2 уцелевших дорог в Рейхе.<br>Мне важно что американцы сделали для моей страны. Что они плечом к плечу воевали с нами. <br>И сейчас, когда мощный Китай стоит у нас на пороге, мы как собачки лижем ему попу. Вместо того чтобы дружить с США, которой НИЧЕГО ОТ НАС НЕ НАДО;0;;;П4;4
2694;20146;255559;252652514;255438;25106701;27.10.2015 20:22;[id42003678|Алексей], вы определённо  stupid.....<br>Тут без комментариев....;8;;;Л3;4
2695;20147;255561;163926557;255438;25106701;27.10.2015 20:28;[id42003678|Алексей], только почему-то системы ПРО американские возле границ России стоят. Невыдуманные. Реальные. Думаете, действительно просто потому что США от России ничего не надо?;7;;;У4;4
2696;20148;255563;324907463;255438;25106701;27.10.2015 20:30;[id42003678|Алексей], какой же вы имбецил ! СССР развалился не из-за США ! Наша великая Родина пала из-за предательства на самом верхнем уровне , из-за отсутствия реформ , не рыночной экономики , больших а точнее гигантских социальных обязательств перед населением , помощи 3 странам и ползём им кредитам ! Мы не обворовывали их а помогали  :  Египет , Китай , вьетнам , страны Африки и куба . Едьте в Европу и увидеть наркоманов что шныряются прямо на улицах и полиция их не трогает , увидите проституток что защищает закон , увидите что если вы хоть косо посмотрели в сторону полицейского вас скрутили и побили как врага , увидите что такое гето , а за хоть слово против геев и лизбиянок вас загнобят , увидите толпы приезжих что на улицах живут и едят спят , а про Штаты вообще молчу там просто не описать  ! Я видел воочию весь этот запад и там мало прелести , куда больше мерзости !;4;;;Ж4,Т4;4
