;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;Unnamed: 9;Интент;Контент
1494;6444;24580;138022721;24484;21337773;2015-06-01 22:16:14;[id12238988|Виктор], Возможно я тут не прав, Расскажите мне состав преступления и нарушения - Хулиганства за которое можно было посадить в тюрьму.<br>На данный момент за не имением материала о вообще как таковом нарушении - не могу быть уверен даже в том что им имели бы право выписать штраф.;0;;;Б3;3
1495;6445;24581;138022721;24484;21337773;2015-06-01 22:16:48;[id12238988|Виктор], такие приемы в дискуссии признак неумения дискутировать в приличном обществе.;0;;;Н3;4
1496;6446;24582;138022721;24484;21337773;2015-06-01 22:19:00;[id12238988|Виктор], Научу вас читать:<br> Светское государство — государство с устройством, где церковь отделена от него, и которое регулируется на основе гражданских, не религиозных норм :  решения государственных органов не могут иметь религиозного обоснования. <br>Что есть святыня и что есть кощунство - определяется на религиозных основаниях, понятие чувств верующих - тоже может быть введено только религиозным обоснованием. <br>Спасибо за ссылки, я бы поленился туда лезть, вы сами предоставили мои доказательства себе.;0;;;И4;3
1497;6447;24587;138022721;24484;21337773;2015-06-01 22:24:28;[id12238988|Виктор], с чего бы такие заявления? Следуя русскому языку Религиозное обоснование - то что обосновывается религией. Бог здесь вобще не при чем. Тем более что он не во всех религиях присутствует.;0;;;Б3,И4;4
1498;6448;24589;138022721;24484;21337773;2015-06-01 22:27:37;[id12238988|Виктор], ИМЕННО. я к чему цитату из вашей ссылки привел? Они определяются религиозниками и степенью признанности религии.<br>Что нарушает статью о равенстве религий. (Соррь но это ЗАКОН и тут нет морали и логичности религии. Пастфарисианин такой же религиозник как и Православный)<br>И что нарушает светсткость государства. Так как решение о кощунственности - Религиозное обоснование.;0;;;Б3,Ч4;3
1499;6449;24591;138022721;24484;21337773;2015-06-01 22:29:04;[id12238988|Виктор], мне все же интересен состав преступления их.;0;;;А3;3
1500;6450;24593;138022721;24484;21337773;2015-06-01 22:30:12;[id12238988|Виктор], В светском государстве - религия не общепринятая норма. Так как она отделена от государства. Мы не в клерикальном государстве.(официально пока что нет, по факту уже да).;0;;;П3;4
1501;6451;24595;138022721;24484;21337773;2015-06-01 22:34:00;[id12238988|Виктор], Так расскажите в чем преступление Пусей. В чем преступление многими ненавидимой дамы(я про пост под которым комментарии). Исходя из принципов светского государства что она нарушила?<br>Если вы признаете что мы живем в светском.<br><br>Ах да и еще вопрос, что делать сатанистам. Или их религия имеет те же права что и православные?;0;;;Ч3;4
1502;6452;24598;138022721;24484;21337773;2015-06-01 22:58:01;[id12238988|Виктор], ну да, зная что слова их  проповеди  были очень богохульны, ведь говорили лишь о светской власти, если не ошибаюсь даже не касаясь церковной власти. (это не сколько по теме сколько говоря об адекватности оценки верующими своих чувств..)<br>И каким макаром сие мероприятие могло дать тюрьму и на такой срок?<br>Регламент нахождения посетителей в храме.. а там 100% это указано? Или его дописали после сего события? Никогда не видел при входе в церковь свод правил поведения.;0;;;Ч3;4
1503;6453;24599;138022721;24484;21337773;2015-06-01 22:59:14;[id12238988|Виктор],  глубоко оскорбили и унизили чувства и религиозные ориентиры верующих православных граждан. <br>Стоп стоп стоп. А это какое отношение к светскому государству имеет?;0;;;П3;4
1504;6454;24602;138022721;24484;21337773;2015-06-01 23:01:02;[id12238988|Виктор], Кто определяет что есть общепринятая норма?<br>В светском государстве это должны определять без религиозных ориентиров. Иначе давайте официально объявим что мы клерикиальное государство.<br>(Да, здесь вы правы и возможно я путаю в общем смысла, но в смысле законодательных органов вроде как нет.);0;;;П3;4
1505;6455;24604;138022721;24484;21337773;2015-06-01 23:01:54;[id12238988|Виктор], Чувств. Но без религии эти чувства не существуют.;0;;;Ж4;4
1506;6456;24606;138022721;24484;21337773;2015-06-01 23:04:47;[id12238988|Виктор], я говорю не о абстрактном обществе а о законодательных органах. Нет такого существа общество - которое скажет им общепринятую норму. Значит ее нужно каким-то образом узнать.<br>Если мы светское государство то мы не руководствуемся:<br> Светское государство — государство с устройством, где церковь отделена от него, и которое регулируется на основе гражданских, не религиозных норм <br>Чувства верующих не имеют отношения к гражданским нормам, не?;0;;;И4;4
1507;6457;24608;138022721;24484;21337773;2015-06-01 23:06:04;[id12238988|Виктор], спорный вопрос. А государство должно ориентироваться не религиозными а гражданско-правовыми методами.. а значит для государства такие чувства по идее не должны существовать.<br>Так как все люди равны. И выделять особые чувства у части населения государства.. Ну согласитесь - не по конституции.;0;;;Ч3,П4;4
1508;6458;24614;138022721;24484;21337773;2015-06-01 23:31:43;[id12238988|Виктор], я - да. Это мое личное мнение. Нецензурного видео в монашеских одеяниях достаточно много и по мне - оно в разы более кощунственно. Если отходить от сферы о которой до этого говорили и отойти в мораль.<br>То имхо данная дама не имела намерения оскорбить. (надеюсь удовлетворил ваше любопытство).<br>P.S. отрубался интернет.;0;;;И4.Ф4;2
1509;6459;24615;138022721;24484;21337773;2015-06-01 23:32:54;[id12238988|Виктор], тогда по здравому размышлению не нужно быть светским государством.. не так ли?<br>P.S. выделение каких-то особых чувств верующих не признается даже не малым числом из них самих.;0;;;А3;3
1510;6460;24618;138022721;24484;21337773;2015-06-01 23:35:36;[id12238988|Виктор], обделяет права тех у кого этого  чувства нет . Также ставит людей не равными говоря что у одних есть это чувство а у других нету.<br>А также дает право верующим защищать что-то произвольное, чего нет у не верующих.;0;;;Ч3;4
1511;6461;24620;138022721;24484;21337773;2015-06-01 23:37:50;[id12238988|Виктор], вообще то церковный звон, крестовые ходы и т.п. нарушает их чувства верующих. Крестики на шеях других людей тоже. Почему мы не защищаем чувства верующих сатанистов? Ведь религии равны перед законом.;0;;;А3,С3;4
1512;6462;24622;138022721;24484;21337773;2015-06-01 23:40:04;[id12238988|Виктор], Ну вот дама одела рясу и на нее уже в суд подали. Не запрещают значит..?<br>Тем более вы сами выше говорили:<br> Александръ, это право приобретается после обучения в религиозных учебных заведениях, так что ты либо сознательно лжешь, лтбо заблуждаешься. ;0;;;Ф3;4
1513;6463;24625;138022721;24484;21337773;2015-06-01 23:41:49;[id12238988|Виктор], если сосед поцарапает вашу машину, а вы раздолбаете ее в мусор. Это дело будет закрыто по обоюдному согласию (П.с. оба действия произошли независимо и одновременно).<br>Думаю это сравнение объяснит в чем по моему мнению вы сейчас не правы?;0;;;Ч3;3
1514;6464;24629;138022721;24484;21337773;2015-06-01 23:43:51;[id12238988|Виктор], но ведь никто не защитит чувства верующего сатаниста. Концерты сатанистов срывают, а церковные ходы сорвать - в тюрьму посадят.;0;;;П3;4
1515;6465;24630;138022721;24484;21337773;2015-06-01 23:45:03;[id12238988|Виктор], не вижу повода, под конец дискуссия приняла почти приятное течение и адекватный разговор. А форма обращения лишь формальнность.;0;;;Д3;4
1516;6466;24637;138022721;24484;21337773;2015-06-01 23:52:23;[id12238988|Виктор], по фотографии экспертиза в светском государстве выявит только маразм подающего жалобу, так как маскарад не запрещен..;0;;;Ч4;2
1517;6467;24645;138022721;24484;21337773;2015-06-02 00:05:14;[id12238988|Виктор], с точки зрения каких-то из них - возможно. Каждый волен верить во что хочет.<br>Раз перед законом они равны. То получается Собчак может сказать что в ее религии она обязана одевать рясы периодически, а подача на нее жалобы - оскорбление ее божественности и ее чувства верующей в саму себя. Абсурд но... по закону должны посадить подавшего жалобу за оскорбление ее чувств..?;0;;;Ч3;3
1518;6468;24648;138022721;24484;21337773;2015-06-02 00:07:35;[id12238988|Виктор], а показания полиграфа признается как улика?;0;;;А3;4
1519;6469;24651;138022721;24484;21337773;2015-06-02 00:22:49;[id12238988|Виктор], стоп стоп стоп. А как можно доказать то, чего с научной точки зрения как бы и нет? И тогда как доказывают свои чувства верующих христиане?;0;;;А3;4
1520;6470;24655;138022721;24484;21337773;2015-06-02 00:28:03;[id12238988|Виктор], а каким образом человек может доказать факт оскорбления его чувств верующего?<br>Вообще. И в светском государстве, где религиозное обоснование не имеет силы. Закон ведь совсем абсурден.;0;;;П4;4
1521;6471;24657;138022721;24484;21337773;2015-06-02 00:32:01;[id12238988|Виктор], тогда к чему был долгий отрезок дискуссии если по данной ссылке:<br> —Можно ли в том, что закон не защищает атеистические чувства, усмотреть нарушение равенства прав граждан? <br>— Судить однозначно очень сложно, но, наверное, такое нарушение усмотреть можно. Эта статья защищает религиозные чувства верующих, но не защищает чувства, основанные на системе мировоззрения, в которой Бога нет. Защита прав верующих при отсутствии равноценной защиты прав не верующих есть нарушение равенства прав граждан. С этим сложно поспорить.  ;0;;;Ж3;4
1522;6472;24727;138022721;24484;21337773;2015-06-02 16:22:06;[id12238988|Виктор], доказательство их наличия проблема верующих в светской стране. Так как религиозные основания в светской стране отсутствуют. Так что либо мы не светская страна, либо закон незаконен.;0;;;Т1;4
1523;6473;24733;138022721;24484;21337773;2015-06-02 17:41:50;[id12238988|Виктор], откуда выводы что я не верно понимаю?докажите.;0;;;Ф3;4
1524;6474;24746;138022721;24484;21337773;2015-06-02 18:42:16;[id12238988|Виктор], закон вводит понятия на основании религии. Также вводит помимо понятий - деяния за которые следует наказание - на основы религии. Что нарушает Определение светского государства :<br> регулируется на основе гражданских, не религиозных норм :  решения государственных органов не могут иметь религиозного обоснования. <br>  В С.г. религия, ее каноны и догматы, а также религиозные объединения, действующие в С.г.. не вправе оказывать влияния на государственный строй,деятельность государственных органов и их должностных лиц. на систему государственного образования и другие сферы деятельности государства. ;0;;;И4;3
1525;6475;24827;138022721;24484;21337773;2015-06-02 22:23:48;[id12238988|Виктор], это не ответ на вопрос.;0;;;Ч3;4
1526;6476;24833;138022721;24484;21337773;2015-06-02 22:30:56;[id12238988|Виктор], ну  каждый волен сходить с ума по-своему, главное чтобы это не мешало обществу . Не религиозное.;0;;;И4;4
1527;6477;24882;138022721;24484;21337773;2015-06-03 00:12:16;[id12238988|Виктор],  в целях оскорбления религиозных чувств верующих -наличие этого для светского государства недоказуемо. Станем клерикальным - дело другое. Зачем мне сотый раз повторять те же слова?;0;;;Ч3;4
1528;6478;24884;138022721;24484;21337773;2015-06-03 00:21:12;[id12238988|Виктор], а при чем тут чувства верующих? Здесь прямое оскорбление.;0;;;Б3;4
1529;6479;24886;138022721;24484;21337773;2015-06-03 00:25:46;[id12238988|Виктор], без религиозных оснований я слышу  ваш дом шатал, ваши картины топтал . За такое на 2 года посадят?;0;;;Ц3;4
1530;6480;24892;138022721;24484;21337773;2015-06-03 00:31:10;[id12238988|Виктор], у разных людей разное отношение их дому и картинам? Для кого-то они большие святыни чем для других церковь. Но это же никак не регулируется?<br>Повторю 10-ый раз. Без религиозных обоснований фраза имеет аналогичный смысл как и тот что я обозначил. Могу переслать ссылку на определение светского государства для последующих выводов, если угодно.;0;;;П3;4
1531;6481;24893;138022721;24484;21337773;2015-06-03 00:32:17;[id12238988|Виктор],  либо обязательными работами на срок до двухсот сорока часов, либо принудительными работами на срок до одного года, либо лишением свободы на тот же срок. <br>Не 2 года так 1 год, суть сильно изменило?;0;;;И4;4
1532;6482;24896;138022721;24484;21337773;2015-06-03 00:35:13;[id12238988|Виктор], каким образом будет доказано что слова обращены к святыням веры и направлены на религиозные чувства?;0;;;А3;4
1533;6483;24897;138022721;24484;21337773;2015-06-03 00:36:38;[id12238988|Виктор], Пусси здесь не при чем, но как оправдания могли бы сойти.. Невнимательность при прочтении виной.;0;;;Ж4;4
1534;6484;24900;138022721;24484;21337773;2015-06-03 00:44:41;[id12238988|Виктор], так я о том, что определяются святыни через каноны конкретной религии. Т.е. вобще-говоря полностью религиозное обоснование. <br>И сразу же нарушение равенства религий. Так как не признанные религии даже никто считать не будет.<br>Вот например публично оскорбить картину Макиавелли или Икону Рублева, вот какая разница без религиозного обоснования? <br>Или оскорбить треугольник (как символ) или Богородицу (как символ). Какая разница без религиозного обоснования? кто-то может обожествлять треугольник, тем не менее.;0;;;Ч4;4
1535;6485;24901;138022721;24484;21337773;2015-06-03 00:45:21;[id12238988|Виктор], а к чему мне тратить на это время..? Это не имеет отношения к дискуссии. Разве что косвенное и смахивает на увод от тезиса.;0;;;А3;4
1536;6486;24902;138022721;24484;21337773;2015-06-03 00:47:16;[id12238988|Виктор], вот расскажите как вы докажете в светском государстве, что выражение  посжигал бы я все эти кресты  является подсудным.;0;;;Р3;4
1537;6487;24905;138022721;24484;21337773;2015-06-03 01:07:28;[id12238988|Виктор], Перечитывай определение светского государства.;0;;;П3;4
1538;6488;24906;138022721;24484;21337773;2015-06-03 01:09:35;[id12238988|Виктор], заковырка еще в том что фраза изначально спорная и двусмысленная, и понять ее можно по-разному. И подсудное оно лишь потому что мы уже не светское государство, вот и все. Ибо аппелируем словами религиозников а не сухим законом и гражданскими основаниями, с точки зрения которых икона Рублева - как и Картина Макиавелли просто произведение искусство и ничего более.;0;;;Ж3;4
1539;6489;24910;138022721;24484;21337773;2015-06-03 01:12:31;[id12238988|Виктор], Раз вы не можете прочитать определение, ссылку на которое кинули сами - и узреть слова сказанные там (которые я нещадно повторял несколько раз), то я не вижу смысла продолжать дальше разговор.;0;;;Г3;4
1540;6490;24911;138022721;24484;21337773;2015-06-03 01:13:40;[id12238988|Виктор], потому что эта религия признана и пастыри этой религии\книги этой религии считают это кощунством.;0;;;П4;4
